Gear: Cannondale SuperSix
left_right_balance: 56
left_torque_effectiveness: 81.5 percent
position_lat: -303701608 semicircles
position_long: -587263073 semicircles
power: 217 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 71.0 percent
speed: 9.933 m/s
temperature: 18 C
timestamp: 2020-11-24 10:16:24

altitude: 926.0 m
ascent: 34 m
cadence: 82 rpm
calories: 109 kcal
distance: 7440.02 m
enhanced_altitude: 926.0 m
enhanced_speed: 10.018 m/s
gps_accuracy: 3 m
grade: -1.29 %
heart_rate: 108 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 53
left_torque_effectiveness: 77.0 percent
position_lat: -303702545 semicircles
position_long: -587262391 semicircles
power: 208 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 70.5 percent
speed: 10.018 m/s
temperature: 18 C
timestamp: 2020-11-24 10:16:25

altitude: 926.0 m
ascent: 34 m
cadence: 83 rpm
calories: 109 kcal
distance: 7451.25 m
enhanced_altitude: 926.0 m
enhanced_speed: 10.024 m/s
gps_accuracy: 3 m
grade: -0.67 %
heart_rate: 108 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 52
left_torque_effectiveness: 70.0 percent
position_lat: -303703586 semicircles
position_long: -587261696 semicircles
power: 171 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 68.5 percent
speed: 10.024 m/s
temperature: 18 C
timestamp: 2020-11-24 10:16:26

altitude: 926.0 m
ascent: 34 m
cadence: 83 rpm
calories: 109 kcal
distance: 7461.39 m
enhanced_altitude: 926.0 m
enhanced_speed: 9.973 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 108 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 54
left_torque_effectiveness: 63.0 percent
position_lat: -303704450 semicircles
position_long: -587260955 semicircles
power: 131 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 67.0 percent
speed: 9.973 m/s
temperature: 18 C
timestamp: 2020-11-24 10:16:27

altitude: 926.0 m
ascent: 34 m
cadence: 83 rpm
calories: 109 kcal
distance: 7471.51 m
enhanced_altitude: 926.0 m
enhanced_speed: 9.785 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 108 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 56
left_torque_effectiveness: 62.5 percent
position_lat: -303705302 semicircles
position_long: -587260207 semicircles
power: 123 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 63.0 percent
speed: 9.785 m/s
temperature: 18 C
timestamp: 2020-11-24 10:16:28

altitude: 926.0 m
ascent: 34 m
cadence: 83 rpm
calories: 109 kcal
distance: 7481.14 m
enhanced_altitude: 926.0 m
enhanced_speed: 9.668 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 108 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 56
left_torque_effectiveness: 64.0 percent
position_lat: -303706132 semicircles
position_long: -587259526 semicircles
power: 142 watts
right_pedal_smoothness: 16.0 percent
right_torque_effectiveness: 58.5 percent
speed: 9.668 m/s
temperature: 18 C
timestamp: 2020-11-24 10:16:29

altitude: 925.8 m
ascent: 34 m
cadence: 82 rpm
calories: 109 kcal
distance: 7491.04 m
enhanced_altitude: 925.8 m
enhanced_speed: 9.715 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 108 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 52
left_torque_effectiveness: 66.5 percent
position_lat: -303706993 semicircles
position_long: -587258841 semicircles
power: 141 watts
right_pedal_smoothness: 17.5 percent
right_torque_effectiveness: 63.5 percent
speed: 9.715 m/s
temperature: 18 C
timestamp: 2020-11-24 10:16:30

altitude: 925.8 m
ascent: 34 m
cadence: 82 rpm
calories: 110 kcal
distance: 7500.84 m
enhanced_altitude: 925.8 m
enhanced_speed: 9.792 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 108 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 49
left_torque_effectiveness: 62.5 percent
position_lat: -303707835 semicircles
position_long: -587258159 semicircles
power: 119 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 65.5 percent
speed: 9.792 m/s
temperature: 18 C
timestamp: 2020-11-24 10:16:31

altitude: 925.5999999999999 m
ascent: 34 m
cadence: 82 rpm
calories: 110 kcal
distance: 7510.33 m
enhanced_altitude: 925.5999999999999 m
enhanced_speed: 9.725 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 108 bpm
left_pedal_smoothness: 16.5 percent
left_right_balance: 48
left_torque_effectiveness: 58.0 percent
position_lat: -303708668 semicircles
position_long: -587257484 semicircles
power: 105 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 64.5 percent
speed: 9.725 m/s
temperature: 18 C
timestamp: 2020-11-24 10:16:32

altitude: 925.5999999999999 m
ascent: 34 m
cadence: 82 rpm
calories: 110 kcal
distance: 7519.99 m
enhanced_altitude: 925.5999999999999 m
enhanced_speed: 9.62 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 108 bpm
left_pedal_smoothness: 16.5 percent
left_right_balance: 50
left_torque_effectiveness: 57.0 percent
position_lat: -303709515 semicircles
position_long: -587256797 semicircles
power: 110 watts
right_pedal_smoothness: 17.0 percent
right_torque_effectiveness: 59.5 percent
speed: 9.62 m/s
temperature: 18 C
timestamp: 2020-11-24 10:16:33

altitude: 925.4000000000001 m
ascent: 34 m
cadence: 81 rpm
calories: 110 kcal
distance: 7529.73 m
enhanced_altitude: 925.4000000000001 m
enhanced_speed: 9.762 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 108 bpm
left_pedal_smoothness: 17.5 percent
left_right_balance: 52
left_torque_effectiveness: 60.0 percent
position_lat: -303710358 semicircles
position_long: -587256126 semicircles
power: 116 watts
right_pedal_smoothness: 15.0 percent
right_torque_effectiveness: 53.5 percent
speed: 9.762 m/s
temperature: 18 C
timestamp: 2020-11-24 10:16:34

altitude: 925.2 m
ascent: 34 m
cadence: 81 rpm
calories: 110 kcal
distance: 7539.33 m
enhanced_altitude: 925.2 m
enhanced_speed: 9.632 m/s
gps_accuracy: 2 m
grade: -0.34 %
heart_rate: 109 bpm
left_pedal_smoothness: 19.0 percent
left_right_balance: 54
left_torque_effectiveness: 67.5 percent
position_lat: -303711197 semicircles
position_long: -587255479 semicircles
power: 130 watts
right_pedal_smoothness: 17.0 percent
right_torque_effectiveness: 61.0 percent
speed: 9.632 m/s
temperature: 18 C
timestamp: 2020-11-24 10:16:35

altitude: 925.2 m
ascent: 34 m
cadence: 81 rpm
calories: 110 kcal
distance: 7549.15 m
enhanced_altitude: 925.2 m
enhanced_speed: 9.518 m/s
gps_accuracy: 2 m
grade: -0.88 %
heart_rate: 109 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 53
left_torque_effectiveness: 65.5 percent
position_lat: -303712047 semicircles
position_long: -587254776 semicircles
power: 128 watts
right_pedal_smoothness: 17.5 percent
right_torque_effectiveness: 62.5 percent
speed: 9.518 m/s
temperature: 18 C
timestamp: 2020-11-24 10:16:36

altitude: 925.2 m
ascent: 34 m
cadence: 81 rpm
calories: 110 kcal
distance: 7558.94 m
enhanced_altitude: 925.2 m
enhanced_speed: 9.611 m/s
gps_accuracy: 2 m
grade: -0.91 %
heart_rate: 109 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 52
left_torque_effectiveness: 64.5 percent
position_lat: -303712892 semicircles
position_long: -587254064 semicircles
power: 145 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 63.5 percent
speed: 9.611 m/s
temperature: 18 C
timestamp: 2020-11-24 10:16:37

altitude: 925.2 m
ascent: 34 m
cadence: 81 rpm
calories: 110 kcal
distance: 7568.67 m
enhanced_altitude: 925.2 m
enhanced_speed: 9.804 m/s
gps_accuracy: 2 m
grade: -0.88 %
heart_rate: 109 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 52
left_torque_effectiveness: 66.5 percent
position_lat: -303713742 semicircles
position_long: -587253393 semicircles
power: 163 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 66.0 percent
speed: 9.804 m/s
temperature: 18 C
timestamp: 2020-11-24 10:16:38

altitude: 925.2 m
ascent: 34 m
cadence: 80 rpm
calories: 110 kcal
distance: 7578.35 m
enhanced_altitude: 925.2 m
enhanced_speed: 9.589 m/s
gps_accuracy: 2 m
grade: -0.51 %
heart_rate: 110 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 54
left_torque_effectiveness: 70.0 percent
position_lat: -303714589 semicircles
position_long: -587252724 semicircles
power: 162 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 68.5 percent
speed: 9.589 m/s
temperature: 18 C
timestamp: 2020-11-24 10:16:39

altitude: 925.2 m
ascent: 34 m
cadence: 80 rpm
calories: 111 kcal
distance: 7588.53 m
enhanced_altitude: 925.2 m
enhanced_speed: 9.547 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 110 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 56
left_torque_effectiveness: 69.5 percent
position_lat: -303715484 semicircles
position_long: -587252026 semicircles
power: 167 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 69.5 percent
speed: 9.547 m/s
temperature: 18 C
timestamp: 2020-11-24 10:16:40

altitude: 925.4000000000001 m
ascent: 34 m
cadence: 81 rpm
calories: 111 kcal
distance: 7598.2 m
enhanced_altitude: 925.4000000000001 m
enhanced_speed: 9.633 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 110 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 51
left_torque_effectiveness: 69.0 percent
position_lat: -303716320 semicircles
position_long: -587251373 semicircles
power: 171 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 70.0 percent
speed: 9.633 m/s
temperature: 18 C
timestamp: 2020-11-24 10:16:41

altitude: 925.2 m
ascent: 34 m
cadence: 81 rpm
calories: 111 kcal
distance: 7607.83 m
enhanced_altitude: 925.2 m
enhanced_speed: 9.7 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 110 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 49
left_torque_effectiveness: 71.0 percent
position_lat: -303717164 semicircles
position_long: -587250673 semicircles
power: 201 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 69.5 percent
speed: 9.7 m/s
temperature: 18 C
timestamp: 2020-11-24 10:16:42

altitude: 925.0 m
ascent: 34 m
cadence: 82 rpm
calories: 111 kcal
distance: 7617.94 m
enhanced_altitude: 925.0 m
enhanced_speed: 9.885 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 109 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 50
left_torque_effectiveness: 73.5 percent
position_lat: -303718048 semicircles
position_long: -587249975 semicircles
power: 208 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 69.0 percent
speed: 9.885 m/s
temperature: 18 C
timestamp: 2020-11-24 10:16:43

altitude: 925.0 m
ascent: 34 m
cadence: 82 rpm
calories: 111 kcal
distance: 7628.0 m
enhanced_altitude: 925.0 m
enhanced_speed: 9.897 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 109 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 50
left_torque_effectiveness: 69.0 percent
position_lat: -303718925 semicircles
position_long: -587249283 semicircles
power: 191 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 72.0 percent
speed: 9.897 m/s
temperature: 18 C
timestamp: 2020-11-24 10:16:44

altitude: 925.0 m
ascent: 34 m
cadence: 82 rpm
calories: 111 kcal
distance: 7637.86 m
enhanced_altitude: 925.0 m
enhanced_speed: 9.748 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 110 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 45
left_torque_effectiveness: 65.0 percent
position_lat: -303719785 semicircles
position_long: -587248604 semicircles
power: 149 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 74.5 percent
speed: 9.748 m/s
temperature: 18 C
timestamp: 2020-11-24 10:16:45

altitude: 925.0 m
ascent: 34 m
cadence: 82 rpm
calories: 112 kcal
distance: 7647.67 m
enhanced_altitude: 925.0 m
enhanced_speed: 9.765 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 110 bpm
left_pedal_smoothness: 19.0 percent
left_right_balance: 53
left_torque_effectiveness: 65.0 percent
position_lat: -303720643 semicircles
position_long: -587247927 semicircles
power: 147 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 72.5 percent
speed: 9.765 m/s
temperature: 18 C
timestamp: 2020-11-24 10:16:46

altitude: 925.0 m
ascent: 34 m
cadence: 81 rpm
calories: 112 kcal
distance: 7657.68 m
enhanced_altitude: 925.0 m
enhanced_speed: 9.978 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 110 bpm
left_pedal_smoothness: 19.0 percent
left_right_balance: 56
left_torque_effectiveness: 66.5 percent
position_lat: -303721520 semicircles
position_long: -587247240 semicircles
power: 162 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 70.0 percent
speed: 9.978 m/s
temperature: 18 C
timestamp: 2020-11-24 10:16:47

altitude: 925.2 m
ascent: 34 m
cadence: 82 rpm
calories: 112 kcal
distance: 7667.63 m
enhanced_altitude: 925.2 m
enhanced_speed: 9.976 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 111 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 57
left_torque_effectiveness: 68.5 percent
position_lat: -303722392 semicircles
position_long: -587246552 semicircles
power: 176 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 69.0 percent
speed: 9.976 m/s
temperature: 18 C
timestamp: 2020-11-24 10:16:48

altitude: 925.2 m
ascent: 34 m
cadence: 82 rpm
calories: 112 kcal
distance: 7677.89 m
enhanced_altitude: 925.2 m
enhanced_speed: 9.976 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 111 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 53
left_torque_effectiveness: 70.5 percent
position_lat: -303723275 semicircles
position_long: -587245813 semicircles
power: 154 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 68.0 percent
speed: 9.976 m/s
temperature: 18 C
timestamp: 2020-11-24 10:16:49

altitude: 925.2 m
ascent: 34 m
cadence: 82 rpm
calories: 112 kcal
distance: 7687.79 m
enhanced_altitude: 925.2 m
enhanced_speed: 9.946 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 111 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 46
left_torque_effectiveness: 65.5 percent
position_lat: -303724136 semicircles
position_long: -587245104 semicircles
power: 143 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 69.0 percent
speed: 9.946 m/s
temperature: 18 C
timestamp: 2020-11-24 10:16:50

altitude: 924.8 m
ascent: 34 m
cadence: 82 rpm
calories: 112 kcal
distance: 7697.43 m
enhanced_altitude: 924.8 m
enhanced_speed: 9.895 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 112 bpm
left_pedal_smoothness: 19.0 percent
left_right_balance: 51
left_torque_effectiveness: 64.0 percent
position_lat: -303724966 semicircles
position_long: -587244435 semicircles
power: 153 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 68.0 percent
speed: 9.895 m/s
temperature: 18 C
timestamp: 2020-11-24 10:16:51

altitude: 925.0 m
ascent: 34 m
cadence: 82 rpm
calories: 112 kcal
distance: 7707.21 m
enhanced_altitude: 925.0 m
enhanced_speed: 9.792 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 112 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 55
left_torque_effectiveness: 67.5 percent
position_lat: -303725829 semicircles
position_long: -587243782 semicircles
power: 161 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 65.0 percent
speed: 9.792 m/s
temperature: 18 C
timestamp: 2020-11-24 10:16:52

altitude: 925.0 m
ascent: 34 m
cadence: 82 rpm
calories: 112 kcal
distance: 7716.93 m
enhanced_altitude: 925.0 m
enhanced_speed: 9.805 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 112 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 55
left_torque_effectiveness: 71.5 percent
position_lat: -303726676 semicircles
position_long: -587243088 semicircles
power: 181 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 62.0 percent
speed: 9.805 m/s
temperature: 18 C
timestamp: 2020-11-24 10:16:53

altitude: 925.0 m
ascent: 34 m
cadence: 82 rpm
calories: 113 kcal
distance: 7726.91 m
enhanced_altitude: 925.0 m
enhanced_speed: 9.987 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 112 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 55
left_torque_effectiveness: 76.0 percent
position_lat: -303727543 semicircles
position_long: -587242383 semicircles
power: 164 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 62.5 percent
speed: 9.987 m/s
temperature: 18 C
timestamp: 2020-11-24 10:16:54

altitude: 925.2 m
ascent: 34 m
cadence: 82 rpm
calories: 113 kcal
distance: 7736.57 m
enhanced_altitude: 925.2 m
enhanced_speed: 9.802 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 112 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 50
left_torque_effectiveness: 73.5 percent
position_lat: -303728386 semicircles
position_long: -587241728 semicircles
power: 140 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 64.0 percent
speed: 9.802 m/s
temperature: 18 C
timestamp: 2020-11-24 10:16:55

altitude: 925.0 m
ascent: 34 m
cadence: 82 rpm
calories: 113 kcal
distance: 7746.13 m
enhanced_altitude: 925.0 m
enhanced_speed: 9.936 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 112 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 51
left_torque_effectiveness: 69.5 percent
position_lat: -303729202 semicircles
position_long: -587241032 semicircles
power: 147 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 65.5 percent
speed: 9.936 m/s
temperature: 18 C
timestamp: 2020-11-24 10:16:56

altitude: 925.0 m
ascent: 34 m
cadence: 82 rpm
calories: 113 kcal
distance: 7755.85 m
enhanced_altitude: 925.0 m
enhanced_speed: 9.683 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 112 bpm
left_pedal_smoothness: 19.0 percent
left_right_balance: 50
left_torque_effectiveness: 65.5 percent
position_lat: -303730061 semicircles
position_long: -587240382 semicircles
power: 137 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 65.5 percent
speed: 9.683 m/s
temperature: 18 C
timestamp: 2020-11-24 10:16:57

altitude: 925.0 m
ascent: 34 m
cadence: 82 rpm
calories: 113 kcal
distance: 7765.44 m
enhanced_altitude: 925.0 m
enhanced_speed: 9.67 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 113 bpm
left_pedal_smoothness: 18.5 percent
left_right_balance: 48
left_torque_effectiveness: 62.0 percent
position_lat: -303730904 semicircles
position_long: -587239724 semicircles
power: 129 watts
right_pedal_smoothness: 17.5 percent
right_torque_effectiveness: 63.0 percent
speed: 9.67 m/s
temperature: 18 C
timestamp: 2020-11-24 10:16:58

altitude: 925.0 m
ascent: 34 m
cadence: 82 rpm
calories: 113 kcal
distance: 7775.29 m
enhanced_altitude: 925.0 m
enhanced_speed: 9.894 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 113 bpm
left_pedal_smoothness: 17.5 percent
left_right_balance: 49
left_torque_effectiveness: 63.5 percent
position_lat: -303731757 semicircles
position_long: -587239010 semicircles
power: 132 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 66.0 percent
speed: 9.894 m/s
temperature: 18 C
timestamp: 2020-11-24 10:16:59

altitude: 924.8 m
ascent: 34 m
cadence: 82 rpm
calories: 113 kcal
distance: 7785.63 m
enhanced_altitude: 924.8 m
enhanced_speed: 9.987 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 113 bpm
left_pedal_smoothness: 17.5 percent
left_right_balance: 49
left_torque_effectiveness: 64.0 percent
position_lat: -303732656 semicircles
position_long: -587238273 semicircles
power: 146 watts
right_pedal_smoothness: 17.0 percent
right_torque_effectiveness: 62.0 percent
speed: 9.987 m/s
temperature: 18 C
timestamp: 2020-11-24 10:17:00

altitude: 924.8 m
ascent: 34 m
cadence: 82 rpm
calories: 113 kcal
distance: 7796.12 m
enhanced_altitude: 924.8 m
enhanced_speed: 9.979 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 113 bpm
left_pedal_smoothness: 17.5 percent
left_right_balance: 50
left_torque_effectiveness: 64.0 percent
position_lat: -303733553 semicircles
position_long: -587237537 semicircles
power: 159 watts
right_pedal_smoothness: 16.0 percent
right_torque_effectiveness: 61.0 percent
speed: 9.979 m/s
temperature: 18 C
timestamp: 2020-11-24 10:17:01

altitude: 924.8 m
ascent: 34 m
cadence: 82 rpm
calories: 113 kcal
distance: 7806.1 m
enhanced_altitude: 924.8 m
enhanced_speed: 10.095 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 113 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 50
left_torque_effectiveness: 64.0 percent
position_lat: -303734429 semicircles
position_long: -587236837 semicircles
power: 156 watts
right_pedal_smoothness: 17.0 percent
right_torque_effectiveness: 64.0 percent
speed: 10.095 m/s
temperature: 18 C
timestamp: 2020-11-24 10:17:02

altitude: 924.5999999999999 m
ascent: 34 m
cadence: 82 rpm
calories: 114 kcal
distance: 7816.03 m
enhanced_altitude: 924.5999999999999 m
enhanced_speed: 9.846 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 113 bpm
left_pedal_smoothness: 17.5 percent
left_right_balance: 51
left_torque_effectiveness: 66.0 percent
position_lat: -303735302 semicircles
position_long: -587236169 semicircles
power: 153 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 68.5 percent
speed: 9.846 m/s
temperature: 18 C
timestamp: 2020-11-24 10:17:03

altitude: 924.5999999999999 m
ascent: 34 m
cadence: 82 rpm
calories: 114 kcal
distance: 7825.82 m
enhanced_altitude: 924.5999999999999 m
enhanced_speed: 9.76 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 113 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 49
left_torque_effectiveness: 70.0 percent
position_lat: -303736156 semicircles
position_long: -587235470 semicircles
power: 152 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 64.5 percent
speed: 9.76 m/s
temperature: 18 C
timestamp: 2020-11-24 10:17:04

altitude: 924.5999999999999 m
ascent: 34 m
cadence: 82 rpm
calories: 114 kcal
distance: 7835.61 m
enhanced_altitude: 924.5999999999999 m
enhanced_speed: 9.688 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 113 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 48
left_torque_effectiveness: 68.0 percent
position_lat: -303737008 semicircles
position_long: -587234821 semicircles
power: 149 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 63.5 percent
speed: 9.688 m/s
temperature: 18 C
timestamp: 2020-11-24 10:17:05

altitude: 924.2 m
ascent: 34 m
cadence: 82 rpm
calories: 114 kcal
distance: 7845.49 m
enhanced_altitude: 924.2 m
enhanced_speed: 9.793 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 112 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 49
left_torque_effectiveness: 65.5 percent
position_lat: -303737883 semicircles
position_long: -587234132 semicircles
power: 144 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 63.5 percent
speed: 9.793 m/s
temperature: 18 C
timestamp: 2020-11-24 10:17:06

altitude: 924.2 m
ascent: 34 m
cadence: 82 rpm
calories: 114 kcal
distance: 7855.68 m
enhanced_altitude: 924.2 m
enhanced_speed: 9.975 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 112 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 51
left_torque_effectiveness: 66.0 percent
position_lat: -303738767 semicircles
position_long: -587233418 semicircles
power: 150 watts
right_pedal_smoothness: 17.0 percent
right_torque_effectiveness: 64.5 percent
speed: 9.975 m/s
temperature: 18 C
timestamp: 2020-11-24 10:17:07

altitude: 924.2 m
ascent: 34 m
cadence: 82 rpm
calories: 114 kcal
distance: 7865.64 m
enhanced_altitude: 924.2 m
enhanced_speed: 9.643 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 112 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 57
left_torque_effectiveness: 70.0 percent
position_lat: -303739643 semicircles
position_long: -587232767 semicircles
power: 156 watts
right_pedal_smoothness: 17.5 percent
right_torque_effectiveness: 63.0 percent
speed: 9.643 m/s
temperature: 18 C
timestamp: 2020-11-24 10:17:08

altitude: 924.2 m
ascent: 34 m
cadence: 82 rpm
calories: 114 kcal
distance: 7875.37 m
enhanced_altitude: 924.2 m
enhanced_speed: 9.716 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 112 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 54
left_torque_effectiveness: 69.5 percent
position_lat: -303740491 semicircles
position_long: -587232077 semicircles
power: 159 watts
right_pedal_smoothness: 17.5 percent
right_torque_effectiveness: 64.0 percent
speed: 9.716 m/s
temperature: 18 C
timestamp: 2020-11-24 10:17:09

altitude: 924.2 m
ascent: 34 m
cadence: 82 rpm
calories: 114 kcal
distance: 7885.71 m
enhanced_altitude: 924.2 m
enhanced_speed: 9.87 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 112 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 53
left_torque_effectiveness: 68.5 percent
position_lat: -303741391 semicircles
position_long: -587231352 semicircles
power: 164 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 65.0 percent
speed: 9.87 m/s
temperature: 18 C
timestamp: 2020-11-24 10:17:10

altitude: 924.0 m
ascent: 34 m
cadence: 82 rpm
calories: 115 kcal
distance: 7895.72 m
enhanced_altitude: 924.0 m
enhanced_speed: 9.866 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 112 bpm
left_pedal_smoothness: 18.5 percent
left_right_balance: 51
left_torque_effectiveness: 66.5 percent
position_lat: -303742276 semicircles
position_long: -587230671 semicircles
power: 174 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 66.5 percent
speed: 9.866 m/s
temperature: 18 C
timestamp: 2020-11-24 10:17:11

altitude: 923.8 m
ascent: 34 m
cadence: 82 rpm
calories: 115 kcal
distance: 7905.69 m
enhanced_altitude: 923.8 m
enhanced_speed: 9.828 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 111 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 48
left_torque_effectiveness: 64.0 percent
position_lat: -303743161 semicircles
position_long: -587229991 semicircles
power: 142 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 69.0 percent
speed: 9.828 m/s
temperature: 18 C
timestamp: 2020-11-24 10:17:12

altitude: 923.5999999999999 m
ascent: 34 m
cadence: 82 rpm
calories: 115 kcal
distance: 7915.5 m
enhanced_altitude: 923.5999999999999 m
enhanced_speed: 9.724 m/s
