Gear: Cannondale SuperSix
left_torque_effectiveness: 78.5 percent
position_lat: -303186829 semicircles
position_long: -587467949 semicircles
power: 194 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 73.0 percent
speed: 8.876 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:00

altitude: 920.8 m
ascent: 1 m
cadence: 69 rpm
calories: 21 kcal
distance: 1518.1 m
enhanced_altitude: 920.8 m
enhanced_speed: 8.752 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 106 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 57
left_torque_effectiveness: 81.0 percent
position_lat: -303187782 semicircles
position_long: -587467981 semicircles
power: 169 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 73.0 percent
speed: 8.752 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:01

altitude: 920.8 m
ascent: 1 m
cadence: 68 rpm
calories: 21 kcal
distance: 1526.98 m
enhanced_altitude: 920.8 m
enhanced_speed: 8.623 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 106 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 55
left_torque_effectiveness: 76.0 percent
position_lat: -303188738 semicircles
position_long: -587467995 semicircles
power: 169 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 74.0 percent
speed: 8.623 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:02

altitude: 921.0 m
ascent: 1 m
cadence: 67 rpm
calories: 21 kcal
distance: 1535.53 m
enhanced_altitude: 921.0 m
enhanced_speed: 8.488 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 106 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 53
left_torque_effectiveness: 75.5 percent
position_lat: -303189653 semicircles
position_long: -587468054 semicircles
power: 179 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 74.0 percent
speed: 8.488 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:03

altitude: 921.0 m
ascent: 1 m
cadence: 66 rpm
calories: 21 kcal
distance: 1543.95 m
enhanced_altitude: 921.0 m
enhanced_speed: 8.391 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 106 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 54
left_torque_effectiveness: 79.5 percent
position_lat: -303190548 semicircles
position_long: -587468160 semicircles
power: 182 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 75.5 percent
speed: 8.391 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:04

altitude: 921.0 m
ascent: 1 m
cadence: 66 rpm
calories: 21 kcal
distance: 1552.41 m
enhanced_altitude: 921.0 m
enhanced_speed: 8.304 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 105 bpm
left_pedal_smoothness: 26.0 percent
left_right_balance: 57
left_torque_effectiveness: 84.5 percent
position_lat: -303191451 semicircles
position_long: -587468310 semicircles
power: 166 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 78.5 percent
speed: 8.304 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:05

altitude: 921.0 m
ascent: 1 m
cadence: 68 rpm
calories: 22 kcal
distance: 1560.66 m
enhanced_altitude: 921.0 m
enhanced_speed: 8.282 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 105 bpm
left_pedal_smoothness: 26.0 percent
left_right_balance: 61
left_torque_effectiveness: 85.5 percent
position_lat: -303192331 semicircles
position_long: -587468492 semicircles
power: 194 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 78.5 percent
speed: 8.282 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:06

altitude: 921.2 m
ascent: 1 m
cadence: 69 rpm
calories: 22 kcal
distance: 1569.01 m
enhanced_altitude: 921.2 m
enhanced_speed: 8.289 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 106 bpm
left_pedal_smoothness: 26.0 percent
left_right_balance: 52
left_torque_effectiveness: 82.5 percent
position_lat: -303193209 semicircles
position_long: -587468688 semicircles
power: 215 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 70.0 percent
speed: 8.289 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:07

altitude: 921.2 m
ascent: 1 m
cadence: 69 rpm
calories: 22 kcal
distance: 1577.46 m
enhanced_altitude: 921.2 m
enhanced_speed: 8.256 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 106 bpm
left_pedal_smoothness: 25.5 percent
left_right_balance: 51
left_torque_effectiveness: 84.0 percent
position_lat: -303194101 semicircles
position_long: -587468916 semicircles
power: 220 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 76.5 percent
speed: 8.256 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:08

altitude: 921.4000000000001 m
ascent: 1 m
cadence: 68 rpm
calories: 22 kcal
distance: 1585.62 m
enhanced_altitude: 921.4000000000001 m
enhanced_speed: 8.189 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 106 bpm
left_pedal_smoothness: 25.5 percent
left_right_balance: 52
left_torque_effectiveness: 84.0 percent
position_lat: -303194952 semicircles
position_long: -587469142 semicircles
power: 197 watts
right_pedal_smoothness: 25.5 percent
right_torque_effectiveness: 83.0 percent
speed: 8.189 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:09

altitude: 921.4000000000001 m
ascent: 1 m
cadence: 68 rpm
calories: 22 kcal
distance: 1593.99 m
enhanced_altitude: 921.4000000000001 m
enhanced_speed: 8.291 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 106 bpm
left_pedal_smoothness: 25.0 percent
left_right_balance: 53
left_torque_effectiveness: 81.5 percent
position_lat: -303195832 semicircles
position_long: -587469372 semicircles
power: 186 watts
right_pedal_smoothness: 25.5 percent
right_torque_effectiveness: 84.5 percent
speed: 8.291 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:10

altitude: 921.5999999999999 m
ascent: 1 m
cadence: 69 rpm
calories: 22 kcal
distance: 1602.18 m
enhanced_altitude: 921.5999999999999 m
enhanced_speed: 8.303 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 106 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 54
left_torque_effectiveness: 80.5 percent
position_lat: -303196678 semicircles
position_long: -587469613 semicircles
power: 203 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 82.5 percent
speed: 8.303 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:11

altitude: 921.5999999999999 m
ascent: 1 m
cadence: 69 rpm
calories: 23 kcal
distance: 1610.39 m
enhanced_altitude: 921.5999999999999 m
enhanced_speed: 8.318 m/s
gps_accuracy: 2 m
grade: 0.51 %
heart_rate: 106 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 53
left_torque_effectiveness: 79.0 percent
position_lat: -303197535 semicircles
position_long: -587469870 semicircles
power: 197 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 80.0 percent
speed: 8.318 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:12

altitude: 921.5999999999999 m
ascent: 2 m
cadence: 69 rpm
calories: 23 kcal
distance: 1618.74 m
enhanced_altitude: 921.5999999999999 m
enhanced_speed: 8.264 m/s
gps_accuracy: 2 m
grade: 0.86 %
heart_rate: 107 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 51
left_torque_effectiveness: 78.0 percent
position_lat: -303198404 semicircles
position_long: -587470112 semicircles
power: 176 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 77.5 percent
speed: 8.264 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:13

altitude: 921.5999999999999 m
ascent: 2 m
cadence: 69 rpm
calories: 23 kcal
distance: 1627.02 m
enhanced_altitude: 921.5999999999999 m
enhanced_speed: 8.193 m/s
gps_accuracy: 2 m
grade: 0.86 %
heart_rate: 108 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 43
left_torque_effectiveness: 68.0 percent
position_lat: -303199269 semicircles
position_long: -587470373 semicircles
power: 181 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 75.5 percent
speed: 8.193 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:14

altitude: 921.5999999999999 m
ascent: 2 m
cadence: 69 rpm
calories: 23 kcal
distance: 1635.25 m
enhanced_altitude: 921.5999999999999 m
enhanced_speed: 8.278 m/s
gps_accuracy: 2 m
grade: 0.81 %
heart_rate: 108 bpm
left_pedal_smoothness: 17.5 percent
left_right_balance: 43
left_torque_effectiveness: 55.5 percent
position_lat: -303200118 semicircles
position_long: -587470615 semicircles
power: 172 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 74.0 percent
speed: 8.278 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:15

altitude: 921.5999999999999 m
ascent: 2 m
cadence: 69 rpm
calories: 23 kcal
distance: 1643.65 m
enhanced_altitude: 921.5999999999999 m
enhanced_speed: 8.494 m/s
gps_accuracy: 2 m
grade: 0.31 %
heart_rate: 108 bpm
left_pedal_smoothness: 18.5 percent
left_right_balance: 51
left_torque_effectiveness: 60.5 percent
position_lat: -303200994 semicircles
position_long: -587470889 semicircles
power: 160 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 73.0 percent
speed: 8.494 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:16

altitude: 921.5999999999999 m
ascent: 2 m
cadence: 70 rpm
calories: 23 kcal
distance: 1652.23 m
enhanced_altitude: 921.5999999999999 m
enhanced_speed: 8.525 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 109 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 51
left_torque_effectiveness: 65.5 percent
position_lat: -303201884 semicircles
position_long: -587471161 semicircles
power: 158 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 72.0 percent
speed: 8.525 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:17

altitude: 921.5999999999999 m
ascent: 2 m
cadence: 71 rpm
calories: 23 kcal
distance: 1660.72 m
enhanced_altitude: 921.5999999999999 m
enhanced_speed: 8.632 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 109 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 50
left_torque_effectiveness: 70.5 percent
position_lat: -303202772 semicircles
position_long: -587471430 semicircles
power: 155 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 70.5 percent
speed: 8.632 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:18

altitude: 921.5999999999999 m
ascent: 2 m
cadence: 72 rpm
calories: 24 kcal
distance: 1669.5 m
enhanced_altitude: 921.5999999999999 m
enhanced_speed: 8.817 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 110 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 50
left_torque_effectiveness: 71.0 percent
position_lat: -303203683 semicircles
position_long: -587471692 semicircles
power: 145 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 69.5 percent
speed: 8.817 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:19

altitude: 921.5999999999999 m
ascent: 2 m
cadence: 72 rpm
calories: 24 kcal
distance: 1678.44 m
enhanced_altitude: 921.5999999999999 m
enhanced_speed: 8.715 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 109 bpm
left_pedal_smoothness: 19.0 percent
left_right_balance: 50
left_torque_effectiveness: 68.0 percent
position_lat: -303204614 semicircles
position_long: -587471935 semicircles
power: 145 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 68.5 percent
speed: 8.715 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:20

altitude: 921.5999999999999 m
ascent: 2 m
cadence: 73 rpm
calories: 24 kcal
distance: 1687.07 m
enhanced_altitude: 921.5999999999999 m
enhanced_speed: 8.523 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 110 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 51
left_torque_effectiveness: 70.0 percent
position_lat: -303205515 semicircles
position_long: -587472193 semicircles
power: 140 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 68.5 percent
speed: 8.523 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:21

altitude: 921.4000000000001 m
ascent: 2 m
cadence: 73 rpm
calories: 24 kcal
distance: 1695.56 m
enhanced_altitude: 921.4000000000001 m
enhanced_speed: 8.425 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 110 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 53
left_torque_effectiveness: 70.0 percent
position_lat: -303206411 semicircles
position_long: -587472435 semicircles
power: 140 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 66.0 percent
speed: 8.425 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:22

altitude: 921.4000000000001 m
ascent: 2 m
cadence: 73 rpm
calories: 24 kcal
distance: 1704.34 m
enhanced_altitude: 921.4000000000001 m
enhanced_speed: 8.85 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 109 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 52
left_torque_effectiveness: 68.5 percent
position_lat: -303207322 semicircles
position_long: -587472708 semicircles
power: 143 watts
right_pedal_smoothness: 17.5 percent
right_torque_effectiveness: 62.0 percent
speed: 8.85 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:23

altitude: 921.4000000000001 m
ascent: 2 m
cadence: 73 rpm
calories: 24 kcal
distance: 1713.27 m
enhanced_altitude: 921.4000000000001 m
enhanced_speed: 8.842 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 110 bpm
left_pedal_smoothness: 18.5 percent
left_right_balance: 51
left_torque_effectiveness: 67.0 percent
position_lat: -303208239 semicircles
position_long: -587472996 semicircles
power: 142 watts
right_pedal_smoothness: 16.5 percent
right_torque_effectiveness: 59.5 percent
speed: 8.842 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:24

altitude: 921.2 m
ascent: 2 m
cadence: 74 rpm
calories: 24 kcal
distance: 1722.26 m
enhanced_altitude: 921.2 m
enhanced_speed: 8.857 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 109 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 50
left_torque_effectiveness: 67.5 percent
position_lat: -303209165 semicircles
position_long: -587473300 semicircles
power: 139 watts
right_pedal_smoothness: 17.5 percent
right_torque_effectiveness: 61.0 percent
speed: 8.857 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:25

altitude: 921.2 m
ascent: 2 m
cadence: 74 rpm
calories: 24 kcal
distance: 1731.19 m
enhanced_altitude: 921.2 m
enhanced_speed: 8.924 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 109 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 51
left_torque_effectiveness: 67.5 percent
position_lat: -303210091 semicircles
position_long: -587473573 semicircles
power: 139 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 62.5 percent
speed: 8.924 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:26

altitude: 921.2 m
ascent: 2 m
cadence: 75 rpm
calories: 24 kcal
distance: 1740.24 m
enhanced_altitude: 921.2 m
enhanced_speed: 8.963 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 110 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 51
left_torque_effectiveness: 67.5 percent
position_lat: -303211037 semicircles
position_long: -587473846 semicircles
power: 138 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 64.0 percent
speed: 8.963 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:27

altitude: 921.0 m
ascent: 2 m
cadence: 75 rpm
calories: 24 kcal
distance: 1749.15 m
enhanced_altitude: 921.0 m
enhanced_speed: 8.875 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 110 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 51
left_torque_effectiveness: 67.0 percent
position_lat: -303211970 semicircles
position_long: -587474119 semicircles
power: 143 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 66.0 percent
speed: 8.875 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:28

altitude: 921.0 m
ascent: 2 m
cadence: 75 rpm
calories: 25 kcal
distance: 1758.04 m
enhanced_altitude: 921.0 m
enhanced_speed: 9.029 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 110 bpm
left_pedal_smoothness: 19.0 percent
left_right_balance: 50
left_torque_effectiveness: 67.0 percent
position_lat: -303212896 semicircles
position_long: -587474390 semicircles
power: 141 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 67.0 percent
speed: 9.029 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:29

altitude: 921.0 m
ascent: 2 m
cadence: 75 rpm
calories: 25 kcal
distance: 1767.29 m
enhanced_altitude: 921.0 m
enhanced_speed: 9.347 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 110 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 50
left_torque_effectiveness: 68.0 percent
position_lat: -303213838 semicircles
position_long: -587474692 semicircles
power: 146 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 67.5 percent
speed: 9.347 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:30

altitude: 921.0 m
ascent: 2 m
cadence: 75 rpm
calories: 25 kcal
distance: 1776.68 m
enhanced_altitude: 921.0 m
enhanced_speed: 9.565 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 110 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 51
left_torque_effectiveness: 69.0 percent
position_lat: -303214799 semicircles
position_long: -587475055 semicircles
power: 150 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 68.0 percent
speed: 9.565 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:31

altitude: 921.0 m
ascent: 2 m
cadence: 75 rpm
calories: 25 kcal
distance: 1786.16 m
enhanced_altitude: 921.0 m
enhanced_speed: 8.997 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 110 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 49
left_torque_effectiveness: 70.0 percent
position_lat: -303215774 semicircles
position_long: -587475394 semicircles
power: 161 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 69.0 percent
speed: 8.997 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:32

altitude: 921.0 m
ascent: 2 m
cadence: 74 rpm
calories: 25 kcal
distance: 1795.06 m
enhanced_altitude: 921.0 m
enhanced_speed: 8.805 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 110 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 50
left_torque_effectiveness: 71.0 percent
position_lat: -303216699 semicircles
position_long: -587475667 semicircles
power: 156 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 69.5 percent
speed: 8.805 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:33

altitude: 921.0 m
ascent: 2 m
cadence: 73 rpm
calories: 25 kcal
distance: 1803.74 m
enhanced_altitude: 921.0 m
enhanced_speed: 8.697 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 110 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 50
left_torque_effectiveness: 71.5 percent
position_lat: -303217606 semicircles
position_long: -587475925 semicircles
power: 155 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 70.0 percent
speed: 8.697 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:34

altitude: 921.0 m
ascent: 2 m
cadence: 73 rpm
calories: 25 kcal
distance: 1812.13 m
enhanced_altitude: 921.0 m
enhanced_speed: 8.568 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 110 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 49
left_torque_effectiveness: 69.5 percent
position_lat: -303218494 semicircles
position_long: -587476149 semicircles
power: 159 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 70.0 percent
speed: 8.568 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:35

altitude: 921.0 m
ascent: 2 m
cadence: 72 rpm
calories: 26 kcal
distance: 1820.51 m
enhanced_altitude: 921.0 m
enhanced_speed: 8.539 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 110 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 50
left_torque_effectiveness: 70.0 percent
position_lat: -303219366 semicircles
position_long: -587476385 semicircles
power: 161 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 70.5 percent
speed: 8.539 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:36

altitude: 921.0 m
ascent: 2 m
cadence: 72 rpm
calories: 26 kcal
distance: 1829.33 m
enhanced_altitude: 921.0 m
enhanced_speed: 8.498 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 110 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 52
left_torque_effectiveness: 71.0 percent
position_lat: -303220284 semicircles
position_long: -587476653 semicircles
power: 162 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 71.0 percent
speed: 8.498 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:37

altitude: 921.0 m
ascent: 2 m
cadence: 71 rpm
calories: 26 kcal
distance: 1837.72 m
enhanced_altitude: 921.0 m
enhanced_speed: 8.345 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 110 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 51
left_torque_effectiveness: 71.5 percent
position_lat: -303221166 semicircles
position_long: -587476881 semicircles
power: 160 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 71.5 percent
speed: 8.345 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:38

altitude: 921.0 m
ascent: 2 m
cadence: 70 rpm
calories: 26 kcal
distance: 1846.1 m
enhanced_altitude: 921.0 m
enhanced_speed: 8.229 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 110 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 50
left_torque_effectiveness: 72.0 percent
position_lat: -303222040 semicircles
position_long: -587477109 semicircles
power: 157 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 72.0 percent
speed: 8.229 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:39

altitude: 921.2 m
ascent: 2 m
cadence: 70 rpm
calories: 26 kcal
distance: 1854.31 m
enhanced_altitude: 921.2 m
enhanced_speed: 8.303 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 111 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 49
left_torque_effectiveness: 73.0 percent
position_lat: -303222901 semicircles
position_long: -587477347 semicircles
power: 159 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 72.5 percent
speed: 8.303 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:40

altitude: 921.2 m
ascent: 2 m
cadence: 69 rpm
calories: 26 kcal
distance: 1862.38 m
enhanced_altitude: 921.2 m
enhanced_speed: 8.177 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 111 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 49
left_torque_effectiveness: 72.5 percent
position_lat: -303223731 semicircles
position_long: -587477614 semicircles
power: 159 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 72.5 percent
speed: 8.177 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:41

altitude: 921.2 m
ascent: 2 m
cadence: 69 rpm
calories: 26 kcal
distance: 1870.87 m
enhanced_altitude: 921.2 m
enhanced_speed: 8.195 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 111 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 49
left_torque_effectiveness: 71.5 percent
position_lat: -303224621 semicircles
position_long: -587477881 semicircles
power: 153 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 72.5 percent
speed: 8.195 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:42

altitude: 921.2 m
ascent: 2 m
cadence: 68 rpm
calories: 26 kcal
distance: 1879.06 m
enhanced_altitude: 921.2 m
enhanced_speed: 8.183 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 111 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 49
left_torque_effectiveness: 70.5 percent
position_lat: -303225477 semicircles
position_long: -587478123 semicircles
power: 146 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 72.0 percent
speed: 8.183 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:43

altitude: 921.2 m
ascent: 2 m
cadence: 68 rpm
calories: 27 kcal
distance: 1887.3 m
enhanced_altitude: 921.2 m
enhanced_speed: 8.105 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 111 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 50
left_torque_effectiveness: 69.5 percent
position_lat: -303226330 semicircles
position_long: -587478383 semicircles
power: 131 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 71.0 percent
speed: 8.105 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:44

altitude: 921.2 m
ascent: 2 m
cadence: 58 rpm
calories: 27 kcal
distance: 1895.36 m
enhanced_altitude: 921.2 m
enhanced_speed: 7.961 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 111 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 49
left_torque_effectiveness: 67.0 percent
position_lat: -303227177 semicircles
position_long: -587478595 semicircles
power: 113 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 70.0 percent
speed: 7.961 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:45

altitude: 921.4000000000001 m
ascent: 2 m
cadence: 45 rpm
calories: 27 kcal
distance: 1903.3 m
enhanced_altitude: 921.4000000000001 m
enhanced_speed: 7.853 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 110 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 48
left_torque_effectiveness: 69.0 percent
position_lat: -303228009 semicircles
position_long: -587478763 semicircles
power: 94 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 68.0 percent
speed: 7.853 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:46

altitude: 921.4000000000001 m
ascent: 2 m
cadence: 35 rpm
calories: 27 kcal
distance: 1911.3 m
enhanced_altitude: 921.4000000000001 m
enhanced_speed: 7.824 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 110 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 27
left_torque_effectiveness: 72.0 percent
position_lat: -303228875 semicircles
position_long: -587478872 semicircles
power: 84 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 65.5 percent
speed: 7.824 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:47

altitude: 921.4000000000001 m
ascent: 2 m
cadence: 36 rpm
calories: 27 kcal
distance: 1919.21 m
enhanced_altitude: 921.4000000000001 m
enhanced_speed: 7.878 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 110 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 46
left_torque_effectiveness: 74.5 percent
position_lat: -303229729 semicircles
position_long: -587478917 semicircles
power: 96 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 63.5 percent
speed: 7.878 m/s
temperature: 10 C
timestamp: 2020-11-03 09:45:48

altitude: 921.4000000000001 m
