Gear: Cannondale SuperSix
left_torque_effectiveness: 75.0 percent
position_lat: -304091925 semicircles
position_long: -586733895 semicircles
power: 220 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 77.5 percent
speed: 9.855 m/s
temperature: 15 C
timestamp: 2020-12-01 10:24:31

altitude: 892.0 m
ascent: 43 m
cadence: 83 rpm
calories: 225 kcal
distance: 12432.63 m
enhanced_altitude: 892.0 m
enhanced_speed: 9.969 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 127 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 52
left_torque_effectiveness: 75.5 percent
position_lat: -304092404 semicircles
position_long: -586732840 semicircles
power: 230 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 77.5 percent
speed: 9.969 m/s
temperature: 15 C
timestamp: 2020-12-01 10:24:32

altitude: 891.8 m
ascent: 43 m
cadence: 83 rpm
calories: 225 kcal
distance: 12442.54 m
enhanced_altitude: 891.8 m
enhanced_speed: 9.969 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 127 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 52
left_torque_effectiveness: 76.0 percent
position_lat: -304092861 semicircles
position_long: -586731795 semicircles
power: 234 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 77.5 percent
speed: 9.969 m/s
temperature: 15 C
timestamp: 2020-12-01 10:24:33

altitude: 891.8 m
ascent: 43 m
cadence: 83 rpm
calories: 225 kcal
distance: 12452.42 m
enhanced_altitude: 891.8 m
enhanced_speed: 9.98 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 127 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 53
left_torque_effectiveness: 75.0 percent
position_lat: -304093336 semicircles
position_long: -586730751 semicircles
power: 235 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 77.5 percent
speed: 9.98 m/s
temperature: 15 C
timestamp: 2020-12-01 10:24:34

altitude: 892.0 m
ascent: 43 m
cadence: 84 rpm
calories: 226 kcal
distance: 12462.52 m
enhanced_altitude: 892.0 m
enhanced_speed: 9.977 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 127 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 53
left_torque_effectiveness: 74.5 percent
position_lat: -304093815 semicircles
position_long: -586729658 semicircles
power: 234 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 77.0 percent
speed: 9.977 m/s
temperature: 15 C
timestamp: 2020-12-01 10:24:35

altitude: 892.0 m
ascent: 43 m
cadence: 84 rpm
calories: 226 kcal
distance: 12472.36 m
enhanced_altitude: 892.0 m
enhanced_speed: 10.011 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 128 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 53
left_torque_effectiveness: 73.5 percent
position_lat: -304094289 semicircles
position_long: -586728618 semicircles
power: 223 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 77.0 percent
speed: 10.011 m/s
temperature: 15 C
timestamp: 2020-12-01 10:24:36

altitude: 892.2 m
ascent: 43 m
cadence: 84 rpm
calories: 226 kcal
distance: 12482.53 m
enhanced_altitude: 892.2 m
enhanced_speed: 10.137 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 128 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 53
left_torque_effectiveness: 72.5 percent
position_lat: -304094772 semicircles
position_long: -586727518 semicircles
power: 214 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 76.5 percent
speed: 10.137 m/s
temperature: 15 C
timestamp: 2020-12-01 10:24:37

altitude: 892.2 m
ascent: 43 m
cadence: 84 rpm
calories: 226 kcal
distance: 12492.55 m
enhanced_altitude: 892.2 m
enhanced_speed: 10.238 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 128 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 52
left_torque_effectiveness: 71.5 percent
position_lat: -304095259 semicircles
position_long: -586726458 semicircles
power: 208 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 76.5 percent
speed: 10.238 m/s
temperature: 15 C
timestamp: 2020-12-01 10:24:38

altitude: 892.4000000000001 m
ascent: 43 m
cadence: 85 rpm
calories: 226 kcal
distance: 12503.04 m
enhanced_altitude: 892.4000000000001 m
enhanced_speed: 10.215 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 128 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 51
left_torque_effectiveness: 70.0 percent
position_lat: -304095777 semicircles
position_long: -586725375 semicircles
power: 192 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 74.0 percent
speed: 10.215 m/s
temperature: 15 C
timestamp: 2020-12-01 10:24:39

altitude: 892.4000000000001 m
ascent: 43 m
cadence: 85 rpm
calories: 226 kcal
distance: 12513.45 m
enhanced_altitude: 892.4000000000001 m
enhanced_speed: 10.221 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 128 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 51
left_torque_effectiveness: 68.5 percent
position_lat: -304096302 semicircles
position_long: -586724279 semicircles
power: 185 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 72.0 percent
speed: 10.221 m/s
temperature: 15 C
timestamp: 2020-12-01 10:24:40

altitude: 892.2 m
ascent: 43 m
cadence: 85 rpm
calories: 227 kcal
distance: 12523.61 m
enhanced_altitude: 892.2 m
enhanced_speed: 10.209 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 128 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 51
left_torque_effectiveness: 69.0 percent
position_lat: -304096818 semicircles
position_long: -586723198 semicircles
power: 185 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 72.5 percent
speed: 10.209 m/s
temperature: 15 C
timestamp: 2020-12-01 10:24:41

altitude: 892.0 m
ascent: 43 m
cadence: 85 rpm
calories: 227 kcal
distance: 12533.7 m
enhanced_altitude: 892.0 m
enhanced_speed: 10.199 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 128 bpm
left_pedal_smoothness: 19.0 percent
left_right_balance: 52
left_torque_effectiveness: 70.5 percent
position_lat: -304097294 semicircles
position_long: -586722156 semicircles
power: 175 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 74.0 percent
speed: 10.199 m/s
temperature: 15 C
timestamp: 2020-12-01 10:24:42

altitude: 891.8 m
ascent: 43 m
cadence: 84 rpm
calories: 227 kcal
distance: 12543.91 m
enhanced_altitude: 891.8 m
enhanced_speed: 10.123 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 128 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 53
left_torque_effectiveness: 71.5 percent
position_lat: -304097795 semicircles
position_long: -586721059 semicircles
power: 199 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 75.5 percent
speed: 10.123 m/s
temperature: 15 C
timestamp: 2020-12-01 10:24:43

altitude: 891.5999999999999 m
ascent: 43 m
cadence: 84 rpm
calories: 227 kcal
distance: 12554.17 m
enhanced_altitude: 891.5999999999999 m
enhanced_speed: 10.112 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 128 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 54
left_torque_effectiveness: 73.0 percent
position_lat: -304098273 semicircles
position_long: -586719961 semicircles
power: 219 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 77.0 percent
speed: 10.112 m/s
temperature: 15 C
timestamp: 2020-12-01 10:24:44

altitude: 891.4000000000001 m
ascent: 43 m
cadence: 84 rpm
calories: 227 kcal
distance: 12564.1 m
enhanced_altitude: 891.4000000000001 m
enhanced_speed: 10.037 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 128 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 54
left_torque_effectiveness: 74.5 percent
position_lat: -304098727 semicircles
position_long: -586718880 semicircles
power: 234 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 78.0 percent
speed: 10.037 m/s
temperature: 15 C
timestamp: 2020-12-01 10:24:45

altitude: 891.4000000000001 m
ascent: 43 m
cadence: 84 rpm
calories: 228 kcal
distance: 12573.97 m
enhanced_altitude: 891.4000000000001 m
enhanced_speed: 10.027 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 127 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 53
left_torque_effectiveness: 77.0 percent
position_lat: -304099195 semicircles
position_long: -586717852 semicircles
power: 246 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 78.0 percent
speed: 10.027 m/s
temperature: 15 C
timestamp: 2020-12-01 10:24:46

altitude: 891.4000000000001 m
ascent: 43 m
cadence: 83 rpm
calories: 228 kcal
distance: 12584.22 m
enhanced_altitude: 891.4000000000001 m
enhanced_speed: 10.003 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 128 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 52
left_torque_effectiveness: 79.5 percent
position_lat: -304099682 semicircles
position_long: -586716743 semicircles
power: 240 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 78.0 percent
speed: 10.003 m/s
temperature: 15 C
timestamp: 2020-12-01 10:24:47

altitude: 891.2 m
ascent: 43 m
cadence: 83 rpm
calories: 228 kcal
distance: 12594.14 m
enhanced_altitude: 891.2 m
enhanced_speed: 10.033 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 128 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 50
left_torque_effectiveness: 80.5 percent
position_lat: -304100159 semicircles
position_long: -586715694 semicircles
power: 257 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 78.0 percent
speed: 10.033 m/s
temperature: 15 C
timestamp: 2020-12-01 10:24:48

altitude: 891.2 m
ascent: 43 m
cadence: 84 rpm
calories: 228 kcal
distance: 12604.1 m
enhanced_altitude: 891.2 m
enhanced_speed: 10.125 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 128 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 51
left_torque_effectiveness: 81.0 percent
position_lat: -304100630 semicircles
position_long: -586714615 semicircles
power: 256 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 78.5 percent
speed: 10.125 m/s
temperature: 15 C
timestamp: 2020-12-01 10:24:49

altitude: 891.0 m
ascent: 43 m
cadence: 84 rpm
calories: 229 kcal
distance: 12614.29 m
enhanced_altitude: 891.0 m
enhanced_speed: 10.095 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 128 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 53
left_torque_effectiveness: 81.5 percent
position_lat: -304101090 semicircles
position_long: -586713520 semicircles
power: 235 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 78.5 percent
speed: 10.095 m/s
temperature: 15 C
timestamp: 2020-12-01 10:24:50

altitude: 891.2 m
ascent: 43 m
cadence: 84 rpm
calories: 229 kcal
distance: 12624.48 m
enhanced_altitude: 891.2 m
enhanced_speed: 10.079 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 128 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 54
left_torque_effectiveness: 82.0 percent
position_lat: -304101597 semicircles
position_long: -586712456 semicircles
power: 258 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 79.0 percent
speed: 10.079 m/s
temperature: 15 C
timestamp: 2020-12-01 10:24:51

altitude: 891.0 m
ascent: 43 m
cadence: 84 rpm
calories: 229 kcal
distance: 12634.59 m
enhanced_altitude: 891.0 m
enhanced_speed: 10.111 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 128 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 55
left_torque_effectiveness: 82.0 percent
position_lat: -304102079 semicircles
position_long: -586711402 semicircles
power: 282 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 79.5 percent
speed: 10.111 m/s
temperature: 15 C
timestamp: 2020-12-01 10:24:52

altitude: 891.2 m
ascent: 43 m
cadence: 84 rpm
calories: 229 kcal
distance: 12644.71 m
enhanced_altitude: 891.2 m
enhanced_speed: 10.1 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 128 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 54
left_torque_effectiveness: 80.5 percent
position_lat: -304102573 semicircles
position_long: -586710314 semicircles
power: 266 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 80.0 percent
speed: 10.1 m/s
temperature: 15 C
timestamp: 2020-12-01 10:24:53

altitude: 891.2 m
ascent: 43 m
cadence: 84 rpm
calories: 230 kcal
distance: 12654.86 m
enhanced_altitude: 891.2 m
enhanced_speed: 10.13 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 128 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 53
left_torque_effectiveness: 79.0 percent
position_lat: -304103033 semicircles
position_long: -586709225 semicircles
power: 268 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 81.0 percent
speed: 10.13 m/s
temperature: 15 C
timestamp: 2020-12-01 10:24:54

altitude: 891.4000000000001 m
ascent: 43 m
cadence: 85 rpm
calories: 230 kcal
distance: 12664.91 m
enhanced_altitude: 891.4000000000001 m
enhanced_speed: 10.138 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 128 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 51
left_torque_effectiveness: 78.5 percent
position_lat: -304103527 semicircles
position_long: -586708185 semicircles
power: 246 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 80.5 percent
speed: 10.138 m/s
temperature: 15 C
timestamp: 2020-12-01 10:24:55

altitude: 891.4000000000001 m
ascent: 43 m
cadence: 85 rpm
calories: 230 kcal
distance: 12675.08 m
enhanced_altitude: 891.4000000000001 m
enhanced_speed: 10.145 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 129 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 51
left_torque_effectiveness: 78.0 percent
position_lat: -304104008 semicircles
position_long: -586707085 semicircles
power: 235 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 80.0 percent
speed: 10.145 m/s
temperature: 15 C
timestamp: 2020-12-01 10:24:56

altitude: 891.4000000000001 m
ascent: 43 m
cadence: 84 rpm
calories: 230 kcal
distance: 12685.13 m
enhanced_altitude: 891.4000000000001 m
enhanced_speed: 10.149 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 129 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 51
left_torque_effectiveness: 77.0 percent
position_lat: -304104477 semicircles
position_long: -586706010 semicircles
power: 225 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 80.0 percent
speed: 10.149 m/s
temperature: 15 C
timestamp: 2020-12-01 10:24:57

altitude: 891.5999999999999 m
ascent: 43 m
cadence: 84 rpm
calories: 231 kcal
distance: 12695.44 m
enhanced_altitude: 891.5999999999999 m
enhanced_speed: 10.043 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 129 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 52
left_torque_effectiveness: 77.0 percent
position_lat: -304104941 semicircles
position_long: -586704902 semicircles
power: 211 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 80.0 percent
speed: 10.043 m/s
temperature: 15 C
timestamp: 2020-12-01 10:24:58

altitude: 891.8 m
ascent: 43 m
cadence: 84 rpm
calories: 231 kcal
distance: 12705.55 m
enhanced_altitude: 891.8 m
enhanced_speed: 10.123 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 129 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 54
left_torque_effectiveness: 76.5 percent
position_lat: -304105412 semicircles
position_long: -586703820 semicircles
power: 209 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 80.5 percent
speed: 10.123 m/s
temperature: 15 C
timestamp: 2020-12-01 10:24:59

altitude: 891.5999999999999 m
ascent: 43 m
cadence: 84 rpm
calories: 231 kcal
distance: 12715.42 m
enhanced_altitude: 891.5999999999999 m
enhanced_speed: 10.108 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 129 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 55
left_torque_effectiveness: 76.0 percent
position_lat: -304105862 semicircles
position_long: -586702745 semicircles
power: 223 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 81.0 percent
speed: 10.108 m/s
temperature: 15 C
timestamp: 2020-12-01 10:25:00

altitude: 891.2 m
ascent: 43 m
cadence: 84 rpm
calories: 231 kcal
distance: 12725.66 m
enhanced_altitude: 891.2 m
enhanced_speed: 10.085 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 130 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 54
left_torque_effectiveness: 75.5 percent
position_lat: -304106350 semicircles
position_long: -586701678 semicircles
power: 232 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 81.5 percent
speed: 10.085 m/s
temperature: 15 C
timestamp: 2020-12-01 10:25:01

altitude: 891.2 m
ascent: 43 m
cadence: 84 rpm
calories: 231 kcal
distance: 12735.87 m
enhanced_altitude: 891.2 m
enhanced_speed: 10.062 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 130 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 54
left_torque_effectiveness: 77.0 percent
position_lat: -304106851 semicircles
position_long: -586700579 semicircles
power: 233 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 80.0 percent
speed: 10.062 m/s
temperature: 15 C
timestamp: 2020-12-01 10:25:02

altitude: 891.5999999999999 m
ascent: 43 m
cadence: 84 rpm
calories: 232 kcal
distance: 12745.94 m
enhanced_altitude: 891.5999999999999 m
enhanced_speed: 10.028 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 130 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 54
left_torque_effectiveness: 78.5 percent
position_lat: -304107329 semicircles
position_long: -586699490 semicircles
power: 238 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 78.5 percent
speed: 10.028 m/s
temperature: 15 C
timestamp: 2020-12-01 10:25:03

altitude: 891.5999999999999 m
ascent: 43 m
cadence: 84 rpm
calories: 232 kcal
distance: 12755.92 m
enhanced_altitude: 891.5999999999999 m
enhanced_speed: 10.009 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 130 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 53
left_torque_effectiveness: 78.0 percent
position_lat: -304107809 semicircles
position_long: -586698439 semicircles
power: 220 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 78.5 percent
speed: 10.009 m/s
temperature: 15 C
timestamp: 2020-12-01 10:25:04

altitude: 891.5999999999999 m
ascent: 43 m
cadence: 84 rpm
calories: 232 kcal
distance: 12765.96 m
enhanced_altitude: 891.5999999999999 m
enhanced_speed: 10.02 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 130 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 53
left_torque_effectiveness: 77.5 percent
position_lat: -304108286 semicircles
position_long: -586697392 semicircles
power: 218 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 78.5 percent
speed: 10.02 m/s
temperature: 15 C
timestamp: 2020-12-01 10:25:05

altitude: 891.5999999999999 m
ascent: 43 m
cadence: 84 rpm
calories: 232 kcal
distance: 12776.05 m
enhanced_altitude: 891.5999999999999 m
enhanced_speed: 10.127 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 130 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 53
left_torque_effectiveness: 76.5 percent
position_lat: -304108764 semicircles
position_long: -586696302 semicircles
power: 210 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 78.0 percent
speed: 10.127 m/s
temperature: 15 C
timestamp: 2020-12-01 10:25:06

altitude: 891.8 m
ascent: 43 m
cadence: 84 rpm
calories: 232 kcal
distance: 12786.08 m
enhanced_altitude: 891.8 m
enhanced_speed: 10.134 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 131 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 53
left_torque_effectiveness: 76.0 percent
position_lat: -304109239 semicircles
position_long: -586695258 semicircles
power: 210 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 78.0 percent
speed: 10.134 m/s
temperature: 15 C
timestamp: 2020-12-01 10:25:07

altitude: 891.8 m
ascent: 43 m
cadence: 84 rpm
calories: 233 kcal
distance: 12796.27 m
enhanced_altitude: 891.8 m
enhanced_speed: 10.136 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 131 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 53
left_torque_effectiveness: 75.5 percent
position_lat: -304109719 semicircles
position_long: -586694161 semicircles
power: 201 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 78.0 percent
speed: 10.136 m/s
temperature: 15 C
timestamp: 2020-12-01 10:25:08

altitude: 891.8 m
ascent: 43 m
cadence: 85 rpm
calories: 233 kcal
distance: 12806.34 m
enhanced_altitude: 891.8 m
enhanced_speed: 10.219 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 131 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 53
left_torque_effectiveness: 73.0 percent
position_lat: -304110196 semicircles
position_long: -586693070 semicircles
power: 191 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 77.0 percent
speed: 10.219 m/s
temperature: 15 C
timestamp: 2020-12-01 10:25:09

altitude: 891.5999999999999 m
ascent: 43 m
cadence: 84 rpm
calories: 233 kcal
distance: 12816.18 m
enhanced_altitude: 891.5999999999999 m
enhanced_speed: 10.122 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 131 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 53
left_torque_effectiveness: 71.0 percent
position_lat: -304110656 semicircles
position_long: -586692021 semicircles
power: 183 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 75.5 percent
speed: 10.122 m/s
temperature: 15 C
timestamp: 2020-12-01 10:25:10

altitude: 891.4000000000001 m
ascent: 43 m
cadence: 84 rpm
calories: 233 kcal
distance: 12826.66 m
enhanced_altitude: 891.4000000000001 m
enhanced_speed: 10.097 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 131 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 52
left_torque_effectiveness: 71.0 percent
position_lat: -304111153 semicircles
position_long: -586690928 semicircles
power: 181 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 74.0 percent
speed: 10.097 m/s
temperature: 15 C
timestamp: 2020-12-01 10:25:11

altitude: 891.2 m
ascent: 43 m
cadence: 84 rpm
calories: 233 kcal
distance: 12836.67 m
enhanced_altitude: 891.2 m
enhanced_speed: 9.991 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 131 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 54
left_torque_effectiveness: 71.5 percent
position_lat: -304111629 semicircles
position_long: -586689846 semicircles
power: 181 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 72.5 percent
speed: 9.991 m/s
temperature: 15 C
timestamp: 2020-12-01 10:25:12

altitude: 891.2 m
ascent: 43 m
cadence: 83 rpm
calories: 233 kcal
distance: 12846.58 m
enhanced_altitude: 891.2 m
enhanced_speed: 9.965 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 130 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 56
left_torque_effectiveness: 73.0 percent
position_lat: -304112104 semicircles
position_long: -586688800 semicircles
power: 176 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 72.5 percent
speed: 9.965 m/s
temperature: 15 C
timestamp: 2020-12-01 10:25:13

altitude: 891.2 m
ascent: 43 m
cadence: 82 rpm
calories: 234 kcal
distance: 12856.51 m
enhanced_altitude: 891.2 m
enhanced_speed: 9.926 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 130 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 56
left_torque_effectiveness: 74.0 percent
position_lat: -304112565 semicircles
position_long: -586687744 semicircles
power: 204 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 73.5 percent
speed: 9.926 m/s
temperature: 15 C
timestamp: 2020-12-01 10:25:14

altitude: 891.4000000000001 m
ascent: 43 m
cadence: 82 rpm
calories: 234 kcal
distance: 12866.31 m
enhanced_altitude: 891.4000000000001 m
enhanced_speed: 9.834 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 131 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 54
left_torque_effectiveness: 75.5 percent
position_lat: -304113038 semicircles
position_long: -586686700 semicircles
power: 210 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 74.5 percent
speed: 9.834 m/s
temperature: 15 C
timestamp: 2020-12-01 10:25:15

altitude: 891.4000000000001 m
ascent: 43 m
cadence: 82 rpm
calories: 234 kcal
distance: 12876.32 m
enhanced_altitude: 891.4000000000001 m
enhanced_speed: 9.906 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 130 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 53
left_torque_effectiveness: 77.0 percent
position_lat: -304113496 semicircles
position_long: -586685607 semicircles
power: 223 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 76.0 percent
speed: 9.906 m/s
temperature: 15 C
timestamp: 2020-12-01 10:25:16

altitude: 891.0 m
ascent: 43 m
cadence: 82 rpm
calories: 234 kcal
distance: 12885.69 m
enhanced_altitude: 891.0 m
enhanced_speed: 9.802 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 130 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 53
left_torque_effectiveness: 78.5 percent
position_lat: -304113936 semicircles
position_long: -586684597 semicircles
power: 226 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 77.0 percent
speed: 9.802 m/s
temperature: 15 C
timestamp: 2020-12-01 10:25:17

altitude: 891.0 m
ascent: 43 m
cadence: 81 rpm
calories: 234 kcal
distance: 12895.95 m
enhanced_altitude: 891.0 m
enhanced_speed: 9.789 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 130 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 53
left_torque_effectiveness: 77.0 percent
position_lat: -304114433 semicircles
position_long: -586683516 semicircles
power: 222 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 76.5 percent
speed: 9.789 m/s
temperature: 15 C
timestamp: 2020-12-01 10:25:18

altitude: 891.0 m
ascent: 43 m
cadence: 81 rpm
calories: 235 kcal
distance: 12905.65 m
enhanced_altitude: 891.0 m
enhanced_speed: 9.777 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 130 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 53
left_torque_effectiveness: 75.5 percent
position_lat: -304114930 semicircles
position_long: -586682513 semicircles
power: 224 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 76.0 percent
speed: 9.777 m/s
temperature: 15 C
timestamp: 2020-12-01 10:25:19

altitude: 891.0 m
