Gear: Cannondale SuperSix
right_torque_effectiveness: 61.5 percent
speed: 8.658 m/s
temperature: 26 C
timestamp: 2020-11-29 11:31:34

altitude: 922.2 m
ascent: 76 m
cadence: 92 rpm
calories: 282 kcal
distance: 18793.32 m
enhanced_altitude: 922.2 m
enhanced_speed: 8.828 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 136 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 54
left_torque_effectiveness: 67.0 percent
position_lat: -304303739 semicircles
position_long: -586259432 semicircles
power: 167 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 61.0 percent
speed: 8.828 m/s
temperature: 26 C
timestamp: 2020-11-29 11:31:35

altitude: 922.2 m
ascent: 76 m
cadence: 92 rpm
calories: 282 kcal
distance: 18802.04 m
enhanced_altitude: 922.2 m
enhanced_speed: 9.021 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 135 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 55
left_torque_effectiveness: 69.5 percent
position_lat: -304304159 semicircles
position_long: -586258507 semicircles
power: 180 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 62.0 percent
speed: 9.021 m/s
temperature: 26 C
timestamp: 2020-11-29 11:31:36

altitude: 922.4000000000001 m
ascent: 76 m
cadence: 92 rpm
calories: 282 kcal
distance: 18811.05 m
enhanced_altitude: 922.4000000000001 m
enhanced_speed: 8.724 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 135 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 52
left_torque_effectiveness: 72.5 percent
position_lat: -304304626 semicircles
position_long: -586257565 semicircles
power: 190 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 64.0 percent
speed: 8.724 m/s
temperature: 26 C
timestamp: 2020-11-29 11:31:37

altitude: 922.4000000000001 m
ascent: 76 m
cadence: 56 rpm
calories: 282 kcal
distance: 18819.94 m
enhanced_altitude: 922.4000000000001 m
enhanced_speed: 8.948 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 135 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 48
left_torque_effectiveness: 75.5 percent
position_lat: -304305035 semicircles
position_long: -586256613 semicircles
power: 126 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 66.0 percent
speed: 8.948 m/s
temperature: 26 C
timestamp: 2020-11-29 11:31:38

altitude: 922.2 m
ascent: 76 m
cadence: 95 rpm
calories: 282 kcal
distance: 18828.92 m
enhanced_altitude: 922.2 m
enhanced_speed: 9.297 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 134 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 43
left_torque_effectiveness: 74.5 percent
position_lat: -304305465 semicircles
position_long: -586255663 semicircles
power: 318 watts
right_pedal_smoothness: 12.0 percent
right_torque_effectiveness: 50.5 percent
speed: 9.297 m/s
temperature: 26 C
timestamp: 2020-11-29 11:31:39

altitude: 922.2 m
ascent: 76 m
cadence: 89 rpm
calories: 282 kcal
distance: 18838.26 m
enhanced_altitude: 922.2 m
enhanced_speed: 9.117 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 134 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 53
left_torque_effectiveness: 66.0 percent
position_lat: -304305900 semicircles
position_long: -586254700 semicircles
power: 127 watts
right_pedal_smoothness: 14.5 percent
right_torque_effectiveness: 59.5 percent
speed: 9.117 m/s
temperature: 26 C
timestamp: 2020-11-29 11:31:40

altitude: 922.2 m
ascent: 76 m
cadence: 86 rpm
calories: 282 kcal
distance: 18847.41 m
enhanced_altitude: 922.2 m
enhanced_speed: 9.122 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 134 bpm
left_pedal_smoothness: 17.0 percent
left_right_balance: 58
left_torque_effectiveness: 58.0 percent
position_lat: -304306335 semicircles
position_long: -586253694 semicircles
power: 95 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 69.0 percent
speed: 9.122 m/s
temperature: 26 C
timestamp: 2020-11-29 11:31:41

altitude: 922.2 m
ascent: 76 m
cadence: 86 rpm
calories: 283 kcal
distance: 18856.53 m
enhanced_altitude: 922.2 m
enhanced_speed: 9.127 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 133 bpm
left_pedal_smoothness: 17.5 percent
left_right_balance: 57
left_torque_effectiveness: 59.0 percent
position_lat: -304306766 semicircles
position_long: -586252741 semicircles
power: 145 watts
right_pedal_smoothness: 15.0 percent
right_torque_effectiveness: 49.0 percent
speed: 9.127 m/s
temperature: 26 C
timestamp: 2020-11-29 11:31:42

altitude: 922.4000000000001 m
ascent: 76 m
cadence: 87 rpm
calories: 283 kcal
distance: 18865.69 m
enhanced_altitude: 922.4000000000001 m
enhanced_speed: 9.317 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 133 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 56
left_torque_effectiveness: 65.0 percent
position_lat: -304307197 semicircles
position_long: -586251741 semicircles
power: 181 watts
right_pedal_smoothness: 16.5 percent
right_torque_effectiveness: 55.5 percent
speed: 9.317 m/s
temperature: 26 C
timestamp: 2020-11-29 11:31:43

altitude: 922.4000000000001 m
ascent: 76 m
cadence: 88 rpm
calories: 283 kcal
distance: 18875.17 m
enhanced_altitude: 922.4000000000001 m
enhanced_speed: 9.405 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 133 bpm
left_pedal_smoothness: 18.5 percent
left_right_balance: 52
left_torque_effectiveness: 64.0 percent
position_lat: -304307631 semicircles
position_long: -586250737 semicircles
power: 177 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 69.0 percent
speed: 9.405 m/s
temperature: 26 C
timestamp: 2020-11-29 11:31:44

altitude: 922.4000000000001 m
ascent: 76 m
cadence: 89 rpm
calories: 283 kcal
distance: 18884.51 m
enhanced_altitude: 922.4000000000001 m
enhanced_speed: 9.516 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 132 bpm
left_pedal_smoothness: 16.5 percent
left_right_balance: 50
left_torque_effectiveness: 59.5 percent
position_lat: -304308062 semicircles
position_long: -586249740 semicircles
power: 152 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 72.5 percent
speed: 9.516 m/s
temperature: 26 C
timestamp: 2020-11-29 11:31:45

altitude: 922.4000000000001 m
ascent: 76 m
cadence: 89 rpm
calories: 283 kcal
distance: 18893.8 m
enhanced_altitude: 922.4000000000001 m
enhanced_speed: 9.497 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 132 bpm
left_pedal_smoothness: 16.5 percent
left_right_balance: 49
left_torque_effectiveness: 59.0 percent
position_lat: -304308512 semicircles
position_long: -586248751 semicircles
power: 162 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 68.5 percent
speed: 9.497 m/s
temperature: 26 C
timestamp: 2020-11-29 11:31:46

altitude: 922.4000000000001 m
ascent: 76 m
cadence: 90 rpm
calories: 283 kcal
distance: 18903.52 m
enhanced_altitude: 922.4000000000001 m
enhanced_speed: 9.629 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 132 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 48
left_torque_effectiveness: 66.5 percent
position_lat: -304308976 semicircles
position_long: -586247729 semicircles
power: 146 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 64.5 percent
speed: 9.629 m/s
temperature: 26 C
timestamp: 2020-11-29 11:31:47

altitude: 922.2 m
ascent: 76 m
cadence: 91 rpm
calories: 283 kcal
distance: 18913.1 m
enhanced_altitude: 922.2 m
enhanced_speed: 9.651 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 131 bpm
left_pedal_smoothness: 17.5 percent
left_right_balance: 49
left_torque_effectiveness: 58.5 percent
position_lat: -304309451 semicircles
position_long: -586246690 semicircles
power: 140 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 64.5 percent
speed: 9.651 m/s
temperature: 26 C
timestamp: 2020-11-29 11:31:48

altitude: 922.0 m
ascent: 76 m
cadence: 91 rpm
calories: 283 kcal
distance: 18922.5 m
enhanced_altitude: 922.0 m
enhanced_speed: 9.804 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 131 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 49
left_torque_effectiveness: 59.5 percent
position_lat: -304309892 semicircles
position_long: -586245718 semicircles
power: 152 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 62.5 percent
speed: 9.804 m/s
temperature: 26 C
timestamp: 2020-11-29 11:31:49

altitude: 922.0 m
ascent: 76 m
cadence: 92 rpm
calories: 283 kcal
distance: 18932.56 m
enhanced_altitude: 922.0 m
enhanced_speed: 9.816 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 130 bpm
left_pedal_smoothness: 19.0 percent
left_right_balance: 51
left_torque_effectiveness: 63.5 percent
position_lat: -304310358 semicircles
position_long: -586244603 semicircles
power: 162 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 63.0 percent
speed: 9.816 m/s
temperature: 26 C
timestamp: 2020-11-29 11:31:50

altitude: 922.0 m
ascent: 76 m
cadence: 93 rpm
calories: 283 kcal
distance: 18942.57 m
enhanced_altitude: 922.0 m
enhanced_speed: 9.894 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 130 bpm
left_pedal_smoothness: 19.0 percent
left_right_balance: 50
left_torque_effectiveness: 64.0 percent
position_lat: -304310840 semicircles
position_long: -586243549 semicircles
power: 155 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 65.0 percent
speed: 9.894 m/s
temperature: 26 C
timestamp: 2020-11-29 11:31:51

altitude: 921.8 m
ascent: 76 m
cadence: 93 rpm
calories: 284 kcal
distance: 18952.25 m
enhanced_altitude: 921.8 m
enhanced_speed: 9.888 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 129 bpm
left_pedal_smoothness: 16.5 percent
left_right_balance: 49
left_torque_effectiveness: 56.5 percent
position_lat: -304311312 semicircles
position_long: -586242555 semicircles
power: 145 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 66.0 percent
speed: 9.888 m/s
temperature: 26 C
timestamp: 2020-11-29 11:31:52

altitude: 921.8 m
ascent: 76 m
cadence: 94 rpm
calories: 284 kcal
distance: 18961.99 m
enhanced_altitude: 921.8 m
enhanced_speed: 9.981 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 129 bpm
left_pedal_smoothness: 17.0 percent
left_right_balance: 50
left_torque_effectiveness: 57.5 percent
position_lat: -304311756 semicircles
position_long: -586241491 semicircles
power: 136 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 66.0 percent
speed: 9.981 m/s
temperature: 26 C
timestamp: 2020-11-29 11:31:53

altitude: 921.8 m
ascent: 76 m
cadence: 94 rpm
calories: 284 kcal
distance: 18972.34 m
enhanced_altitude: 921.8 m
enhanced_speed: 10.019 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 128 bpm
left_pedal_smoothness: 17.5 percent
left_right_balance: 48
left_torque_effectiveness: 58.5 percent
position_lat: -304312255 semicircles
position_long: -586240398 semicircles
power: 145 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 65.5 percent
speed: 10.019 m/s
temperature: 26 C
timestamp: 2020-11-29 11:31:54

altitude: 921.4000000000001 m
ascent: 76 m
cadence: 95 rpm
calories: 284 kcal
distance: 18983.21 m
enhanced_altitude: 921.4000000000001 m
enhanced_speed: 10.132 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 128 bpm
left_pedal_smoothness: 17.5 percent
left_right_balance: 46
left_torque_effectiveness: 59.5 percent
position_lat: -304312797 semicircles
position_long: -586239221 semicircles
power: 155 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 65.5 percent
speed: 10.132 m/s
temperature: 26 C
timestamp: 2020-11-29 11:31:55

altitude: 921.2 m
ascent: 76 m
cadence: 91 rpm
calories: 284 kcal
distance: 18993.35 m
enhanced_altitude: 921.2 m
enhanced_speed: 10.063 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 128 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 44
left_torque_effectiveness: 60.5 percent
position_lat: -304313271 semicircles
position_long: -586238139 semicircles
power: 131 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 65.0 percent
speed: 10.063 m/s
temperature: 26 C
timestamp: 2020-11-29 11:31:56

altitude: 921.0 m
ascent: 76 m
cadence: 86 rpm
calories: 284 kcal
distance: 19003.52 m
enhanced_altitude: 921.0 m
enhanced_speed: 10.248 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 127 bpm
left_pedal_smoothness: 18.5 percent
left_right_balance: 45
left_torque_effectiveness: 61.5 percent
position_lat: -304313752 semicircles
position_long: -586237082 semicircles
power: 144 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 64.5 percent
speed: 10.248 m/s
temperature: 26 C
timestamp: 2020-11-29 11:31:57

altitude: 920.8 m
ascent: 76 m
cadence: 85 rpm
calories: 284 kcal
distance: 19014.2 m
enhanced_altitude: 920.8 m
enhanced_speed: 10.256 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 127 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 49
left_torque_effectiveness: 60.5 percent
position_lat: -304314229 semicircles
position_long: -586235942 semicircles
power: 148 watts
right_pedal_smoothness: 16.0 percent
right_torque_effectiveness: 61.0 percent
speed: 10.256 m/s
temperature: 26 C
timestamp: 2020-11-29 11:31:58

altitude: 920.5999999999999 m
ascent: 76 m
cadence: 85 rpm
calories: 284 kcal
distance: 19024.83 m
enhanced_altitude: 920.5999999999999 m
enhanced_speed: 10.365 m/s
gps_accuracy: 3 m
grade: -0.51 %
heart_rate: 126 bpm
left_pedal_smoothness: 17.5 percent
left_right_balance: 49
left_torque_effectiveness: 60.5 percent
position_lat: -304314689 semicircles
position_long: -586234760 semicircles
power: 148 watts
right_pedal_smoothness: 17.5 percent
right_torque_effectiveness: 63.0 percent
speed: 10.365 m/s
temperature: 26 C
timestamp: 2020-11-29 11:31:59

altitude: 920.4000000000001 m
ascent: 76 m
cadence: 84 rpm
calories: 284 kcal
distance: 19035.03 m
enhanced_altitude: 920.4000000000001 m
enhanced_speed: 10.15 m/s
gps_accuracy: 3 m
grade: -1.46 %
heart_rate: 126 bpm
left_pedal_smoothness: 17.5 percent
left_right_balance: 50
left_torque_effectiveness: 61.0 percent
position_lat: -304315188 semicircles
position_long: -586233716 semicircles
power: 147 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 66.0 percent
speed: 10.15 m/s
temperature: 26 C
timestamp: 2020-11-29 11:32:00

altitude: 920.2 m
ascent: 76 m
cadence: 84 rpm
calories: 284 kcal
distance: 19044.94 m
enhanced_altitude: 920.2 m
enhanced_speed: 10.165 m/s
gps_accuracy: 3 m
grade: -1.57 %
heart_rate: 126 bpm
left_pedal_smoothness: 17.5 percent
left_right_balance: 50
left_torque_effectiveness: 62.0 percent
position_lat: -304315688 semicircles
position_long: -586232662 semicircles
power: 152 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 65.5 percent
speed: 10.165 m/s
temperature: 26 C
timestamp: 2020-11-29 11:32:01

altitude: 920.2 m
ascent: 76 m
cadence: 85 rpm
calories: 285 kcal
distance: 19055.34 m
enhanced_altitude: 920.2 m
enhanced_speed: 10.202 m/s
gps_accuracy: 3 m
grade: -1.6 %
heart_rate: 126 bpm
left_pedal_smoothness: 17.5 percent
left_right_balance: 50
left_torque_effectiveness: 63.0 percent
position_lat: -304316151 semicircles
position_long: -586231527 semicircles
power: 160 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 65.5 percent
speed: 10.202 m/s
temperature: 26 C
timestamp: 2020-11-29 11:32:02

altitude: 920.2 m
ascent: 76 m
cadence: 85 rpm
calories: 285 kcal
distance: 19064.92 m
enhanced_altitude: 920.2 m
enhanced_speed: 10.23 m/s
gps_accuracy: 3 m
grade: -1.53 %
heart_rate: 125 bpm
left_pedal_smoothness: 17.0 percent
left_right_balance: 49
left_torque_effectiveness: 62.5 percent
position_lat: -304316692 semicircles
position_long: -586230565 semicircles
power: 157 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 66.5 percent
speed: 10.23 m/s
temperature: 26 C
timestamp: 2020-11-29 11:32:03

altitude: 920.2 m
ascent: 76 m
cadence: 85 rpm
calories: 285 kcal
distance: 19074.62 m
enhanced_altitude: 920.2 m
enhanced_speed: 10.311 m/s
gps_accuracy: 3 m
grade: -1.37 %
heart_rate: 125 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 49
left_torque_effectiveness: 62.5 percent
position_lat: -304317143 semicircles
position_long: -586229534 semicircles
power: 152 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 67.0 percent
speed: 10.311 m/s
temperature: 26 C
timestamp: 2020-11-29 11:32:04

altitude: 920.0 m
ascent: 76 m
cadence: 86 rpm
calories: 285 kcal
distance: 19084.95 m
enhanced_altitude: 920.0 m
enhanced_speed: 10.394 m/s
gps_accuracy: 3 m
grade: -1.18 %
heart_rate: 124 bpm
left_pedal_smoothness: 18.5 percent
left_right_balance: 49
left_torque_effectiveness: 62.5 percent
position_lat: -304317667 semicircles
position_long: -586228433 semicircles
power: 157 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 66.5 percent
speed: 10.394 m/s
temperature: 26 C
timestamp: 2020-11-29 11:32:05

altitude: 920.0 m
ascent: 76 m
cadence: 86 rpm
calories: 285 kcal
distance: 19095.07 m
enhanced_altitude: 920.0 m
enhanced_speed: 10.311 m/s
gps_accuracy: 3 m
grade: -1.06 %
heart_rate: 124 bpm
left_pedal_smoothness: 19.0 percent
left_right_balance: 49
left_torque_effectiveness: 62.5 percent
position_lat: -304318118 semicircles
position_long: -586227360 semicircles
power: 165 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 66.0 percent
speed: 10.311 m/s
temperature: 26 C
timestamp: 2020-11-29 11:32:06

altitude: 920.0 m
ascent: 76 m
cadence: 86 rpm
calories: 285 kcal
distance: 19104.94 m
enhanced_altitude: 920.0 m
enhanced_speed: 10.327 m/s
gps_accuracy: 3 m
grade: -0.62 %
heart_rate: 124 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 49
left_torque_effectiveness: 63.5 percent
position_lat: -304318666 semicircles
position_long: -586226344 semicircles
power: 175 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 67.5 percent
speed: 10.327 m/s
temperature: 26 C
timestamp: 2020-11-29 11:32:07

altitude: 920.2 m
ascent: 76 m
cadence: 86 rpm
calories: 285 kcal
distance: 19115.99 m
enhanced_altitude: 920.2 m
enhanced_speed: 10.325 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 123 bpm
left_pedal_smoothness: 17.5 percent
left_right_balance: 49
left_torque_effectiveness: 63.5 percent
position_lat: -304319169 semicircles
position_long: -586225155 semicircles
power: 173 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 68.0 percent
speed: 10.325 m/s
temperature: 26 C
timestamp: 2020-11-29 11:32:08

altitude: 920.0 m
ascent: 76 m
cadence: 86 rpm
calories: 285 kcal
distance: 19126.46 m
enhanced_altitude: 920.0 m
enhanced_speed: 10.415 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 123 bpm
left_pedal_smoothness: 17.0 percent
left_right_balance: 52
left_torque_effectiveness: 64.5 percent
position_lat: -304319646 semicircles
position_long: -586224025 semicircles
power: 164 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 68.5 percent
speed: 10.415 m/s
temperature: 26 C
timestamp: 2020-11-29 11:32:09

altitude: 919.8 m
ascent: 76 m
cadence: 86 rpm
calories: 285 kcal
distance: 19136.95 m
enhanced_altitude: 919.8 m
enhanced_speed: 10.394 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 123 bpm
left_pedal_smoothness: 17.5 percent
left_right_balance: 54
left_torque_effectiveness: 67.5 percent
position_lat: -304320145 semicircles
position_long: -586222926 semicircles
power: 201 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 68.0 percent
speed: 10.394 m/s
temperature: 26 C
timestamp: 2020-11-29 11:32:10

altitude: 919.5999999999999 m
ascent: 76 m
cadence: 86 rpm
calories: 286 kcal
distance: 19146.99 m
enhanced_altitude: 919.5999999999999 m
enhanced_speed: 10.367 m/s
gps_accuracy: 3 m
grade: -0.14 %
heart_rate: 122 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 54
left_torque_effectiveness: 71.5 percent
position_lat: -304320559 semicircles
position_long: -586221829 semicircles
power: 192 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 67.5 percent
speed: 10.367 m/s
temperature: 26 C
timestamp: 2020-11-29 11:32:11

altitude: 919.4000000000001 m
ascent: 76 m
cadence: 86 rpm
calories: 286 kcal
distance: 19157.67 m
enhanced_altitude: 919.4000000000001 m
enhanced_speed: 10.262 m/s
gps_accuracy: 3 m
grade: -0.43 %
heart_rate: 122 bpm
left_pedal_smoothness: 17.0 percent
left_right_balance: 50
left_torque_effectiveness: 63.5 percent
position_lat: -304321055 semicircles
position_long: -586220657 semicircles
power: 181 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 70.5 percent
speed: 10.262 m/s
temperature: 26 C
timestamp: 2020-11-29 11:32:12

altitude: 919.2 m
ascent: 76 m
cadence: 85 rpm
calories: 286 kcal
distance: 19167.89 m
enhanced_altitude: 919.2 m
enhanced_speed: 10.162 m/s
gps_accuracy: 3 m
grade: -0.57 %
heart_rate: 122 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 46
left_torque_effectiveness: 66.0 percent
position_lat: -304321508 semicircles
position_long: -586219572 semicircles
power: 178 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 68.0 percent
speed: 10.162 m/s
temperature: 26 C
timestamp: 2020-11-29 11:32:13

altitude: 919.0 m
ascent: 76 m
cadence: 85 rpm
calories: 286 kcal
distance: 19177.69 m
enhanced_altitude: 919.0 m
enhanced_speed: 10.197 m/s
gps_accuracy: 3 m
grade: -0.79 %
heart_rate: 122 bpm
left_pedal_smoothness: 19.0 percent
left_right_balance: 50
left_torque_effectiveness: 68.5 percent
position_lat: -304321971 semicircles
position_long: -586218516 semicircles
power: 192 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 69.0 percent
speed: 10.197 m/s
temperature: 26 C
timestamp: 2020-11-29 11:32:14

altitude: 919.2 m
ascent: 76 m
cadence: 85 rpm
calories: 286 kcal
distance: 19187.43 m
enhanced_altitude: 919.2 m
enhanced_speed: 10.288 m/s
gps_accuracy: 3 m
grade: -1.0 %
heart_rate: 122 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 51
left_torque_effectiveness: 72.0 percent
position_lat: -304322491 semicircles
position_long: -586217520 semicircles
power: 221 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 71.0 percent
speed: 10.288 m/s
temperature: 26 C
timestamp: 2020-11-29 11:32:15

altitude: 919.2 m
ascent: 76 m
cadence: 85 rpm
calories: 286 kcal
distance: 19197.13 m
enhanced_altitude: 919.2 m
enhanced_speed: 10.361 m/s
gps_accuracy: 3 m
grade: -1.14 %
heart_rate: 122 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 52
left_torque_effectiveness: 76.0 percent
position_lat: -304323013 semicircles
position_long: -586216512 semicircles
power: 226 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 71.0 percent
speed: 10.361 m/s
temperature: 26 C
timestamp: 2020-11-29 11:32:16

altitude: 919.0 m
ascent: 76 m
cadence: 85 rpm
calories: 286 kcal
distance: 19208.01 m
enhanced_altitude: 919.0 m
enhanced_speed: 10.281 m/s
gps_accuracy: 3 m
grade: -1.16 %
heart_rate: 122 bpm
left_pedal_smoothness: 19.0 percent
left_right_balance: 52
left_torque_effectiveness: 72.5 percent
position_lat: -304323497 semicircles
position_long: -586215328 semicircles
power: 197 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 71.0 percent
speed: 10.281 m/s
temperature: 26 C
timestamp: 2020-11-29 11:32:17

altitude: 919.0 m
ascent: 76 m
cadence: 85 rpm
calories: 286 kcal
distance: 19217.95 m
enhanced_altitude: 919.0 m
enhanced_speed: 10.245 m/s
gps_accuracy: 3 m
grade: -1.1 %
heart_rate: 122 bpm
left_pedal_smoothness: 19.0 percent
left_right_balance: 52
left_torque_effectiveness: 72.5 percent
position_lat: -304324017 semicircles
position_long: -586214323 semicircles
power: 180 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 74.0 percent
speed: 10.245 m/s
temperature: 26 C
timestamp: 2020-11-29 11:32:18

altitude: 918.8 m
ascent: 76 m
cadence: 85 rpm
calories: 286 kcal
distance: 19228.33 m
enhanced_altitude: 918.8 m
enhanced_speed: 10.078 m/s
gps_accuracy: 3 m
grade: -0.97 %
heart_rate: 122 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 52
left_torque_effectiveness: 69.5 percent
position_lat: -304324508 semicircles
position_long: -586213203 semicircles
power: 172 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 75.0 percent
speed: 10.078 m/s
temperature: 26 C
timestamp: 2020-11-29 11:32:19

altitude: 918.8 m
ascent: 76 m
cadence: 84 rpm
calories: 287 kcal
distance: 19238.68 m
enhanced_altitude: 918.8 m
enhanced_speed: 10.057 m/s
gps_accuracy: 3 m
grade: -0.87 %
heart_rate: 122 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 50
left_torque_effectiveness: 67.5 percent
position_lat: -304324927 semicircles
position_long: -586212057 semicircles
power: 173 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 74.0 percent
speed: 10.057 m/s
temperature: 26 C
timestamp: 2020-11-29 11:32:20

altitude: 918.8 m
ascent: 76 m
cadence: 84 rpm
calories: 287 kcal
distance: 19248.19 m
enhanced_altitude: 918.8 m
enhanced_speed: 10.058 m/s
gps_accuracy: 3 m
grade: -0.53 %
heart_rate: 122 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 50
left_torque_effectiveness: 68.5 percent
position_lat: -304325426 semicircles
position_long: -586211098 semicircles
power: 180 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 72.0 percent
speed: 10.058 m/s
temperature: 26 C
timestamp: 2020-11-29 11:32:21

altitude: 918.8 m
ascent: 76 m
cadence: 84 rpm
calories: 287 kcal
distance: 19258.81 m
enhanced_altitude: 918.8 m
enhanced_speed: 10.08 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 123 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 52
left_torque_effectiveness: 71.5 percent
position_lat: -304325926 semicircles
position_long: -586209958 semicircles
power: 198 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 72.0 percent
speed: 10.08 m/s
temperature: 26 C
timestamp: 2020-11-29 11:32:22

altitude: 918.8 m
ascent: 76 m
cadence: 84 rpm
calories: 287 kcal
distance: 19269.27 m
enhanced_altitude: 918.8 m
enhanced_speed: 10.099 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 123 bpm
left_pedal_smoothness: 20.0 percent
