Gear: Cannondale SuperSix
left_right_balance: 71
left_torque_effectiveness: 65.5 percent
position_lat: -304006964 semicircles
position_long: -586924273 semicircles
power: 117 watts
right_pedal_smoothness: 15.5 percent
right_torque_effectiveness: 63.5 percent
speed: 11.906 m/s
temperature: 16 C
timestamp: 2020-11-20 10:25:40

altitude: 888.2 m
ascent: 50 m
cadence: 79 rpm
calories: 160 kcal
distance: 12618.32 m
enhanced_altitude: 888.2 m
enhanced_speed: 11.799 m/s
gps_accuracy: 3 m
grade: -2.58 %
heart_rate: 103 bpm
left_pedal_smoothness: 17.0 percent
left_right_balance: 48
left_torque_effectiveness: 58.5 percent
position_lat: -304007492 semicircles
position_long: -586922950 semicircles
power: 117 watts
right_pedal_smoothness: 16.5 percent
right_torque_effectiveness: 68.0 percent
speed: 11.799 m/s
temperature: 16 C
timestamp: 2020-11-20 10:25:41

altitude: 887.8 m
ascent: 50 m
cadence: 79 rpm
calories: 160 kcal
distance: 12631.62 m
enhanced_altitude: 887.8 m
enhanced_speed: 11.76 m/s
gps_accuracy: 3 m
grade: -2.2 %
heart_rate: 103 bpm
left_pedal_smoothness: 17.5 percent
left_right_balance: 54
left_torque_effectiveness: 62.5 percent
position_lat: -304008194 semicircles
position_long: -586921568 semicircles
power: 132 watts
right_pedal_smoothness: 16.5 percent
right_torque_effectiveness: 66.5 percent
speed: 11.76 m/s
temperature: 16 C
timestamp: 2020-11-20 10:25:42

altitude: 887.8 m
ascent: 50 m
cadence: 78 rpm
calories: 160 kcal
distance: 12643.57 m
enhanced_altitude: 887.8 m
enhanced_speed: 11.772 m/s
gps_accuracy: 3 m
grade: -1.95 %
heart_rate: 103 bpm
left_pedal_smoothness: 19.0 percent
left_right_balance: 54
left_torque_effectiveness: 67.5 percent
position_lat: -304008665 semicircles
position_long: -586920243 semicircles
power: 151 watts
right_pedal_smoothness: 17.0 percent
right_torque_effectiveness: 64.5 percent
speed: 11.772 m/s
temperature: 16 C
timestamp: 2020-11-20 10:25:43

altitude: 887.8 m
ascent: 50 m
cadence: 78 rpm
calories: 160 kcal
distance: 12655.49 m
enhanced_altitude: 887.8 m
enhanced_speed: 11.671 m/s
gps_accuracy: 3 m
grade: -1.76 %
heart_rate: 103 bpm
left_pedal_smoothness: 18.5 percent
left_right_balance: 51
left_torque_effectiveness: 63.0 percent
position_lat: -304009197 semicircles
position_long: -586918987 semicircles
power: 140 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 66.5 percent
speed: 11.671 m/s
temperature: 16 C
timestamp: 2020-11-20 10:25:44

altitude: 887.5999999999999 m
ascent: 50 m
cadence: 78 rpm
calories: 160 kcal
distance: 12667.23 m
enhanced_altitude: 887.5999999999999 m
enhanced_speed: 11.662 m/s
gps_accuracy: 3 m
grade: -1.54 %
heart_rate: 103 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 53
left_torque_effectiveness: 64.5 percent
position_lat: -304009741 semicircles
position_long: -586917717 semicircles
power: 139 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 66.5 percent
speed: 11.662 m/s
temperature: 16 C
timestamp: 2020-11-20 10:25:45

altitude: 887.5999999999999 m
ascent: 50 m
cadence: 77 rpm
calories: 160 kcal
distance: 12679.02 m
enhanced_altitude: 887.5999999999999 m
enhanced_speed: 11.557 m/s
gps_accuracy: 3 m
grade: -1.38 %
heart_rate: 102 bpm
left_pedal_smoothness: 18.5 percent
left_right_balance: 51
left_torque_effectiveness: 63.5 percent
position_lat: -304010286 semicircles
position_long: -586916446 semicircles
power: 141 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 65.5 percent
speed: 11.557 m/s
temperature: 16 C
timestamp: 2020-11-20 10:25:46

altitude: 887.5999999999999 m
ascent: 50 m
cadence: 77 rpm
calories: 160 kcal
distance: 12690.89 m
enhanced_altitude: 887.5999999999999 m
enhanced_speed: 11.541 m/s
gps_accuracy: 3 m
grade: -1.24 %
heart_rate: 102 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 51
left_torque_effectiveness: 64.0 percent
position_lat: -304010858 semicircles
position_long: -586915202 semicircles
power: 150 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 66.0 percent
speed: 11.541 m/s
temperature: 16 C
timestamp: 2020-11-20 10:25:47

altitude: 887.5999999999999 m
ascent: 50 m
cadence: 77 rpm
calories: 160 kcal
distance: 12702.28 m
enhanced_altitude: 887.5999999999999 m
enhanced_speed: 11.522 m/s
gps_accuracy: 3 m
grade: -1.06 %
heart_rate: 102 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 52
left_torque_effectiveness: 67.0 percent
position_lat: -304011366 semicircles
position_long: -586913967 semicircles
power: 162 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 68.0 percent
speed: 11.522 m/s
temperature: 16 C
timestamp: 2020-11-20 10:25:48

altitude: 887.5999999999999 m
ascent: 50 m
cadence: 76 rpm
calories: 161 kcal
distance: 12713.43 m
enhanced_altitude: 887.5999999999999 m
enhanced_speed: 11.49 m/s
gps_accuracy: 3 m
grade: -0.78 %
heart_rate: 101 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 52
left_torque_effectiveness: 68.0 percent
position_lat: -304011905 semicircles
position_long: -586912789 semicircles
power: 176 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 65.5 percent
speed: 11.49 m/s
temperature: 16 C
timestamp: 2020-11-20 10:25:49

altitude: 887.4000000000001 m
ascent: 50 m
cadence: 76 rpm
calories: 161 kcal
distance: 12724.25 m
enhanced_altitude: 887.4000000000001 m
enhanced_speed: 11.498 m/s
gps_accuracy: 3 m
grade: -0.48 %
heart_rate: 101 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 53
left_torque_effectiveness: 69.5 percent
position_lat: -304012472 semicircles
position_long: -586911649 semicircles
power: 159 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 73.0 percent
speed: 11.498 m/s
temperature: 16 C
timestamp: 2020-11-20 10:25:50

altitude: 887.5999999999999 m
ascent: 50 m
cadence: 76 rpm
calories: 161 kcal
distance: 12735.25 m
enhanced_altitude: 887.5999999999999 m
enhanced_speed: 11.225 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 100 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 51
left_torque_effectiveness: 68.0 percent
position_lat: -304013065 semicircles
position_long: -586910505 semicircles
power: 147 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 70.5 percent
speed: 11.225 m/s
temperature: 16 C
timestamp: 2020-11-20 10:25:51

altitude: 887.5999999999999 m
ascent: 50 m
cadence: 75 rpm
calories: 161 kcal
distance: 12746.98 m
enhanced_altitude: 887.5999999999999 m
enhanced_speed: 11.222 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 100 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 52
left_torque_effectiveness: 67.0 percent
position_lat: -304013616 semicircles
position_long: -586909279 semicircles
power: 146 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 68.0 percent
speed: 11.222 m/s
temperature: 16 C
timestamp: 2020-11-20 10:25:52

altitude: 887.5999999999999 m
ascent: 50 m
cadence: 75 rpm
calories: 161 kcal
distance: 12758.62 m
enhanced_altitude: 887.5999999999999 m
enhanced_speed: 11.217 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 100 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 53
left_torque_effectiveness: 67.5 percent
position_lat: -304014198 semicircles
position_long: -586908065 semicircles
power: 128 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 69.0 percent
speed: 11.217 m/s
temperature: 16 C
timestamp: 2020-11-20 10:25:53

altitude: 887.8 m
ascent: 50 m
cadence: 75 rpm
calories: 161 kcal
distance: 12769.92 m
enhanced_altitude: 887.8 m
enhanced_speed: 11.182 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 100 bpm
left_pedal_smoothness: 18.5 percent
left_right_balance: 52
left_torque_effectiveness: 64.0 percent
position_lat: -304014773 semicircles
position_long: -586906868 semicircles
power: 130 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 69.0 percent
speed: 11.182 m/s
temperature: 16 C
timestamp: 2020-11-20 10:25:54

altitude: 888.0 m
ascent: 50 m
cadence: 74 rpm
calories: 161 kcal
distance: 12781.89 m
enhanced_altitude: 888.0 m
enhanced_speed: 11.177 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 100 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 54
left_torque_effectiveness: 65.5 percent
position_lat: -304015338 semicircles
position_long: -586905610 semicircles
power: 133 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 66.0 percent
speed: 11.177 m/s
temperature: 16 C
timestamp: 2020-11-20 10:25:55

altitude: 888.2 m
ascent: 50 m
cadence: 74 rpm
calories: 161 kcal
distance: 12793.4 m
enhanced_altitude: 888.2 m
enhanced_speed: 11.139 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 100 bpm
left_pedal_smoothness: 19.0 percent
left_right_balance: 54
left_torque_effectiveness: 64.5 percent
position_lat: -304015872 semicircles
position_long: -586904361 semicircles
power: 137 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 64.5 percent
speed: 11.139 m/s
temperature: 16 C
timestamp: 2020-11-20 10:25:56

altitude: 887.8 m
ascent: 50 m
cadence: 74 rpm
calories: 162 kcal
distance: 12803.25 m
enhanced_altitude: 887.8 m
enhanced_speed: 11.046 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 100 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 54
left_torque_effectiveness: 65.5 percent
position_lat: -304016261 semicircles
position_long: -586903279 semicircles
power: 146 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 66.0 percent
speed: 11.046 m/s
temperature: 16 C
timestamp: 2020-11-20 10:25:57

altitude: 887.5999999999999 m
ascent: 50 m
cadence: 74 rpm
calories: 162 kcal
distance: 12814.49 m
enhanced_altitude: 887.5999999999999 m
enhanced_speed: 11.003 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 100 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 54
left_torque_effectiveness: 70.0 percent
position_lat: -304016758 semicircles
position_long: -586902048 semicircles
power: 163 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 69.0 percent
speed: 11.003 m/s
temperature: 16 C
timestamp: 2020-11-20 10:25:58

altitude: 887.4000000000001 m
ascent: 50 m
cadence: 73 rpm
calories: 162 kcal
distance: 12825.03 m
enhanced_altitude: 887.4000000000001 m
enhanced_speed: 10.872 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 101 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 52
left_torque_effectiveness: 74.5 percent
position_lat: -304017301 semicircles
position_long: -586900944 semicircles
power: 165 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 68.0 percent
speed: 10.872 m/s
temperature: 16 C
timestamp: 2020-11-20 10:25:59

altitude: 887.4000000000001 m
ascent: 50 m
cadence: 72 rpm
calories: 162 kcal
distance: 12835.4 m
enhanced_altitude: 887.4000000000001 m
enhanced_speed: 10.755 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 101 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 48
left_torque_effectiveness: 72.0 percent
position_lat: -304017770 semicircles
position_long: -586899842 semicircles
power: 154 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 77.0 percent
speed: 10.755 m/s
temperature: 16 C
timestamp: 2020-11-20 10:26:00

altitude: 887.5999999999999 m
ascent: 50 m
cadence: 71 rpm
calories: 162 kcal
distance: 12846.11 m
enhanced_altitude: 887.5999999999999 m
enhanced_speed: 10.642 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 101 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 51
left_torque_effectiveness: 71.0 percent
position_lat: -304018256 semicircles
position_long: -586898685 semicircles
power: 135 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 76.5 percent
speed: 10.642 m/s
temperature: 16 C
timestamp: 2020-11-20 10:26:01

altitude: 887.4000000000001 m
ascent: 50 m
cadence: 71 rpm
calories: 162 kcal
distance: 12857.38 m
enhanced_altitude: 887.4000000000001 m
enhanced_speed: 10.63 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 101 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 53
left_torque_effectiveness: 70.5 percent
position_lat: -304018780 semicircles
position_long: -586897495 semicircles
power: 139 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 73.5 percent
speed: 10.63 m/s
temperature: 16 C
timestamp: 2020-11-20 10:26:02

altitude: 887.4000000000001 m
ascent: 50 m
cadence: 71 rpm
calories: 162 kcal
distance: 12867.49 m
enhanced_altitude: 887.4000000000001 m
enhanced_speed: 10.525 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 101 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 55
left_torque_effectiveness: 69.5 percent
position_lat: -304019280 semicircles
position_long: -586896406 semicircles
power: 147 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 70.0 percent
speed: 10.525 m/s
temperature: 16 C
timestamp: 2020-11-20 10:26:03

altitude: 887.4000000000001 m
ascent: 50 m
cadence: 70 rpm
calories: 162 kcal
distance: 12878.19 m
enhanced_altitude: 887.4000000000001 m
enhanced_speed: 10.478 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 101 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 54
left_torque_effectiveness: 70.5 percent
position_lat: -304019801 semicircles
position_long: -586895270 semicircles
power: 155 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 69.5 percent
speed: 10.478 m/s
temperature: 16 C
timestamp: 2020-11-20 10:26:04

altitude: 887.4000000000001 m
ascent: 50 m
cadence: 70 rpm
calories: 163 kcal
distance: 12888.43 m
enhanced_altitude: 887.4000000000001 m
enhanced_speed: 10.447 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 101 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 53
left_torque_effectiveness: 73.0 percent
position_lat: -304020287 semicircles
position_long: -586894204 semicircles
power: 155 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 73.5 percent
speed: 10.447 m/s
temperature: 16 C
timestamp: 2020-11-20 10:26:05

altitude: 887.4000000000001 m
ascent: 50 m
cadence: 70 rpm
calories: 163 kcal
distance: 12897.85 m
enhanced_altitude: 887.4000000000001 m
enhanced_speed: 10.411 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 102 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 50
left_torque_effectiveness: 76.5 percent
position_lat: -304020701 semicircles
position_long: -586893160 semicircles
power: 160 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 76.0 percent
speed: 10.411 m/s
temperature: 16 C
timestamp: 2020-11-20 10:26:06

altitude: 887.5999999999999 m
ascent: 50 m
cadence: 74 rpm
calories: 163 kcal
distance: 12907.45 m
enhanced_altitude: 887.5999999999999 m
enhanced_speed: 10.267 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 102 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 52
left_torque_effectiveness: 81.0 percent
position_lat: -304021184 semicircles
position_long: -586892178 semicircles
power: 210 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 76.5 percent
speed: 10.267 m/s
temperature: 16 C
timestamp: 2020-11-20 10:26:07

altitude: 887.4000000000001 m
ascent: 50 m
cadence: 74 rpm
calories: 163 kcal
distance: 12917.62 m
enhanced_altitude: 887.4000000000001 m
enhanced_speed: 10.354 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 102 bpm
left_pedal_smoothness: 25.5 percent
left_right_balance: 58
left_torque_effectiveness: 85.5 percent
position_lat: -304021693 semicircles
position_long: -586891117 semicircles
power: 199 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 76.5 percent
speed: 10.354 m/s
temperature: 16 C
timestamp: 2020-11-20 10:26:08

altitude: 887.2 m
ascent: 50 m
cadence: 74 rpm
calories: 163 kcal
distance: 12927.89 m
enhanced_altitude: 887.2 m
enhanced_speed: 10.267 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 103 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 52
left_torque_effectiveness: 80.0 percent
position_lat: -304022169 semicircles
position_long: -586889995 semicircles
power: 189 watts
right_pedal_smoothness: 25.0 percent
right_torque_effectiveness: 80.0 percent
speed: 10.267 m/s
temperature: 16 C
timestamp: 2020-11-20 10:26:09

altitude: 887.2 m
ascent: 50 m
cadence: 74 rpm
calories: 163 kcal
distance: 12938.45 m
enhanced_altitude: 887.2 m
enhanced_speed: 10.171 m/s
gps_accuracy: 3 m
grade: 0.0 %
heart_rate: 104 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 54
left_torque_effectiveness: 78.0 percent
position_lat: -304022676 semicircles
position_long: -586888881 semicircles
power: 185 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 80.0 percent
speed: 10.171 m/s
temperature: 16 C
timestamp: 2020-11-20 10:26:10

altitude: 887.0 m
ascent: 50 m
cadence: 73 rpm
calories: 163 kcal
distance: 12947.5 m
enhanced_altitude: 887.0 m
enhanced_speed: 9.981 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 104 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 54
left_torque_effectiveness: 78.0 percent
position_lat: -304023112 semicircles
position_long: -586887927 semicircles
power: 183 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 78.5 percent
speed: 9.981 m/s
temperature: 16 C
timestamp: 2020-11-20 10:26:11

altitude: 886.8 m
ascent: 50 m
cadence: 73 rpm
calories: 164 kcal
distance: 12958.45 m
enhanced_altitude: 886.8 m
enhanced_speed: 9.959 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 105 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 54
left_torque_effectiveness: 78.5 percent
position_lat: -304023635 semicircles
position_long: -586886737 semicircles
power: 187 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 77.0 percent
speed: 9.959 m/s
temperature: 16 C
timestamp: 2020-11-20 10:26:12

altitude: 886.8 m
ascent: 50 m
cadence: 72 rpm
calories: 164 kcal
distance: 12968.36 m
enhanced_altitude: 886.8 m
enhanced_speed: 9.968 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 106 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 55
left_torque_effectiveness: 79.5 percent
position_lat: -304024085 semicircles
position_long: -586885704 semicircles
power: 196 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 75.0 percent
speed: 9.968 m/s
temperature: 16 C
timestamp: 2020-11-20 10:26:13

altitude: 886.5999999999999 m
ascent: 50 m
cadence: 71 rpm
calories: 164 kcal
distance: 12978.11 m
enhanced_altitude: 886.5999999999999 m
enhanced_speed: 9.811 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 106 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 54
left_torque_effectiveness: 81.0 percent
position_lat: -304024565 semicircles
position_long: -586884648 semicircles
power: 205 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 78.5 percent
speed: 9.811 m/s
temperature: 16 C
timestamp: 2020-11-20 10:26:14

altitude: 886.8 m
ascent: 50 m
cadence: 71 rpm
calories: 164 kcal
distance: 12987.91 m
enhanced_altitude: 886.8 m
enhanced_speed: 9.675 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 106 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 55
left_torque_effectiveness: 82.0 percent
position_lat: -304025049 semicircles
position_long: -586883631 semicircles
power: 219 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 80.0 percent
speed: 9.675 m/s
temperature: 16 C
timestamp: 2020-11-20 10:26:15

altitude: 887.4000000000001 m
ascent: 50 m
cadence: 70 rpm
calories: 164 kcal
distance: 12997.34 m
enhanced_altitude: 887.4000000000001 m
enhanced_speed: 9.851 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 107 bpm
left_pedal_smoothness: 25.0 percent
left_right_balance: 54
left_torque_effectiveness: 83.0 percent
position_lat: -304025492 semicircles
position_long: -586882616 semicircles
power: 240 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 81.0 percent
speed: 9.851 m/s
temperature: 16 C
timestamp: 2020-11-20 10:26:16

altitude: 887.8 m
ascent: 50 m
cadence: 70 rpm
calories: 164 kcal
distance: 13007.34 m
enhanced_altitude: 887.8 m
enhanced_speed: 9.701 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 107 bpm
left_pedal_smoothness: 25.5 percent
left_right_balance: 53
left_torque_effectiveness: 85.0 percent
position_lat: -304025955 semicircles
position_long: -586881552 semicircles
power: 264 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 82.0 percent
speed: 9.701 m/s
temperature: 16 C
timestamp: 2020-11-20 10:26:17

altitude: 888.0 m
ascent: 50 m
cadence: 70 rpm
calories: 165 kcal
distance: 13016.84 m
enhanced_altitude: 888.0 m
enhanced_speed: 9.671 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 107 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 51
left_torque_effectiveness: 84.5 percent
position_lat: -304026407 semicircles
position_long: -586880554 semicircles
power: 214 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 82.0 percent
speed: 9.671 m/s
temperature: 16 C
timestamp: 2020-11-20 10:26:18

altitude: 888.0 m
ascent: 50 m
cadence: 70 rpm
calories: 165 kcal
distance: 13026.45 m
enhanced_altitude: 888.0 m
enhanced_speed: 9.694 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 108 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 49
left_torque_effectiveness: 80.0 percent
position_lat: -304026886 semicircles
position_long: -586879508 semicircles
power: 198 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 82.0 percent
speed: 9.694 m/s
temperature: 16 C
timestamp: 2020-11-20 10:26:19

altitude: 888.2 m
ascent: 50 m
cadence: 70 rpm
calories: 165 kcal
distance: 13036.48 m
enhanced_altitude: 888.2 m
enhanced_speed: 9.732 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 108 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 52
left_torque_effectiveness: 76.5 percent
position_lat: -304027361 semicircles
position_long: -586878466 semicircles
power: 187 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 77.5 percent
speed: 9.732 m/s
temperature: 16 C
timestamp: 2020-11-20 10:26:20

altitude: 888.4000000000001 m
ascent: 50 m
cadence: 70 rpm
calories: 165 kcal
distance: 13046.43 m
enhanced_altitude: 888.4000000000001 m
enhanced_speed: 9.881 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 108 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 54
left_torque_effectiveness: 74.5 percent
position_lat: -304027821 semicircles
position_long: -586877410 semicircles
power: 179 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 73.0 percent
speed: 9.881 m/s
temperature: 16 C
timestamp: 2020-11-20 10:26:21

altitude: 888.4000000000001 m
ascent: 50 m
cadence: 71 rpm
calories: 165 kcal
distance: 13056.33 m
enhanced_altitude: 888.4000000000001 m
enhanced_speed: 9.883 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 108 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 55
left_torque_effectiveness: 76.5 percent
position_lat: -304028279 semicircles
position_long: -586876315 semicircles
power: 177 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 73.0 percent
speed: 9.883 m/s
temperature: 16 C
timestamp: 2020-11-20 10:26:22

altitude: 888.4000000000001 m
ascent: 50 m
cadence: 71 rpm
calories: 165 kcal
distance: 13066.13 m
enhanced_altitude: 888.4000000000001 m
enhanced_speed: 9.784 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 108 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 54
left_torque_effectiveness: 75.0 percent
position_lat: -304028749 semicircles
position_long: -586875278 semicircles
power: 169 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 74.0 percent
speed: 9.784 m/s
temperature: 16 C
timestamp: 2020-11-20 10:26:23

altitude: 888.4000000000001 m
ascent: 50 m
cadence: 70 rpm
calories: 166 kcal
distance: 13076.05 m
enhanced_altitude: 888.4000000000001 m
enhanced_speed: 9.77 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 108 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 54
left_torque_effectiveness: 74.0 percent
position_lat: -304029191 semicircles
position_long: -586874217 semicircles
power: 174 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 73.5 percent
speed: 9.77 m/s
temperature: 16 C
timestamp: 2020-11-20 10:26:24

altitude: 888.2 m
ascent: 50 m
cadence: 71 rpm
calories: 166 kcal
distance: 13085.96 m
enhanced_altitude: 888.2 m
enhanced_speed: 9.925 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 108 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 55
left_torque_effectiveness: 75.5 percent
position_lat: -304029666 semicircles
position_long: -586873170 semicircles
power: 191 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 72.5 percent
speed: 9.925 m/s
temperature: 16 C
timestamp: 2020-11-20 10:26:25

altitude: 888.2 m
ascent: 50 m
cadence: 73 rpm
calories: 166 kcal
distance: 13095.72 m
enhanced_altitude: 888.2 m
enhanced_speed: 9.79 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 108 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 54
left_torque_effectiveness: 80.0 percent
position_lat: -304030143 semicircles
position_long: -586872126 semicircles
power: 201 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 73.0 percent
speed: 9.79 m/s
temperature: 16 C
timestamp: 2020-11-20 10:26:26

altitude: 888.2 m
ascent: 50 m
cadence: 75 rpm
calories: 166 kcal
distance: 13105.41 m
enhanced_altitude: 888.2 m
enhanced_speed: 9.803 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 108 bpm
left_pedal_smoothness: 25.5 percent
left_right_balance: 52
left_torque_effectiveness: 88.0 percent
position_lat: -304030593 semicircles
position_long: -586871095 semicircles
power: 219 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 77.0 percent
speed: 9.803 m/s
temperature: 16 C
timestamp: 2020-11-20 10:26:27

altitude: 888.2 m
ascent: 50 m
cadence: 76 rpm
calories: 166 kcal
distance: 13115.29 m
enhanced_altitude: 888.2 m
enhanced_speed: 9.831 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 109 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 51
left_torque_effectiveness: 84.5 percent
position_lat: -304031056 semicircles
position_long: -586870030 semicircles
power: 212 watts
right_pedal_smoothness: 23.0 percent
