Gear: Cannondale SuperSix
distance: 2528.09 m
enhanced_altitude: 891.5999999999999 m
enhanced_speed: 6.638 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 106 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 52
left_torque_effectiveness: 78.5 percent
position_lat: -303383008 semicircles
position_long: -588344792 semicircles
power: 173 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 74.0 percent
speed: 6.638 m/s
temperature: 15 C
timestamp: 2020-10-23 10:23:57

altitude: 891.5999999999999 m
ascent: 0 m
cadence: 62 rpm
calories: 37 kcal
distance: 2534.36 m
enhanced_altitude: 891.5999999999999 m
enhanced_speed: 6.54 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 106 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 51
left_torque_effectiveness: 81.5 percent
position_lat: -303382344 semicircles
position_long: -588344743 semicircles
power: 187 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 75.0 percent
speed: 6.54 m/s
temperature: 15 C
timestamp: 2020-10-23 10:23:58

altitude: 891.8 m
ascent: 0 m
cadence: 62 rpm
calories: 37 kcal
distance: 2540.99 m
enhanced_altitude: 891.8 m
enhanced_speed: 6.508 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 106 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 51
left_torque_effectiveness: 85.0 percent
position_lat: -303381629 semicircles
position_long: -588344645 semicircles
power: 194 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 77.5 percent
speed: 6.508 m/s
temperature: 15 C
timestamp: 2020-10-23 10:23:59

altitude: 891.8 m
ascent: 0 m
cadence: 61 rpm
calories: 37 kcal
distance: 2547.49 m
enhanced_altitude: 891.8 m
enhanced_speed: 6.49 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 106 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 52
left_torque_effectiveness: 84.5 percent
position_lat: -303380950 semicircles
position_long: -588344505 semicircles
power: 183 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 80.5 percent
speed: 6.49 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:00

altitude: 892.0 m
ascent: 0 m
cadence: 61 rpm
calories: 37 kcal
distance: 2553.98 m
enhanced_altitude: 892.0 m
enhanced_speed: 6.463 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 106 bpm
left_pedal_smoothness: 25.0 percent
left_right_balance: 52
left_torque_effectiveness: 83.5 percent
position_lat: -303380266 semicircles
position_long: -588344316 semicircles
power: 187 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 82.0 percent
speed: 6.463 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:01

altitude: 892.0 m
ascent: 0 m
cadence: 60 rpm
calories: 37 kcal
distance: 2560.39 m
enhanced_altitude: 892.0 m
enhanced_speed: 6.432 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 107 bpm
left_pedal_smoothness: 25.0 percent
left_right_balance: 51
left_torque_effectiveness: 85.0 percent
position_lat: -303379609 semicircles
position_long: -588344083 semicircles
power: 192 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 84.0 percent
speed: 6.432 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:02

altitude: 892.2 m
ascent: 0 m
cadence: 60 rpm
calories: 38 kcal
distance: 2566.79 m
enhanced_altitude: 892.2 m
enhanced_speed: 6.305 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 107 bpm
left_pedal_smoothness: 25.0 percent
left_right_balance: 50
left_torque_effectiveness: 84.5 percent
position_lat: -303378978 semicircles
position_long: -588343800 semicircles
power: 179 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 84.5 percent
speed: 6.305 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:03

altitude: 892.2 m
ascent: 0 m
cadence: 60 rpm
calories: 38 kcal
distance: 2572.98 m
enhanced_altitude: 892.2 m
enhanced_speed: 6.311 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 107 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 50
left_torque_effectiveness: 82.5 percent
position_lat: -303378400 semicircles
position_long: -588343439 semicircles
power: 168 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 84.0 percent
speed: 6.311 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:04

altitude: 892.2 m
ascent: 0 m
cadence: 60 rpm
calories: 38 kcal
distance: 2579.39 m
enhanced_altitude: 892.2 m
enhanced_speed: 6.198 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 108 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 51
left_torque_effectiveness: 80.5 percent
position_lat: -303377825 semicircles
position_long: -588343018 semicircles
power: 160 watts
right_pedal_smoothness: 26.0 percent
right_torque_effectiveness: 83.0 percent
speed: 6.198 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:05

altitude: 892.4000000000001 m
ascent: 0 m
cadence: 60 rpm
calories: 38 kcal
distance: 2585.49 m
enhanced_altitude: 892.4000000000001 m
enhanced_speed: 6.297 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 108 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 52
left_torque_effectiveness: 79.0 percent
position_lat: -303377301 semicircles
position_long: -588342572 semicircles
power: 159 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 77.5 percent
speed: 6.297 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:06

altitude: 892.4000000000001 m
ascent: 0 m
cadence: 60 rpm
calories: 38 kcal
distance: 2591.77 m
enhanced_altitude: 892.4000000000001 m
enhanced_speed: 5.848 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 109 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 53
left_torque_effectiveness: 79.0 percent
position_lat: -303376810 semicircles
position_long: -588342056 semicircles
power: 169 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 75.5 percent
speed: 5.848 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:07

altitude: 892.4000000000001 m
ascent: 0 m
cadence: 60 rpm
calories: 38 kcal
distance: 2597.81 m
enhanced_altitude: 892.4000000000001 m
enhanced_speed: 6.135 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 109 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 53
left_torque_effectiveness: 80.5 percent
position_lat: -303376356 semicircles
position_long: -588341547 semicircles
power: 185 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 77.5 percent
speed: 6.135 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:08

altitude: 892.5999999999999 m
ascent: 0 m
cadence: 60 rpm
calories: 38 kcal
distance: 2604.08 m
enhanced_altitude: 892.5999999999999 m
enhanced_speed: 6.446 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 109 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 52
left_torque_effectiveness: 82.5 percent
position_lat: -303375930 semicircles
position_long: -588340998 semicircles
power: 174 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 78.0 percent
speed: 6.446 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:09

altitude: 892.5999999999999 m
ascent: 0 m
cadence: 61 rpm
calories: 39 kcal
distance: 2610.53 m
enhanced_altitude: 892.5999999999999 m
enhanced_speed: 6.416 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 110 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 51
left_torque_effectiveness: 80.0 percent
position_lat: -303375518 semicircles
position_long: -588340355 semicircles
power: 175 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 76.5 percent
speed: 6.416 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:10

altitude: 892.5999999999999 m
ascent: 0 m
cadence: 61 rpm
calories: 39 kcal
distance: 2617.03 m
enhanced_altitude: 892.5999999999999 m
enhanced_speed: 6.401 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 110 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 51
left_torque_effectiveness: 79.0 percent
position_lat: -303375116 semicircles
position_long: -588339727 semicircles
power: 175 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 77.5 percent
speed: 6.401 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:11

altitude: 892.5999999999999 m
ascent: 0 m
cadence: 61 rpm
calories: 39 kcal
distance: 2623.38 m
enhanced_altitude: 892.5999999999999 m
enhanced_speed: 6.436 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 110 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 52
left_torque_effectiveness: 79.0 percent
position_lat: -303374730 semicircles
position_long: -588339083 semicircles
power: 175 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 77.5 percent
speed: 6.436 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:12

altitude: 892.5999999999999 m
ascent: 0 m
cadence: 62 rpm
calories: 39 kcal
distance: 2629.9 m
enhanced_altitude: 892.5999999999999 m
enhanced_speed: 6.505 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 110 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 53
left_torque_effectiveness: 79.5 percent
position_lat: -303374390 semicircles
position_long: -588338432 semicircles
power: 183 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 77.0 percent
speed: 6.505 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:13

altitude: 892.5999999999999 m
ascent: 0 m
cadence: 62 rpm
calories: 39 kcal
distance: 2636.59 m
enhanced_altitude: 892.5999999999999 m
enhanced_speed: 6.395 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 110 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 55
left_torque_effectiveness: 80.0 percent
position_lat: -303374074 semicircles
position_long: -588337710 semicircles
power: 186 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 76.5 percent
speed: 6.395 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:14

altitude: 892.5999999999999 m
ascent: 0 m
cadence: 62 rpm
calories: 39 kcal
distance: 2643.03 m
enhanced_altitude: 892.5999999999999 m
enhanced_speed: 6.461 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 111 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 57
left_torque_effectiveness: 81.0 percent
position_lat: -303373784 semicircles
position_long: -588337029 semicircles
power: 184 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 76.5 percent
speed: 6.461 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:15

altitude: 892.5999999999999 m
ascent: 0 m
cadence: 62 rpm
calories: 40 kcal
distance: 2649.74 m
enhanced_altitude: 892.5999999999999 m
enhanced_speed: 6.365 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 111 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 52
left_torque_effectiveness: 81.5 percent
position_lat: -303373511 semicircles
position_long: -588336291 semicircles
power: 187 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 70.5 percent
speed: 6.365 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:16

altitude: 892.5999999999999 m
ascent: 0 m
cadence: 62 rpm
calories: 40 kcal
distance: 2656.51 m
enhanced_altitude: 892.5999999999999 m
enhanced_speed: 6.53 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 111 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 52
left_torque_effectiveness: 81.0 percent
position_lat: -303373257 semicircles
position_long: -588335530 semicircles
power: 184 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 73.0 percent
speed: 6.53 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:17

altitude: 892.5999999999999 m
ascent: 0 m
cadence: 62 rpm
calories: 40 kcal
distance: 2663.18 m
enhanced_altitude: 892.5999999999999 m
enhanced_speed: 6.586 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 111 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 51
left_torque_effectiveness: 79.0 percent
position_lat: -303372962 semicircles
position_long: -588334834 semicircles
power: 174 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 79.5 percent
speed: 6.586 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:18

altitude: 892.5999999999999 m
ascent: 0 m
cadence: 63 rpm
calories: 40 kcal
distance: 2669.85 m
enhanced_altitude: 892.5999999999999 m
enhanced_speed: 6.753 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 112 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 49
left_torque_effectiveness: 77.5 percent
position_lat: -303372689 semicircles
position_long: -588334064 semicircles
power: 163 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 78.5 percent
speed: 6.753 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:19

altitude: 892.4000000000001 m
ascent: 0 m
cadence: 63 rpm
calories: 40 kcal
distance: 2676.61 m
enhanced_altitude: 892.4000000000001 m
enhanced_speed: 6.438 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 112 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 50
left_torque_effectiveness: 76.0 percent
position_lat: -303372413 semicircles
position_long: -588333330 semicircles
power: 162 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 78.0 percent
speed: 6.438 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:20

altitude: 892.4000000000001 m
ascent: 0 m
cadence: 63 rpm
calories: 40 kcal
distance: 2683.17 m
enhanced_altitude: 892.4000000000001 m
enhanced_speed: 6.522 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 112 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 51
left_torque_effectiveness: 77.5 percent
position_lat: -303372139 semicircles
position_long: -588332605 semicircles
power: 167 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 75.5 percent
speed: 6.522 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:21

altitude: 892.5999999999999 m
ascent: 0 m
cadence: 62 rpm
calories: 41 kcal
distance: 2689.93 m
enhanced_altitude: 892.5999999999999 m
enhanced_speed: 6.527 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 112 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 53
left_torque_effectiveness: 77.5 percent
position_lat: -303371846 semicircles
position_long: -588331883 semicircles
power: 167 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 73.0 percent
speed: 6.527 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:22

altitude: 892.5999999999999 m
ascent: 0 m
cadence: 62 rpm
calories: 41 kcal
distance: 2696.49 m
enhanced_altitude: 892.5999999999999 m
enhanced_speed: 6.522 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 112 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 52
left_torque_effectiveness: 77.0 percent
position_lat: -303371571 semicircles
position_long: -588331196 semicircles
power: 150 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 71.0 percent
speed: 6.522 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:23

altitude: 892.5999999999999 m
ascent: 0 m
cadence: 61 rpm
calories: 41 kcal
distance: 2703.07 m
enhanced_altitude: 892.5999999999999 m
enhanced_speed: 6.56 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 113 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 51
left_torque_effectiveness: 76.0 percent
position_lat: -303371278 semicircles
position_long: -588330469 semicircles
power: 153 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 70.5 percent
speed: 6.56 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:24

altitude: 892.5999999999999 m
ascent: 0 m
cadence: 61 rpm
calories: 41 kcal
distance: 2709.78 m
enhanced_altitude: 892.5999999999999 m
enhanced_speed: 6.569 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 113 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 49
left_torque_effectiveness: 76.0 percent
position_lat: -303371005 semicircles
position_long: -588329741 semicircles
power: 152 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 73.0 percent
speed: 6.569 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:25

altitude: 892.5999999999999 m
ascent: 0 m
cadence: 62 rpm
calories: 41 kcal
distance: 2716.53 m
enhanced_altitude: 892.5999999999999 m
enhanced_speed: 6.501 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 113 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 50
left_torque_effectiveness: 77.0 percent
position_lat: -303370731 semicircles
position_long: -588329004 semicircles
power: 148 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 74.5 percent
speed: 6.501 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:26

altitude: 892.5999999999999 m
ascent: 0 m
cadence: 62 rpm
calories: 41 kcal
distance: 2723.21 m
enhanced_altitude: 892.5999999999999 m
enhanced_speed: 6.584 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 113 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 50
left_torque_effectiveness: 78.5 percent
position_lat: -303370454 semicircles
position_long: -588328234 semicircles
power: 151 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 74.5 percent
speed: 6.584 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:27

altitude: 892.5999999999999 m
ascent: 0 m
cadence: 62 rpm
calories: 41 kcal
distance: 2729.85 m
enhanced_altitude: 892.5999999999999 m
enhanced_speed: 6.594 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 113 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 51
left_torque_effectiveness: 80.0 percent
position_lat: -303370167 semicircles
position_long: -588327521 semicircles
power: 165 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 74.5 percent
speed: 6.594 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:28

altitude: 892.5999999999999 m
ascent: 0 m
cadence: 62 rpm
calories: 41 kcal
distance: 2736.54 m
enhanced_altitude: 892.5999999999999 m
enhanced_speed: 6.497 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 113 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 51
left_torque_effectiveness: 82.0 percent
position_lat: -303369893 semicircles
position_long: -588326796 semicircles
power: 170 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 74.5 percent
speed: 6.497 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:29

altitude: 892.5999999999999 m
ascent: 0 m
cadence: 62 rpm
calories: 42 kcal
distance: 2743.21 m
enhanced_altitude: 892.5999999999999 m
enhanced_speed: 6.481 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 113 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 51
left_torque_effectiveness: 80.0 percent
position_lat: -303369598 semicircles
position_long: -588326068 semicircles
power: 170 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 74.5 percent
speed: 6.481 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:30

altitude: 892.5999999999999 m
ascent: 0 m
cadence: 61 rpm
calories: 42 kcal
distance: 2749.74 m
enhanced_altitude: 892.5999999999999 m
enhanced_speed: 6.447 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 113 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 52
left_torque_effectiveness: 81.0 percent
position_lat: -303369323 semicircles
position_long: -588325387 semicircles
power: 174 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 77.0 percent
speed: 6.447 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:31

altitude: 892.5999999999999 m
ascent: 0 m
cadence: 60 rpm
calories: 42 kcal
distance: 2756.12 m
enhanced_altitude: 892.5999999999999 m
enhanced_speed: 6.346 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 113 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 53
left_torque_effectiveness: 84.0 percent
position_lat: -303369026 semicircles
position_long: -588324697 semicircles
power: 182 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 80.5 percent
speed: 6.346 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:32

altitude: 892.5999999999999 m
ascent: 0 m
cadence: 60 rpm
calories: 42 kcal
distance: 2762.61 m
enhanced_altitude: 892.5999999999999 m
enhanced_speed: 6.551 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 113 bpm
left_pedal_smoothness: 25.5 percent
left_right_balance: 54
left_torque_effectiveness: 85.0 percent
position_lat: -303368725 semicircles
position_long: -588323978 semicircles
power: 189 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 80.5 percent
speed: 6.551 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:33

altitude: 892.8 m
ascent: 0 m
cadence: 61 rpm
calories: 42 kcal
distance: 2769.15 m
enhanced_altitude: 892.8 m
enhanced_speed: 6.588 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 114 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 54
left_torque_effectiveness: 84.0 percent
position_lat: -303368381 semicircles
position_long: -588323330 semicircles
power: 181 watts
right_pedal_smoothness: 25.0 percent
right_torque_effectiveness: 82.0 percent
speed: 6.588 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:34

altitude: 892.8 m
ascent: 0 m
cadence: 62 rpm
calories: 42 kcal
distance: 2775.9 m
enhanced_altitude: 892.8 m
enhanced_speed: 6.713 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 114 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 54
left_torque_effectiveness: 81.0 percent
position_lat: -303368015 semicircles
position_long: -588322608 semicircles
power: 171 watts
right_pedal_smoothness: 25.0 percent
right_torque_effectiveness: 84.5 percent
speed: 6.713 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:35

altitude: 892.8 m
ascent: 0 m
cadence: 63 rpm
calories: 43 kcal
distance: 2782.95 m
enhanced_altitude: 892.8 m
enhanced_speed: 6.839 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 114 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 54
left_torque_effectiveness: 80.5 percent
position_lat: -303367611 semicircles
position_long: -588321905 semicircles
power: 167 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 82.5 percent
speed: 6.839 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:36

altitude: 892.8 m
ascent: 0 m
cadence: 65 rpm
calories: 43 kcal
distance: 2789.8 m
enhanced_altitude: 892.8 m
enhanced_speed: 6.871 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 114 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 54
left_torque_effectiveness: 81.5 percent
position_lat: -303367181 semicircles
position_long: -588321246 semicircles
power: 173 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 79.0 percent
speed: 6.871 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:37

altitude: 892.5999999999999 m
ascent: 0 m
cadence: 65 rpm
calories: 43 kcal
distance: 2796.66 m
enhanced_altitude: 892.5999999999999 m
enhanced_speed: 6.88 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 114 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 53
left_torque_effectiveness: 81.0 percent
position_lat: -303366699 semicircles
position_long: -588320647 semicircles
power: 170 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 78.5 percent
speed: 6.88 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:38

altitude: 892.5999999999999 m
ascent: 0 m
cadence: 65 rpm
calories: 43 kcal
distance: 2803.49 m
enhanced_altitude: 892.5999999999999 m
enhanced_speed: 6.772 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 114 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 51
left_torque_effectiveness: 80.0 percent
position_lat: -303366194 semicircles
position_long: -588320024 semicircles
power: 159 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 75.5 percent
speed: 6.772 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:39

altitude: 892.5999999999999 m
ascent: 0 m
cadence: 64 rpm
calories: 43 kcal
distance: 2810.12 m
enhanced_altitude: 892.5999999999999 m
enhanced_speed: 6.769 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 114 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 51
left_torque_effectiveness: 78.0 percent
position_lat: -303365672 semicircles
position_long: -588319532 semicircles
power: 143 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 78.0 percent
speed: 6.769 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:40

altitude: 892.5999999999999 m
ascent: 0 m
cadence: 64 rpm
calories: 44 kcal
distance: 2817.01 m
enhanced_altitude: 892.5999999999999 m
enhanced_speed: 6.792 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 114 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 52
left_torque_effectiveness: 75.0 percent
position_lat: -303365075 semicircles
position_long: -588319026 semicircles
power: 134 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 76.0 percent
speed: 6.792 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:41

altitude: 892.5999999999999 m
ascent: 0 m
cadence: 64 rpm
calories: 44 kcal
distance: 2823.84 m
enhanced_altitude: 892.5999999999999 m
enhanced_speed: 6.769 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 114 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 51
left_torque_effectiveness: 73.0 percent
position_lat: -303364491 semicircles
position_long: -588318537 semicircles
power: 131 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 72.0 percent
speed: 6.769 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:42

altitude: 892.5999999999999 m
ascent: 0 m
cadence: 64 rpm
calories: 44 kcal
distance: 2830.65 m
enhanced_altitude: 892.5999999999999 m
enhanced_speed: 6.77 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 114 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 50
left_torque_effectiveness: 72.0 percent
position_lat: -303363891 semicircles
position_long: -588318083 semicircles
power: 127 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 70.0 percent
speed: 6.77 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:43

altitude: 892.4000000000001 m
ascent: 0 m
cadence: 64 rpm
calories: 44 kcal
distance: 2837.25 m
enhanced_altitude: 892.4000000000001 m
enhanced_speed: 6.551 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 114 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 52
left_torque_effectiveness: 73.0 percent
position_lat: -303363288 semicircles
position_long: -588317679 semicircles
power: 128 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 69.0 percent
speed: 6.551 m/s
temperature: 15 C
timestamp: 2020-10-23 10:24:44

altitude: 892.4000000000001 m
ascent: 0 m
cadence: 62 rpm
calories: 44 kcal
