Gear: Cannondale SuperSix
position_lat: -303784631 semicircles
position_long: -587196900 semicircles
power: 137 watts
right_pedal_smoothness: 16.0 percent
right_torque_effectiveness: 63.0 percent
speed: 10.073 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:12

altitude: 875.2 m
ascent: 26 m
cadence: 78 rpm
calories: 117 kcal
distance: 8111.58 m
enhanced_altitude: 875.2 m
enhanced_speed: 10.049 m/s
gps_accuracy: 2 m
grade: -1.32 %
heart_rate: 118 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 49
left_torque_effectiveness: 61.5 percent
position_lat: -303785520 semicircles
position_long: -587196217 semicircles
power: 147 watts
right_pedal_smoothness: 16.5 percent
right_torque_effectiveness: 65.5 percent
speed: 10.049 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:13

altitude: 875.2 m
ascent: 26 m
cadence: 78 rpm
calories: 117 kcal
distance: 8121.59 m
enhanced_altitude: 875.2 m
enhanced_speed: 10.037 m/s
gps_accuracy: 2 m
grade: -1.38 %
heart_rate: 118 bpm
left_pedal_smoothness: 19.0 percent
left_right_balance: 51
left_torque_effectiveness: 65.0 percent
position_lat: -303786410 semicircles
position_long: -587195532 semicircles
power: 146 watts
right_pedal_smoothness: 17.5 percent
right_torque_effectiveness: 64.5 percent
speed: 10.037 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:14

altitude: 875.2 m
ascent: 26 m
cadence: 78 rpm
calories: 117 kcal
distance: 8131.33 m
enhanced_altitude: 875.2 m
enhanced_speed: 10.045 m/s
gps_accuracy: 2 m
grade: -1.3 %
heart_rate: 118 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 52
left_torque_effectiveness: 68.5 percent
position_lat: -303787257 semicircles
position_long: -587194867 semicircles
power: 164 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 64.0 percent
speed: 10.045 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:15

altitude: 875.2 m
ascent: 26 m
cadence: 78 rpm
calories: 117 kcal
distance: 8141.62 m
enhanced_altitude: 875.2 m
enhanced_speed: 10.069 m/s
gps_accuracy: 2 m
grade: -1.15 %
heart_rate: 118 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 52
left_torque_effectiveness: 71.0 percent
position_lat: -303788149 semicircles
position_long: -587194108 semicircles
power: 179 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 64.0 percent
speed: 10.069 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:16

altitude: 875.2 m
ascent: 26 m
cadence: 79 rpm
calories: 117 kcal
distance: 8151.87 m
enhanced_altitude: 875.2 m
enhanced_speed: 10.14 m/s
gps_accuracy: 2 m
grade: -0.6 %
heart_rate: 117 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 52
left_torque_effectiveness: 74.0 percent
position_lat: -303789029 semicircles
position_long: -587193395 semicircles
power: 201 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 67.0 percent
speed: 10.14 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:17

altitude: 875.0 m
ascent: 26 m
cadence: 79 rpm
calories: 117 kcal
distance: 8161.82 m
enhanced_altitude: 875.0 m
enhanced_speed: 10.165 m/s
gps_accuracy: 2 m
grade: -0.3 %
heart_rate: 117 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 52
left_torque_effectiveness: 77.5 percent
position_lat: -303789875 semicircles
position_long: -587192661 semicircles
power: 223 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 71.5 percent
speed: 10.165 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:18

altitude: 875.0 m
ascent: 26 m
cadence: 79 rpm
calories: 117 kcal
distance: 8172.21 m
enhanced_altitude: 875.0 m
enhanced_speed: 10.188 m/s
gps_accuracy: 2 m
grade: -0.38 %
heart_rate: 117 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 52
left_torque_effectiveness: 80.5 percent
position_lat: -303790755 semicircles
position_long: -587191907 semicircles
power: 211 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 76.0 percent
speed: 10.188 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:19

altitude: 875.0 m
ascent: 26 m
cadence: 79 rpm
calories: 118 kcal
distance: 8182.46 m
enhanced_altitude: 875.0 m
enhanced_speed: 10.209 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 118 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 51
left_torque_effectiveness: 77.0 percent
position_lat: -303791646 semicircles
position_long: -587191172 semicircles
power: 202 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 81.0 percent
speed: 10.209 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:20

altitude: 875.0 m
ascent: 26 m
cadence: 80 rpm
calories: 118 kcal
distance: 8192.65 m
enhanced_altitude: 875.0 m
enhanced_speed: 10.218 m/s
gps_accuracy: 2 m
grade: -0.14 %
heart_rate: 118 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 51
left_torque_effectiveness: 74.0 percent
position_lat: -303792530 semicircles
position_long: -587190446 semicircles
power: 187 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 78.5 percent
speed: 10.218 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:21

altitude: 874.8 m
ascent: 26 m
cadence: 80 rpm
calories: 118 kcal
distance: 8203.0 m
enhanced_altitude: 874.8 m
enhanced_speed: 10.217 m/s
gps_accuracy: 2 m
grade: -0.35 %
heart_rate: 118 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 52
left_torque_effectiveness: 73.0 percent
position_lat: -303793424 semicircles
position_long: -587189748 semicircles
power: 188 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 76.0 percent
speed: 10.217 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:22

altitude: 874.8 m
ascent: 26 m
cadence: 80 rpm
calories: 118 kcal
distance: 8213.16 m
enhanced_altitude: 874.8 m
enhanced_speed: 10.213 m/s
gps_accuracy: 2 m
grade: -0.4 %
heart_rate: 118 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 52
left_torque_effectiveness: 73.5 percent
position_lat: -303794305 semicircles
position_long: -587189035 semicircles
power: 192 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 74.5 percent
speed: 10.213 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:23

altitude: 874.8 m
ascent: 26 m
cadence: 79 rpm
calories: 118 kcal
distance: 8223.27 m
enhanced_altitude: 874.8 m
enhanced_speed: 10.212 m/s
gps_accuracy: 2 m
grade: -0.47 %
heart_rate: 118 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 53
left_torque_effectiveness: 75.5 percent
position_lat: -303795173 semicircles
position_long: -587188309 semicircles
power: 208 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 72.5 percent
speed: 10.212 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:24

altitude: 874.8 m
ascent: 26 m
cadence: 80 rpm
calories: 118 kcal
distance: 8233.38 m
enhanced_altitude: 874.8 m
enhanced_speed: 10.274 m/s
gps_accuracy: 2 m
grade: -0.28 %
heart_rate: 119 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 53
left_torque_effectiveness: 78.0 percent
position_lat: -303796044 semicircles
position_long: -587187590 semicircles
power: 209 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 72.5 percent
speed: 10.274 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:25

altitude: 875.0 m
ascent: 26 m
cadence: 80 rpm
calories: 119 kcal
distance: 8243.69 m
enhanced_altitude: 875.0 m
enhanced_speed: 10.323 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 119 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 53
left_torque_effectiveness: 76.5 percent
position_lat: -303796952 semicircles
position_long: -587186858 semicircles
power: 207 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 75.5 percent
speed: 10.323 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:26

altitude: 874.8 m
ascent: 26 m
cadence: 81 rpm
calories: 119 kcal
distance: 8253.99 m
enhanced_altitude: 874.8 m
enhanced_speed: 10.36 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 120 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 53
left_torque_effectiveness: 75.5 percent
position_lat: -303797849 semicircles
position_long: -587186162 semicircles
power: 209 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 77.0 percent
speed: 10.36 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:27

altitude: 874.8 m
ascent: 26 m
cadence: 81 rpm
calories: 119 kcal
distance: 8264.49 m
enhanced_altitude: 874.8 m
enhanced_speed: 10.393 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 120 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 51
left_torque_effectiveness: 75.0 percent
position_lat: -303798757 semicircles
position_long: -587185408 semicircles
power: 209 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 77.0 percent
speed: 10.393 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:28

altitude: 874.5999999999999 m
ascent: 26 m
cadence: 81 rpm
calories: 119 kcal
distance: 8274.63 m
enhanced_altitude: 874.5999999999999 m
enhanced_speed: 10.393 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 121 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 50
left_torque_effectiveness: 73.5 percent
position_lat: -303799644 semicircles
position_long: -587184687 semicircles
power: 218 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 77.5 percent
speed: 10.393 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:29

altitude: 874.5999999999999 m
ascent: 26 m
cadence: 81 rpm
calories: 119 kcal
distance: 8284.98 m
enhanced_altitude: 874.5999999999999 m
enhanced_speed: 10.377 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 121 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 51
left_torque_effectiveness: 75.5 percent
position_lat: -303800555 semicircles
position_long: -587183992 semicircles
power: 208 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 77.5 percent
speed: 10.377 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:30

altitude: 874.2 m
ascent: 26 m
cadence: 81 rpm
calories: 119 kcal
distance: 8295.35 m
enhanced_altitude: 874.2 m
enhanced_speed: 10.375 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 122 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 50
left_torque_effectiveness: 73.0 percent
position_lat: -303801463 semicircles
position_long: -587183277 semicircles
power: 203 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 76.5 percent
speed: 10.375 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:31

altitude: 874.0 m
ascent: 26 m
cadence: 80 rpm
calories: 120 kcal
distance: 8305.87 m
enhanced_altitude: 874.0 m
enhanced_speed: 10.248 m/s
gps_accuracy: 2 m
grade: -0.27 %
heart_rate: 122 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 51
left_torque_effectiveness: 72.5 percent
position_lat: -303802382 semicircles
position_long: -587182563 semicircles
power: 202 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 73.5 percent
speed: 10.248 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:32

altitude: 874.2 m
ascent: 26 m
cadence: 80 rpm
calories: 120 kcal
distance: 8316.25 m
enhanced_altitude: 874.2 m
enhanced_speed: 10.197 m/s
gps_accuracy: 2 m
grade: -0.72 %
heart_rate: 123 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 51
left_torque_effectiveness: 73.5 percent
position_lat: -303803299 semicircles
position_long: -587181836 semicircles
power: 197 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 71.5 percent
speed: 10.197 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:33

altitude: 874.0 m
ascent: 26 m
cadence: 79 rpm
calories: 120 kcal
distance: 8326.35 m
enhanced_altitude: 874.0 m
enhanced_speed: 10.191 m/s
gps_accuracy: 2 m
grade: -0.91 %
heart_rate: 123 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 51
left_torque_effectiveness: 74.5 percent
position_lat: -303804183 semicircles
position_long: -587181149 semicircles
power: 204 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 72.5 percent
speed: 10.191 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:34

altitude: 874.0 m
ascent: 26 m
cadence: 79 rpm
calories: 120 kcal
distance: 8336.61 m
enhanced_altitude: 874.0 m
enhanced_speed: 10.181 m/s
gps_accuracy: 2 m
grade: -0.99 %
heart_rate: 124 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 51
left_torque_effectiveness: 76.0 percent
position_lat: -303805079 semicircles
position_long: -587180460 semicircles
power: 207 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 74.0 percent
speed: 10.181 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:35

altitude: 874.0 m
ascent: 26 m
cadence: 79 rpm
calories: 120 kcal
distance: 8346.73 m
enhanced_altitude: 874.0 m
enhanced_speed: 10.183 m/s
gps_accuracy: 2 m
grade: -0.95 %
heart_rate: 124 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 51
left_torque_effectiveness: 75.0 percent
position_lat: -303805986 semicircles
position_long: -587179776 semicircles
power: 190 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 76.0 percent
speed: 10.183 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:36

altitude: 874.0 m
ascent: 26 m
cadence: 79 rpm
calories: 121 kcal
distance: 8356.93 m
enhanced_altitude: 874.0 m
enhanced_speed: 10.194 m/s
gps_accuracy: 2 m
grade: -0.83 %
heart_rate: 124 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 51
left_torque_effectiveness: 73.5 percent
position_lat: -303806876 semicircles
position_long: -587179060 semicircles
power: 178 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 78.0 percent
speed: 10.194 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:37

altitude: 873.8 m
ascent: 26 m
cadence: 79 rpm
calories: 121 kcal
distance: 8367.0 m
enhanced_altitude: 873.8 m
enhanced_speed: 10.187 m/s
gps_accuracy: 2 m
grade: -0.72 %
heart_rate: 124 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 51
left_torque_effectiveness: 72.5 percent
position_lat: -303807738 semicircles
position_long: -587178338 semicircles
power: 170 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 77.5 percent
speed: 10.187 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:38

altitude: 873.8 m
ascent: 26 m
cadence: 79 rpm
calories: 121 kcal
distance: 8376.93 m
enhanced_altitude: 873.8 m
enhanced_speed: 10.178 m/s
gps_accuracy: 2 m
grade: -0.63 %
heart_rate: 125 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 51
left_torque_effectiveness: 72.5 percent
position_lat: -303808612 semicircles
position_long: -587177665 semicircles
power: 191 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 73.0 percent
speed: 10.178 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:39

altitude: 874.0 m
ascent: 26 m
cadence: 79 rpm
calories: 121 kcal
distance: 8387.36 m
enhanced_altitude: 874.0 m
enhanced_speed: 10.175 m/s
gps_accuracy: 2 m
grade: -0.33 %
heart_rate: 125 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 52
left_torque_effectiveness: 74.5 percent
position_lat: -303809511 semicircles
position_long: -587176929 semicircles
power: 191 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 76.5 percent
speed: 10.175 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:40

altitude: 874.0 m
ascent: 26 m
cadence: 79 rpm
calories: 121 kcal
distance: 8397.52 m
enhanced_altitude: 874.0 m
enhanced_speed: 10.183 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 125 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 52
left_torque_effectiveness: 75.0 percent
position_lat: -303810397 semicircles
position_long: -587176198 semicircles
power: 198 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 74.0 percent
speed: 10.183 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:41

altitude: 873.8 m
ascent: 26 m
cadence: 80 rpm
calories: 121 kcal
distance: 8407.78 m
enhanced_altitude: 873.8 m
enhanced_speed: 10.189 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 125 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 50
left_torque_effectiveness: 74.0 percent
position_lat: -303811287 semicircles
position_long: -587175468 semicircles
power: 200 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 74.0 percent
speed: 10.189 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:42

altitude: 873.5999999999999 m
ascent: 26 m
cadence: 80 rpm
calories: 122 kcal
distance: 8417.98 m
enhanced_altitude: 873.5999999999999 m
enhanced_speed: 10.19 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 125 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 47
left_torque_effectiveness: 73.0 percent
position_lat: -303812161 semicircles
position_long: -587174772 semicircles
power: 185 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 76.0 percent
speed: 10.19 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:43

altitude: 873.5999999999999 m
ascent: 26 m
cadence: 79 rpm
calories: 122 kcal
distance: 8427.82 m
enhanced_altitude: 873.5999999999999 m
enhanced_speed: 10.179 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 126 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 47
left_torque_effectiveness: 72.5 percent
position_lat: -303813018 semicircles
position_long: -587174074 semicircles
power: 189 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 78.0 percent
speed: 10.179 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:44

altitude: 873.8 m
ascent: 26 m
cadence: 79 rpm
calories: 122 kcal
distance: 8437.83 m
enhanced_altitude: 873.8 m
enhanced_speed: 10.111 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 126 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 51
left_torque_effectiveness: 74.5 percent
position_lat: -303813879 semicircles
position_long: -587173354 semicircles
power: 195 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 78.0 percent
speed: 10.111 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:45

altitude: 873.5999999999999 m
ascent: 26 m
cadence: 79 rpm
calories: 122 kcal
distance: 8448.14 m
enhanced_altitude: 873.5999999999999 m
enhanced_speed: 10.113 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 126 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 51
left_torque_effectiveness: 75.0 percent
position_lat: -303814771 semicircles
position_long: -587172617 semicircles
power: 196 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 78.5 percent
speed: 10.113 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:46

altitude: 873.5999999999999 m
ascent: 26 m
cadence: 79 rpm
calories: 122 kcal
distance: 8458.33 m
enhanced_altitude: 873.5999999999999 m
enhanced_speed: 10.138 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 126 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 50
left_torque_effectiveness: 74.5 percent
position_lat: -303815645 semicircles
position_long: -587171886 semicircles
power: 194 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 77.5 percent
speed: 10.138 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:47

altitude: 873.8 m
ascent: 26 m
cadence: 79 rpm
calories: 122 kcal
distance: 8468.48 m
enhanced_altitude: 873.8 m
enhanced_speed: 10.164 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 126 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 50
left_torque_effectiveness: 73.5 percent
position_lat: -303816526 semicircles
position_long: -587171193 semicircles
power: 198 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 76.0 percent
speed: 10.164 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:48

altitude: 873.8 m
ascent: 26 m
cadence: 79 rpm
calories: 123 kcal
distance: 8478.73 m
enhanced_altitude: 873.8 m
enhanced_speed: 10.186 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 126 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 51
left_torque_effectiveness: 76.0 percent
position_lat: -303817432 semicircles
position_long: -587170475 semicircles
power: 202 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 76.0 percent
speed: 10.186 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:49

altitude: 873.8 m
ascent: 26 m
cadence: 79 rpm
calories: 123 kcal
distance: 8488.93 m
enhanced_altitude: 873.8 m
enhanced_speed: 10.206 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 126 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 51
left_torque_effectiveness: 76.0 percent
position_lat: -303818312 semicircles
position_long: -587169778 semicircles
power: 208 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 76.5 percent
speed: 10.206 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:50

altitude: 873.8 m
ascent: 26 m
cadence: 80 rpm
calories: 123 kcal
distance: 8499.09 m
enhanced_altitude: 873.8 m
enhanced_speed: 10.224 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 126 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 50
left_torque_effectiveness: 76.0 percent
position_lat: -303819204 semicircles
position_long: -587169066 semicircles
power: 218 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 76.0 percent
speed: 10.224 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:51

altitude: 873.8 m
ascent: 26 m
cadence: 80 rpm
calories: 123 kcal
distance: 8509.61 m
enhanced_altitude: 873.8 m
enhanced_speed: 10.25 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 126 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 50
left_torque_effectiveness: 76.5 percent
position_lat: -303820126 semicircles
position_long: -587168328 semicircles
power: 224 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 77.0 percent
speed: 10.25 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:52

altitude: 874.0 m
ascent: 26 m
cadence: 80 rpm
calories: 123 kcal
distance: 8519.82 m
enhanced_altitude: 874.0 m
enhanced_speed: 10.273 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 126 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 50
left_torque_effectiveness: 77.0 percent
position_lat: -303821017 semicircles
position_long: -587167637 semicircles
power: 213 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 78.5 percent
speed: 10.273 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:53

altitude: 873.8 m
ascent: 26 m
cadence: 80 rpm
calories: 124 kcal
distance: 8530.04 m
enhanced_altitude: 873.8 m
enhanced_speed: 10.286 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 126 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 51
left_torque_effectiveness: 76.5 percent
position_lat: -303821916 semicircles
position_long: -587166958 semicircles
power: 203 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 75.0 percent
speed: 10.286 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:54

altitude: 873.5999999999999 m
ascent: 26 m
cadence: 80 rpm
calories: 124 kcal
distance: 8540.18 m
enhanced_altitude: 873.5999999999999 m
enhanced_speed: 10.197 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 127 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 51
left_torque_effectiveness: 76.0 percent
position_lat: -303822814 semicircles
position_long: -587166251 semicircles
power: 203 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 74.0 percent
speed: 10.197 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:55

altitude: 873.4000000000001 m
ascent: 26 m
cadence: 79 rpm
calories: 124 kcal
distance: 8550.46 m
enhanced_altitude: 873.4000000000001 m
enhanced_speed: 10.074 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 127 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 50
left_torque_effectiveness: 74.5 percent
position_lat: -303823708 semicircles
position_long: -587165543 semicircles
power: 204 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 75.0 percent
speed: 10.074 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:56

altitude: 873.4000000000001 m
ascent: 26 m
cadence: 78 rpm
calories: 124 kcal
distance: 8560.54 m
enhanced_altitude: 873.4000000000001 m
enhanced_speed: 10.03 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 127 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 49
left_torque_effectiveness: 73.5 percent
position_lat: -303824578 semicircles
position_long: -587164821 semicircles
power: 203 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 76.0 percent
speed: 10.03 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:57

altitude: 873.5999999999999 m
ascent: 26 m
cadence: 78 rpm
calories: 124 kcal
distance: 8570.46 m
enhanced_altitude: 873.5999999999999 m
enhanced_speed: 10.004 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 127 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 49
left_torque_effectiveness: 74.0 percent
position_lat: -303825437 semicircles
position_long: -587164133 semicircles
power: 193 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 76.5 percent
speed: 10.004 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:58

altitude: 873.5999999999999 m
ascent: 26 m
cadence: 78 rpm
calories: 125 kcal
distance: 8580.45 m
enhanced_altitude: 873.5999999999999 m
enhanced_speed: 9.973 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 127 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 51
left_torque_effectiveness: 74.5 percent
position_lat: -303826317 semicircles
position_long: -587163417 semicircles
power: 187 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 77.5 percent
speed: 9.973 m/s
temperature: 20 C
timestamp: 2021-01-12 10:01:59

altitude: 873.5999999999999 m
ascent: 26 m
cadence: 77 rpm
calories: 125 kcal
distance: 8590.4 m
enhanced_altitude: 873.5999999999999 m
enhanced_speed: 9.959 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 127 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 51
left_torque_effectiveness: 73.0 percent
position_lat: -303827173 semicircles
position_long: -587162720 semicircles
power: 194 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 76.0 percent
speed: 9.959 m/s
temperature: 20 C
timestamp: 2021-01-12 10:02:00

altitude: 873.8 m
ascent: 26 m
cadence: 78 rpm
calories: 125 kcal
distance: 8600.29 m
enhanced_altitude: 873.8 m
enhanced_speed: 9.971 m/s
