Gear: Cannondale SuperSix
right_torque_effectiveness: 84.0 percent
speed: 5.786 m/s
temperature: 20 C
timestamp: 2020-12-02 10:26:45

altitude: 972.8 m
ascent: 12 m
cadence: 46 rpm
calories: 14 kcal
distance: 856.38 m
enhanced_altitude: 972.8 m
enhanced_speed: 6.127 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 101 bpm
left_pedal_smoothness: 25.5 percent
left_right_balance: 2
left_torque_effectiveness: 84.5 percent
position_lat: -303099053 semicircles
position_long: -588696990 semicircles
power: 157 watts
right_pedal_smoothness: 32.5 percent
right_torque_effectiveness: 87.0 percent
speed: 6.127 m/s
temperature: 20 C
timestamp: 2020-12-02 10:26:46

altitude: 972.8 m
ascent: 12 m
cadence: 56 rpm
calories: 14 kcal
distance: 862.66 m
enhanced_altitude: 972.8 m
enhanced_speed: 5.931 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 101 bpm
left_pedal_smoothness: 27.5 percent
left_right_balance: 59
left_torque_effectiveness: 89.5 percent
position_lat: -303098520 semicircles
position_long: -588697456 semicircles
power: 215 watts
right_pedal_smoothness: 36.5 percent
right_torque_effectiveness: 90.0 percent
speed: 5.931 m/s
temperature: 20 C
timestamp: 2020-12-02 10:26:47

altitude: 973.0 m
ascent: 12 m
cadence: 65 rpm
calories: 14 kcal
distance: 868.67 m
enhanced_altitude: 973.0 m
enhanced_speed: 6.077 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 101 bpm
left_pedal_smoothness: 27.0 percent
left_right_balance: 61
left_torque_effectiveness: 89.0 percent
position_lat: -303098023 semicircles
position_long: -588697913 semicircles
power: 218 watts
right_pedal_smoothness: 34.5 percent
right_torque_effectiveness: 91.0 percent
speed: 6.077 m/s
temperature: 20 C
timestamp: 2020-12-02 10:26:48

altitude: 973.2 m
ascent: 12 m
cadence: 65 rpm
calories: 14 kcal
distance: 874.77 m
enhanced_altitude: 973.2 m
enhanced_speed: 5.899 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 101 bpm
left_pedal_smoothness: 25.5 percent
left_right_balance: 51
left_torque_effectiveness: 83.5 percent
position_lat: -303097545 semicircles
position_long: -588698410 semicircles
power: 217 watts
right_pedal_smoothness: 28.5 percent
right_torque_effectiveness: 90.0 percent
speed: 5.899 m/s
temperature: 20 C
timestamp: 2020-12-02 10:26:49

altitude: 973.4000000000001 m
ascent: 12 m
cadence: 65 rpm
calories: 14 kcal
distance: 880.67 m
enhanced_altitude: 973.4000000000001 m
enhanced_speed: 5.997 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 101 bpm
left_pedal_smoothness: 28.0 percent
left_right_balance: 51
left_torque_effectiveness: 85.5 percent
position_lat: -303097061 semicircles
position_long: -588698862 semicircles
power: 218 watts
right_pedal_smoothness: 26.0 percent
right_torque_effectiveness: 85.5 percent
speed: 5.997 m/s
temperature: 20 C
timestamp: 2020-12-02 10:26:50

altitude: 973.4000000000001 m
ascent: 12 m
cadence: 65 rpm
calories: 15 kcal
distance: 886.78 m
enhanced_altitude: 973.4000000000001 m
enhanced_speed: 6.228 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 101 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 49
left_torque_effectiveness: 79.0 percent
position_lat: -303096513 semicircles
position_long: -588699272 semicircles
power: 232 watts
right_pedal_smoothness: 25.5 percent
right_torque_effectiveness: 83.0 percent
speed: 6.228 m/s
temperature: 20 C
timestamp: 2020-12-02 10:26:51

altitude: 973.5999999999999 m
ascent: 12 m
cadence: 64 rpm
calories: 15 kcal
distance: 892.9 m
enhanced_altitude: 973.5999999999999 m
enhanced_speed: 5.905 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 101 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 47
left_torque_effectiveness: 78.0 percent
position_lat: -303095950 semicircles
position_long: -588699677 semicircles
power: 242 watts
right_pedal_smoothness: 25.0 percent
right_torque_effectiveness: 81.5 percent
speed: 5.905 m/s
temperature: 20 C
timestamp: 2020-12-02 10:26:52

altitude: 973.8 m
ascent: 12 m
cadence: 63 rpm
calories: 15 kcal
distance: 898.64 m
enhanced_altitude: 973.8 m
enhanced_speed: 5.573 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 101 bpm
left_pedal_smoothness: 25.5 percent
left_right_balance: 47
left_torque_effectiveness: 83.5 percent
position_lat: -303095451 semicircles
position_long: -588700043 semicircles
power: 219 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 80.5 percent
speed: 5.573 m/s
temperature: 20 C
timestamp: 2020-12-02 10:26:53

altitude: 974.0 m
ascent: 12 m
cadence: 63 rpm
calories: 15 kcal
distance: 904.37 m
enhanced_altitude: 974.0 m
enhanced_speed: 5.85 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 102 bpm
left_pedal_smoothness: 27.5 percent
left_right_balance: 49
left_torque_effectiveness: 89.0 percent
position_lat: -303094948 semicircles
position_long: -588700451 semicircles
power: 237 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 79.5 percent
speed: 5.85 m/s
temperature: 20 C
timestamp: 2020-12-02 10:26:54

altitude: 974.4000000000001 m
ascent: 12 m
cadence: 61 rpm
calories: 16 kcal
distance: 909.92 m
enhanced_altitude: 974.4000000000001 m
enhanced_speed: 5.442 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 102 bpm
left_pedal_smoothness: 25.5 percent
left_right_balance: 51
left_torque_effectiveness: 87.0 percent
position_lat: -303094454 semicircles
position_long: -588700815 semicircles
power: 239 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 79.5 percent
speed: 5.442 m/s
temperature: 20 C
timestamp: 2020-12-02 10:26:55

altitude: 974.5999999999999 m
ascent: 13 m
cadence: 59 rpm
calories: 16 kcal
distance: 914.94 m
enhanced_altitude: 974.5999999999999 m
enhanced_speed: 4.799 m/s
gps_accuracy: 2 m
grade: 1.68 %
heart_rate: 103 bpm
left_pedal_smoothness: 25.5 percent
left_right_balance: 51
left_torque_effectiveness: 86.0 percent
position_lat: -303094025 semicircles
position_long: -588701173 semicircles
power: 233 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 79.5 percent
speed: 4.799 m/s
temperature: 20 C
timestamp: 2020-12-02 10:26:56

altitude: 975.0 m
ascent: 14 m
cadence: 58 rpm
calories: 16 kcal
distance: 919.93 m
enhanced_altitude: 975.0 m
enhanced_speed: 5.071 m/s
gps_accuracy: 2 m
grade: 3.0 %
heart_rate: 104 bpm
left_pedal_smoothness: 26.0 percent
left_right_balance: 51
left_torque_effectiveness: 87.5 percent
position_lat: -303093589 semicircles
position_long: -588701497 semicircles
power: 219 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 82.0 percent
speed: 5.071 m/s
temperature: 20 C
timestamp: 2020-12-02 10:26:57

altitude: 975.2 m
ascent: 14 m
cadence: 57 rpm
calories: 16 kcal
distance: 924.67 m
enhanced_altitude: 975.2 m
enhanced_speed: 4.689 m/s
gps_accuracy: 2 m
grade: 3.54 %
heart_rate: 105 bpm
left_pedal_smoothness: 27.0 percent
left_right_balance: 55
left_torque_effectiveness: 89.5 percent
position_lat: -303093165 semicircles
position_long: -588701852 semicircles
power: 182 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 85.5 percent
speed: 4.689 m/s
temperature: 20 C
timestamp: 2020-12-02 10:26:58

altitude: 975.5999999999999 m
ascent: 14 m
cadence: 56 rpm
calories: 16 kcal
distance: 929.0 m
enhanced_altitude: 975.5999999999999 m
enhanced_speed: 4.197 m/s
gps_accuracy: 2 m
grade: 4.15 %
heart_rate: 105 bpm
left_pedal_smoothness: 27.5 percent
left_right_balance: 56
left_torque_effectiveness: 89.0 percent
position_lat: -303092801 semicircles
position_long: -588702132 semicircles
power: 243 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 85.5 percent
speed: 4.197 m/s
temperature: 20 C
timestamp: 2020-12-02 10:26:59

altitude: 976.0 m
ascent: 15 m
cadence: 55 rpm
calories: 17 kcal
distance: 932.96 m
enhanced_altitude: 976.0 m
enhanced_speed: 4.032 m/s
gps_accuracy: 2 m
grade: 4.76 %
heart_rate: 106 bpm
left_pedal_smoothness: 29.0 percent
left_right_balance: 46
left_torque_effectiveness: 92.5 percent
position_lat: -303092482 semicircles
position_long: -588702445 semicircles
power: 289 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 72.5 percent
speed: 4.032 m/s
temperature: 20 C
timestamp: 2020-12-02 10:27:00

altitude: 976.2 m
ascent: 15 m
cadence: 55 rpm
calories: 17 kcal
distance: 936.8 m
enhanced_altitude: 976.2 m
enhanced_speed: 3.718 m/s
gps_accuracy: 2 m
grade: 5.21 %
heart_rate: 107 bpm
left_pedal_smoothness: 28.5 percent
left_right_balance: 56
left_torque_effectiveness: 94.5 percent
position_lat: -303092139 semicircles
position_long: -588702717 semicircles
power: 292 watts
right_pedal_smoothness: 25.5 percent
right_torque_effectiveness: 84.0 percent
speed: 3.718 m/s
temperature: 20 C
timestamp: 2020-12-02 10:27:01

altitude: 976.5999999999999 m
ascent: 15 m
cadence: 56 rpm
calories: 17 kcal
distance: 940.35 m
enhanced_altitude: 976.5999999999999 m
enhanced_speed: 3.35 m/s
gps_accuracy: 2 m
grade: 5.55 %
heart_rate: 107 bpm
left_pedal_smoothness: 29.0 percent
left_right_balance: 66
left_torque_effectiveness: 96.5 percent
position_lat: -303091822 semicircles
position_long: -588702944 semicircles
power: 238 watts
right_pedal_smoothness: 29.0 percent
right_torque_effectiveness: 93.5 percent
speed: 3.35 m/s
temperature: 20 C
timestamp: 2020-12-02 10:27:02

altitude: 977.0 m
ascent: 16 m
cadence: 57 rpm
calories: 17 kcal
distance: 943.75 m
enhanced_altitude: 977.0 m
enhanced_speed: 3.289 m/s
gps_accuracy: 2 m
grade: 5.84 %
heart_rate: 108 bpm
left_pedal_smoothness: 30.0 percent
left_right_balance: 61
left_torque_effectiveness: 97.0 percent
position_lat: -303091511 semicircles
position_long: -588703165 semicircles
power: 362 watts
right_pedal_smoothness: 28.5 percent
right_torque_effectiveness: 95.0 percent
speed: 3.289 m/s
temperature: 20 C
timestamp: 2020-12-02 10:27:03

altitude: 977.2 m
ascent: 16 m
cadence: 58 rpm
calories: 18 kcal
distance: 946.9 m
enhanced_altitude: 977.2 m
enhanced_speed: 2.975 m/s
gps_accuracy: 2 m
grade: 6.07 %
heart_rate: 109 bpm
left_pedal_smoothness: 27.5 percent
left_right_balance: 50
left_torque_effectiveness: 96.0 percent
position_lat: -303091232 semicircles
position_long: -588703352 semicircles
power: 349 watts
right_pedal_smoothness: 25.0 percent
right_torque_effectiveness: 92.5 percent
speed: 2.975 m/s
temperature: 20 C
timestamp: 2020-12-02 10:27:04

altitude: 977.4000000000001 m
ascent: 16 m
cadence: 58 rpm
calories: 18 kcal
distance: 950.45 m
enhanced_altitude: 977.4000000000001 m
enhanced_speed: 3.542 m/s
gps_accuracy: 2 m
grade: 6.35 %
heart_rate: 110 bpm
left_pedal_smoothness: 28.5 percent
left_right_balance: 51
left_torque_effectiveness: 95.0 percent
position_lat: -303090909 semicircles
position_long: -588703588 semicircles
power: 325 watts
right_pedal_smoothness: 29.5 percent
right_torque_effectiveness: 96.5 percent
speed: 3.542 m/s
temperature: 20 C
timestamp: 2020-12-02 10:27:05

altitude: 977.8 m
ascent: 17 m
cadence: 58 rpm
calories: 18 kcal
distance: 954.74 m
enhanced_altitude: 977.8 m
enhanced_speed: 3.799 m/s
gps_accuracy: 2 m
grade: 6.76 %
heart_rate: 111 bpm
left_pedal_smoothness: 27.5 percent
left_right_balance: 51
left_torque_effectiveness: 92.0 percent
position_lat: -303090544 semicircles
position_long: -588703909 semicircles
power: 300 watts
right_pedal_smoothness: 29.0 percent
right_torque_effectiveness: 96.5 percent
speed: 3.799 m/s
temperature: 20 C
timestamp: 2020-12-02 10:27:06

altitude: 978.0 m
ascent: 17 m
cadence: 60 rpm
calories: 18 kcal
distance: 959.21 m
enhanced_altitude: 978.0 m
enhanced_speed: 3.933 m/s
gps_accuracy: 2 m
grade: 7.2 %
heart_rate: 112 bpm
left_pedal_smoothness: 26.5 percent
left_right_balance: 49
left_torque_effectiveness: 89.5 percent
position_lat: -303090161 semicircles
position_long: -588704266 semicircles
power: 266 watts
right_pedal_smoothness: 27.5 percent
right_torque_effectiveness: 94.0 percent
speed: 3.933 m/s
temperature: 20 C
timestamp: 2020-12-02 10:27:07

altitude: 978.2 m
ascent: 17 m
cadence: 62 rpm
calories: 19 kcal
distance: 963.18 m
enhanced_altitude: 978.2 m
enhanced_speed: 4.067 m/s
gps_accuracy: 2 m
grade: 7.5 %
heart_rate: 113 bpm
left_pedal_smoothness: 26.0 percent
left_right_balance: 48
left_torque_effectiveness: 88.5 percent
position_lat: -303089826 semicircles
position_long: -588704531 semicircles
power: 242 watts
right_pedal_smoothness: 26.0 percent
right_torque_effectiveness: 89.5 percent
speed: 4.067 m/s
temperature: 20 C
timestamp: 2020-12-02 10:27:08

altitude: 978.4000000000001 m
ascent: 17 m
cadence: 64 rpm
calories: 19 kcal
distance: 967.85 m
enhanced_altitude: 978.4000000000001 m
enhanced_speed: 4.453 m/s
gps_accuracy: 2 m
grade: 7.51 %
heart_rate: 114 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 50
left_torque_effectiveness: 86.5 percent
position_lat: -303089401 semicircles
position_long: -588704821 semicircles
power: 228 watts
right_pedal_smoothness: 25.5 percent
right_torque_effectiveness: 83.0 percent
speed: 4.453 m/s
temperature: 20 C
timestamp: 2020-12-02 10:27:09

altitude: 978.5999999999999 m
ascent: 18 m
cadence: 66 rpm
calories: 19 kcal
distance: 972.8 m
enhanced_altitude: 978.5999999999999 m
enhanced_speed: 4.962 m/s
gps_accuracy: 2 m
grade: 7.25 %
heart_rate: 115 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 51
left_torque_effectiveness: 83.5 percent
position_lat: -303088968 semicircles
position_long: -588705180 semicircles
power: 228 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 82.0 percent
speed: 4.962 m/s
temperature: 20 C
timestamp: 2020-12-02 10:27:10

altitude: 978.8 m
ascent: 18 m
cadence: 67 rpm
calories: 19 kcal
distance: 977.97 m
enhanced_altitude: 978.8 m
enhanced_speed: 4.855 m/s
gps_accuracy: 2 m
grade: 6.58 %
heart_rate: 116 bpm
left_pedal_smoothness: 25.5 percent
left_right_balance: 52
left_torque_effectiveness: 84.5 percent
position_lat: -303088508 semicircles
position_long: -588705506 semicircles
power: 232 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 82.0 percent
speed: 4.855 m/s
temperature: 20 C
timestamp: 2020-12-02 10:27:11

altitude: 978.8 m
ascent: 18 m
cadence: 67 rpm
calories: 19 kcal
distance: 983.51 m
enhanced_altitude: 978.8 m
enhanced_speed: 4.96 m/s
gps_accuracy: 2 m
grade: 5.69 %
heart_rate: 116 bpm
left_pedal_smoothness: 26.5 percent
left_right_balance: 52
left_torque_effectiveness: 87.5 percent
position_lat: -303088012 semicircles
position_long: -588705892 semicircles
power: 225 watts
right_pedal_smoothness: 25.0 percent
right_torque_effectiveness: 83.5 percent
speed: 4.96 m/s
temperature: 20 C
timestamp: 2020-12-02 10:27:12

altitude: 979.0 m
ascent: 18 m
cadence: 67 rpm
calories: 20 kcal
distance: 989.1 m
enhanced_altitude: 979.0 m
enhanced_speed: 4.82 m/s
gps_accuracy: 2 m
grade: 4.78 %
heart_rate: 117 bpm
left_pedal_smoothness: 26.5 percent
left_right_balance: 50
left_torque_effectiveness: 86.0 percent
position_lat: -303087489 semicircles
position_long: -588706223 semicircles
power: 205 watts
right_pedal_smoothness: 25.5 percent
right_torque_effectiveness: 86.0 percent
speed: 4.82 m/s
temperature: 20 C
timestamp: 2020-12-02 10:27:13

altitude: 979.2 m
ascent: 18 m
cadence: 66 rpm
calories: 20 kcal
distance: 994.01 m
enhanced_altitude: 979.2 m
enhanced_speed: 4.67 m/s
gps_accuracy: 2 m
grade: 3.98 %
heart_rate: 118 bpm
left_pedal_smoothness: 26.0 percent
left_right_balance: 51
left_torque_effectiveness: 83.5 percent
position_lat: -303087034 semicircles
position_long: -588706496 semicircles
power: 200 watts
right_pedal_smoothness: 25.0 percent
right_torque_effectiveness: 83.5 percent
speed: 4.67 m/s
temperature: 20 C
timestamp: 2020-12-02 10:27:14

altitude: 979.4000000000001 m
ascent: 19 m
cadence: 64 rpm
calories: 20 kcal
distance: 998.73 m
enhanced_altitude: 979.4000000000001 m
enhanced_speed: 4.542 m/s
gps_accuracy: 2 m
grade: 3.37 %
heart_rate: 118 bpm
left_pedal_smoothness: 25.5 percent
left_right_balance: 50
left_torque_effectiveness: 81.5 percent
position_lat: -303086584 semicircles
position_long: -588706763 semicircles
power: 206 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 81.5 percent
speed: 4.542 m/s
temperature: 20 C
timestamp: 2020-12-02 10:27:15

altitude: 979.5999999999999 m
ascent: 19 m
cadence: 63 rpm
calories: 20 kcal
distance: 1003.43 m
enhanced_altitude: 979.5999999999999 m
enhanced_speed: 4.175 m/s
gps_accuracy: 2 m
grade: 3.01 %
heart_rate: 119 bpm
left_pedal_smoothness: 26.0 percent
left_right_balance: 52
left_torque_effectiveness: 82.5 percent
position_lat: -303086121 semicircles
position_long: -588706989 semicircles
power: 220 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 81.5 percent
speed: 4.175 m/s
temperature: 20 C
timestamp: 2020-12-02 10:27:16

altitude: 979.8 m
ascent: 19 m
cadence: 62 rpm
calories: 20 kcal
distance: 1008.37 m
enhanced_altitude: 979.8 m
enhanced_speed: 4.878 m/s
gps_accuracy: 2 m
grade: 2.9 %
heart_rate: 119 bpm
left_pedal_smoothness: 26.5 percent
left_right_balance: 53
left_torque_effectiveness: 86.5 percent
position_lat: -303085618 semicircles
position_long: -588707180 semicircles
power: 261 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 83.5 percent
speed: 4.878 m/s
temperature: 20 C
timestamp: 2020-12-02 10:27:17

altitude: 980.2 m
ascent: 19 m
cadence: 63 rpm
calories: 20 kcal
distance: 1013.4 m
enhanced_altitude: 980.2 m
enhanced_speed: 5.022 m/s
gps_accuracy: 2 m
grade: 3.02 %
heart_rate: 119 bpm
left_pedal_smoothness: 27.0 percent
left_right_balance: 53
left_torque_effectiveness: 89.5 percent
position_lat: -303085119 semicircles
position_long: -588707447 semicircles
power: 253 watts
right_pedal_smoothness: 25.0 percent
right_torque_effectiveness: 85.0 percent
speed: 5.022 m/s
temperature: 20 C
timestamp: 2020-12-02 10:27:18

altitude: 980.2 m
ascent: 19 m
cadence: 65 rpm
calories: 21 kcal
distance: 1019.02 m
enhanced_altitude: 980.2 m
enhanced_speed: 5.437 m/s
gps_accuracy: 2 m
grade: 3.27 %
heart_rate: 120 bpm
left_pedal_smoothness: 25.0 percent
left_right_balance: 50
left_torque_effectiveness: 81.0 percent
position_lat: -303084568 semicircles
position_long: -588707676 semicircles
power: 205 watts
right_pedal_smoothness: 26.5 percent
right_torque_effectiveness: 87.0 percent
speed: 5.437 m/s
temperature: 20 C
timestamp: 2020-12-02 10:27:19

altitude: 980.4000000000001 m
ascent: 20 m
cadence: 69 rpm
calories: 21 kcal
distance: 1024.21 m
enhanced_altitude: 980.4000000000001 m
enhanced_speed: 5.333 m/s
gps_accuracy: 2 m
grade: 3.5 %
heart_rate: 120 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 49
left_torque_effectiveness: 76.5 percent
position_lat: -303084029 semicircles
position_long: -588707894 semicircles
power: 171 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 81.5 percent
speed: 5.333 m/s
temperature: 20 C
timestamp: 2020-12-02 10:27:20

altitude: 980.4000000000001 m
ascent: 20 m
cadence: 71 rpm
calories: 21 kcal
distance: 1030.2 m
enhanced_altitude: 980.4000000000001 m
enhanced_speed: 5.77 m/s
gps_accuracy: 2 m
grade: 3.6 %
heart_rate: 120 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 51
left_torque_effectiveness: 75.5 percent
position_lat: -303083404 semicircles
position_long: -588708036 semicircles
power: 167 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 78.0 percent
speed: 5.77 m/s
temperature: 20 C
timestamp: 2020-12-02 10:27:21

altitude: 980.4000000000001 m
ascent: 20 m
cadence: 74 rpm
calories: 21 kcal
distance: 1036.36 m
enhanced_altitude: 980.4000000000001 m
enhanced_speed: 6.044 m/s
gps_accuracy: 2 m
grade: 3.42 %
heart_rate: 120 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 54
left_torque_effectiveness: 77.5 percent
position_lat: -303082765 semicircles
position_long: -588708222 semicircles
power: 182 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 76.5 percent
speed: 6.044 m/s
temperature: 20 C
timestamp: 2020-12-02 10:27:22

altitude: 980.2 m
ascent: 20 m
cadence: 77 rpm
calories: 21 kcal
distance: 1042.52 m
enhanced_altitude: 980.2 m
enhanced_speed: 6.115 m/s
gps_accuracy: 2 m
grade: 2.84 %
heart_rate: 120 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 55
left_torque_effectiveness: 79.5 percent
position_lat: -303082125 semicircles
position_long: -588708446 semicircles
power: 171 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 71.0 percent
speed: 6.115 m/s
temperature: 20 C
timestamp: 2020-12-02 10:27:23

altitude: 980.2 m
ascent: 20 m
cadence: 78 rpm
calories: 22 kcal
distance: 1048.85 m
enhanced_altitude: 980.2 m
enhanced_speed: 6.282 m/s
gps_accuracy: 2 m
grade: 1.0 %
heart_rate: 120 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 49
left_torque_effectiveness: 72.5 percent
position_lat: -303081465 semicircles
position_long: -588708628 semicircles
power: 155 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 70.0 percent
speed: 6.282 m/s
temperature: 20 C
timestamp: 2020-12-02 10:27:24

altitude: 980.2 m
ascent: 20 m
cadence: 80 rpm
calories: 22 kcal
distance: 1055.29 m
enhanced_altitude: 980.2 m
enhanced_speed: 6.391 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 121 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 50
left_torque_effectiveness: 68.0 percent
position_lat: -303080806 semicircles
position_long: -588708810 semicircles
power: 151 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 67.0 percent
speed: 6.391 m/s
temperature: 20 C
timestamp: 2020-12-02 10:27:25

altitude: 980.2 m
ascent: 20 m
cadence: 81 rpm
calories: 22 kcal
distance: 1061.53 m
enhanced_altitude: 980.2 m
enhanced_speed: 6.256 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 121 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 51
left_torque_effectiveness: 71.0 percent
position_lat: -303080142 semicircles
position_long: -588708987 semicircles
power: 144 watts
right_pedal_smoothness: 16.5 percent
right_torque_effectiveness: 56.0 percent
speed: 6.256 m/s
temperature: 20 C
timestamp: 2020-12-02 10:27:26

altitude: 980.2 m
ascent: 20 m
cadence: 77 rpm
calories: 22 kcal
distance: 1068.16 m
enhanced_altitude: 980.2 m
enhanced_speed: 6.603 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 121 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 51
left_torque_effectiveness: 77.0 percent
position_lat: -303079443 semicircles
position_long: -588709174 semicircles
power: 99 watts
right_pedal_smoothness: 11.5 percent
right_torque_effectiveness: 41.5 percent
speed: 6.603 m/s
temperature: 20 C
timestamp: 2020-12-02 10:27:27

altitude: 980.4000000000001 m
ascent: 20 m
cadence: 73 rpm
calories: 22 kcal
distance: 1074.67 m
enhanced_altitude: 980.4000000000001 m
enhanced_speed: 6.511 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 121 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 52
left_torque_effectiveness: 72.5 percent
position_lat: -303078781 semicircles
position_long: -588709360 semicircles
power: 138 watts
right_pedal_smoothness: 11.5 percent
right_torque_effectiveness: 41.5 percent
speed: 6.511 m/s
temperature: 20 C
timestamp: 2020-12-02 10:27:28

altitude: 980.4000000000001 m
ascent: 20 m
cadence: 72 rpm
calories: 22 kcal
distance: 1081.02 m
enhanced_altitude: 980.4000000000001 m
enhanced_speed: 6.429 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 121 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 53
left_torque_effectiveness: 75.5 percent
position_lat: -303078129 semicircles
position_long: -588709587 semicircles
power: 164 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 63.5 percent
speed: 6.429 m/s
temperature: 20 C
timestamp: 2020-12-02 10:27:29

altitude: 980.4000000000001 m
ascent: 20 m
cadence: 73 rpm
calories: 22 kcal
distance: 1087.48 m
enhanced_altitude: 980.4000000000001 m
enhanced_speed: 6.458 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 121 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 52
left_torque_effectiveness: 78.5 percent
position_lat: -303077476 semicircles
position_long: -588709858 semicircles
power: 170 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 74.5 percent
speed: 6.458 m/s
temperature: 20 C
timestamp: 2020-12-02 10:27:30

altitude: 980.5999999999999 m
ascent: 20 m
cadence: 73 rpm
calories: 22 kcal
distance: 1094.03 m
enhanced_altitude: 980.5999999999999 m
enhanced_speed: 6.499 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 121 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 51
left_torque_effectiveness: 79.0 percent
position_lat: -303076809 semicircles
position_long: -588710138 semicircles
power: 163 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 76.5 percent
speed: 6.499 m/s
temperature: 20 C
timestamp: 2020-12-02 10:27:31

altitude: 980.5999999999999 m
ascent: 20 m
cadence: 74 rpm
calories: 22 kcal
distance: 1100.46 m
enhanced_altitude: 980.5999999999999 m
enhanced_speed: 6.346 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 121 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 49
left_torque_effectiveness: 76.0 percent
position_lat: -303076172 semicircles
position_long: -588710457 semicircles
power: 147 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 80.0 percent
speed: 6.346 m/s
temperature: 20 C
timestamp: 2020-12-02 10:27:32

altitude: 980.4000000000001 m
ascent: 20 m
cadence: 74 rpm
calories: 23 kcal
distance: 1106.91 m
enhanced_altitude: 980.4000000000001 m
enhanced_speed: 6.371 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 120 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 50
left_torque_effectiveness: 70.5 percent
position_lat: -303075553 semicircles
position_long: -588710778 semicircles
power: 144 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 78.5 percent
speed: 6.371 m/s
temperature: 20 C
timestamp: 2020-12-02 10:27:33

altitude: 980.5999999999999 m
ascent: 20 m
cadence: 75 rpm
calories: 23 kcal
distance: 1113.32 m
enhanced_altitude: 980.5999999999999 m
enhanced_speed: 6.284 m/s
gps_accuracy: 2 m
