Gear: Cannondale SuperSix
calories: 194 kcal
distance: 14718.13 m
enhanced_altitude: 882.5999999999999 m
enhanced_speed: 9.609 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 131 bpm
left_pedal_smoothness: 19.0 percent
left_right_balance: 57
left_torque_effectiveness: 75.5 percent
position_lat: -304169199 semicircles
position_long: -586560184 semicircles
power: 236 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 77.0 percent
speed: 9.609 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:16

altitude: 882.5999999999999 m
ascent: 45 m
cadence: 75 rpm
calories: 194 kcal
distance: 14727.7 m
enhanced_altitude: 882.5999999999999 m
enhanced_speed: 9.6 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 131 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 57
left_torque_effectiveness: 77.0 percent
position_lat: -304169631 semicircles
position_long: -586559162 semicircles
power: 239 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 76.0 percent
speed: 9.6 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:17

altitude: 882.8 m
ascent: 45 m
cadence: 75 rpm
calories: 195 kcal
distance: 14737.19 m
enhanced_altitude: 882.8 m
enhanced_speed: 9.59 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 131 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 55
left_torque_effectiveness: 78.0 percent
position_lat: -304170076 semicircles
position_long: -586558137 semicircles
power: 236 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 75.0 percent
speed: 9.59 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:18

altitude: 882.8 m
ascent: 45 m
cadence: 75 rpm
calories: 195 kcal
distance: 14746.52 m
enhanced_altitude: 882.8 m
enhanced_speed: 9.589 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 131 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 56
left_torque_effectiveness: 79.0 percent
position_lat: -304170530 semicircles
position_long: -586557143 semicircles
power: 232 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 74.0 percent
speed: 9.589 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:19

altitude: 882.8 m
ascent: 45 m
cadence: 75 rpm
calories: 195 kcal
distance: 14756.15 m
enhanced_altitude: 882.8 m
enhanced_speed: 9.509 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 131 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 55
left_torque_effectiveness: 76.0 percent
position_lat: -304171009 semicircles
position_long: -586556141 semicircles
power: 235 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 73.0 percent
speed: 9.509 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:20

altitude: 883.0 m
ascent: 45 m
cadence: 74 rpm
calories: 195 kcal
distance: 14765.93 m
enhanced_altitude: 883.0 m
enhanced_speed: 9.423 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 131 bpm
left_pedal_smoothness: 17.5 percent
left_right_balance: 55
left_torque_effectiveness: 73.0 percent
position_lat: -304171484 semicircles
position_long: -586555095 semicircles
power: 252 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 72.0 percent
speed: 9.423 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:21

altitude: 883.0 m
ascent: 45 m
cadence: 73 rpm
calories: 195 kcal
distance: 14775.0 m
enhanced_altitude: 883.0 m
enhanced_speed: 9.311 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 130 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 56
left_torque_effectiveness: 77.0 percent
position_lat: -304171933 semicircles
position_long: -586554133 semicircles
power: 244 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 72.0 percent
speed: 9.311 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:22

altitude: 883.2 m
ascent: 45 m
cadence: 72 rpm
calories: 195 kcal
distance: 14784.33 m
enhanced_altitude: 883.2 m
enhanced_speed: 9.143 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 131 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 57
left_torque_effectiveness: 80.5 percent
position_lat: -304172382 semicircles
position_long: -586553165 semicircles
power: 236 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 72.0 percent
speed: 9.143 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:23

altitude: 883.5999999999999 m
ascent: 45 m
cadence: 71 rpm
calories: 196 kcal
distance: 14793.66 m
enhanced_altitude: 883.5999999999999 m
enhanced_speed: 8.973 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 130 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 55
left_torque_effectiveness: 81.5 percent
position_lat: -304172819 semicircles
position_long: -586552174 semicircles
power: 242 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 75.5 percent
speed: 8.973 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:24

altitude: 883.8 m
ascent: 45 m
cadence: 69 rpm
calories: 196 kcal
distance: 14802.3 m
enhanced_altitude: 883.8 m
enhanced_speed: 8.685 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 130 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 54
left_torque_effectiveness: 82.0 percent
position_lat: -304173233 semicircles
position_long: -586551256 semicircles
power: 252 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 77.5 percent
speed: 8.685 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:25

altitude: 884.2 m
ascent: 45 m
cadence: 68 rpm
calories: 196 kcal
distance: 14810.63 m
enhanced_altitude: 884.2 m
enhanced_speed: 8.349 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 131 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 54
left_torque_effectiveness: 81.5 percent
position_lat: -304173628 semicircles
position_long: -586550351 semicircles
power: 243 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 77.5 percent
speed: 8.349 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:26

altitude: 884.4000000000001 m
ascent: 45 m
cadence: 65 rpm
calories: 196 kcal
distance: 14818.92 m
enhanced_altitude: 884.4000000000001 m
enhanced_speed: 8.221 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 131 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 54
left_torque_effectiveness: 77.0 percent
position_lat: -304174019 semicircles
position_long: -586549456 semicircles
power: 271 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 78.5 percent
speed: 8.221 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:27

altitude: 884.5999999999999 m
ascent: 45 m
cadence: 65 rpm
calories: 196 kcal
distance: 14827.03 m
enhanced_altitude: 884.5999999999999 m
enhanced_speed: 8.168 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 131 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 56
left_torque_effectiveness: 82.5 percent
position_lat: -304174419 semicircles
position_long: -586548615 semicircles
power: 295 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 74.5 percent
speed: 8.168 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:28

altitude: 885.0 m
ascent: 45 m
cadence: 64 rpm
calories: 197 kcal
distance: 14835.05 m
enhanced_altitude: 885.0 m
enhanced_speed: 8.056 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 131 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 53
left_torque_effectiveness: 85.0 percent
position_lat: -304174816 semicircles
position_long: -586547771 semicircles
power: 312 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 76.5 percent
speed: 8.056 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:29

altitude: 885.2 m
ascent: 45 m
cadence: 63 rpm
calories: 197 kcal
distance: 14843.08 m
enhanced_altitude: 885.2 m
enhanced_speed: 8.087 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 131 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 52
left_torque_effectiveness: 86.5 percent
position_lat: -304175202 semicircles
position_long: -586546908 semicircles
power: 323 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 81.0 percent
speed: 8.087 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:30

altitude: 885.5999999999999 m
ascent: 45 m
cadence: 62 rpm
calories: 197 kcal
distance: 14851.09 m
enhanced_altitude: 885.5999999999999 m
enhanced_speed: 8.082 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 131 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 52
left_torque_effectiveness: 87.5 percent
position_lat: -304175590 semicircles
position_long: -586546065 semicircles
power: 325 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 85.0 percent
speed: 8.082 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:31

altitude: 886.0 m
ascent: 45 m
cadence: 62 rpm
calories: 198 kcal
distance: 14858.99 m
enhanced_altitude: 886.0 m
enhanced_speed: 8.017 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 131 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 51
left_torque_effectiveness: 87.5 percent
position_lat: -304175977 semicircles
position_long: -586545222 semicircles
power: 327 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 85.0 percent
speed: 8.017 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:32

altitude: 886.2 m
ascent: 45 m
cadence: 61 rpm
calories: 198 kcal
distance: 14866.83 m
enhanced_altitude: 886.2 m
enhanced_speed: 7.995 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 131 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 52
left_torque_effectiveness: 87.5 percent
position_lat: -304176361 semicircles
position_long: -586544389 semicircles
power: 331 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 85.0 percent
speed: 7.995 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:33

altitude: 886.4000000000001 m
ascent: 45 m
cadence: 61 rpm
calories: 198 kcal
distance: 14874.76 m
enhanced_altitude: 886.4000000000001 m
enhanced_speed: 7.981 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 131 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 51
left_torque_effectiveness: 87.5 percent
position_lat: -304176749 semicircles
position_long: -586543567 semicircles
power: 333 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 85.0 percent
speed: 7.981 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:34

altitude: 886.5999999999999 m
ascent: 45 m
cadence: 61 rpm
calories: 198 kcal
distance: 14882.79 m
enhanced_altitude: 886.5999999999999 m
enhanced_speed: 8.003 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 131 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 51
left_torque_effectiveness: 87.5 percent
position_lat: -304177127 semicircles
position_long: -586542713 semicircles
power: 321 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 85.0 percent
speed: 8.003 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:35

altitude: 886.8 m
ascent: 45 m
cadence: 62 rpm
calories: 199 kcal
distance: 14890.94 m
enhanced_altitude: 886.8 m
enhanced_speed: 8.144 m/s
gps_accuracy: 2 m
grade: 1.28 %
heart_rate: 132 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 50
left_torque_effectiveness: 86.0 percent
position_lat: -304177517 semicircles
position_long: -586541849 semicircles
power: 313 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 84.5 percent
speed: 8.144 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:36

altitude: 886.8 m
ascent: 45 m
cadence: 62 rpm
calories: 199 kcal
distance: 14898.91 m
enhanced_altitude: 886.8 m
enhanced_speed: 8.301 m/s
gps_accuracy: 2 m
grade: 2.82 %
heart_rate: 133 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 51
left_torque_effectiveness: 85.0 percent
position_lat: -304177907 semicircles
position_long: -586540999 semicircles
power: 316 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 84.0 percent
speed: 8.301 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:37

altitude: 887.0 m
ascent: 45 m
cadence: 63 rpm
calories: 199 kcal
distance: 14907.08 m
enhanced_altitude: 887.0 m
enhanced_speed: 8.336 m/s
gps_accuracy: 2 m
grade: 2.52 %
heart_rate: 133 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 51
left_torque_effectiveness: 85.0 percent
position_lat: -304178295 semicircles
position_long: -586540132 semicircles
power: 320 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 84.0 percent
speed: 8.336 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:38

altitude: 887.0 m
ascent: 45 m
cadence: 64 rpm
calories: 199 kcal
distance: 14915.39 m
enhanced_altitude: 887.0 m
enhanced_speed: 8.336 m/s
gps_accuracy: 2 m
grade: 2.19 %
heart_rate: 133 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 52
left_torque_effectiveness: 85.0 percent
position_lat: -304178685 semicircles
position_long: -586539235 semicircles
power: 319 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 84.0 percent
speed: 8.336 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:39

altitude: 887.2 m
ascent: 45 m
cadence: 65 rpm
calories: 200 kcal
distance: 14923.4 m
enhanced_altitude: 887.2 m
enhanced_speed: 8.465 m/s
gps_accuracy: 2 m
grade: 1.88 %
heart_rate: 134 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 51
left_torque_effectiveness: 83.5 percent
position_lat: -304179063 semicircles
position_long: -586538370 semicircles
power: 313 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 84.5 percent
speed: 8.465 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:40

altitude: 887.4000000000001 m
ascent: 46 m
cadence: 66 rpm
calories: 200 kcal
distance: 14932.04 m
enhanced_altitude: 887.4000000000001 m
enhanced_speed: 8.551 m/s
gps_accuracy: 2 m
grade: 1.64 %
heart_rate: 135 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 50
left_torque_effectiveness: 82.5 percent
position_lat: -304179471 semicircles
position_long: -586537461 semicircles
power: 297 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 83.5 percent
speed: 8.551 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:41

altitude: 887.5999999999999 m
ascent: 46 m
cadence: 66 rpm
calories: 200 kcal
distance: 14940.88 m
enhanced_altitude: 887.5999999999999 m
enhanced_speed: 8.466 m/s
gps_accuracy: 2 m
grade: 1.52 %
heart_rate: 136 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 49
left_torque_effectiveness: 81.0 percent
position_lat: -304179867 semicircles
position_long: -586536522 semicircles
power: 241 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 83.0 percent
speed: 8.466 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:42

altitude: 887.5999999999999 m
ascent: 46 m
cadence: 66 rpm
calories: 200 kcal
distance: 14949.27 m
enhanced_altitude: 887.5999999999999 m
enhanced_speed: 8.431 m/s
gps_accuracy: 2 m
grade: 1.46 %
heart_rate: 136 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 50
left_torque_effectiveness: 81.5 percent
position_lat: -304180244 semicircles
position_long: -586535611 semicircles
power: 194 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 81.0 percent
speed: 8.431 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:43

altitude: 887.5999999999999 m
ascent: 46 m
cadence: 66 rpm
calories: 200 kcal
distance: 14957.38 m
enhanced_altitude: 887.5999999999999 m
enhanced_speed: 8.441 m/s
gps_accuracy: 2 m
grade: 1.41 %
heart_rate: 136 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 54
left_torque_effectiveness: 82.5 percent
position_lat: -304180619 semicircles
position_long: -586534729 semicircles
power: 170 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 78.5 percent
speed: 8.441 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:44

altitude: 887.8 m
ascent: 46 m
cadence: 66 rpm
calories: 200 kcal
distance: 14965.81 m
enhanced_altitude: 887.8 m
enhanced_speed: 8.5 m/s
gps_accuracy: 2 m
grade: 1.37 %
heart_rate: 137 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 56
left_torque_effectiveness: 83.0 percent
position_lat: -304181021 semicircles
position_long: -586533840 semicircles
power: 165 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 76.0 percent
speed: 8.5 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:45

altitude: 887.8 m
ascent: 46 m
cadence: 66 rpm
calories: 200 kcal
distance: 14974.38 m
enhanced_altitude: 887.8 m
enhanced_speed: 8.562 m/s
gps_accuracy: 2 m
grade: 1.24 %
heart_rate: 137 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 57
left_torque_effectiveness: 80.5 percent
position_lat: -304181426 semicircles
position_long: -586532931 semicircles
power: 156 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 75.0 percent
speed: 8.562 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:46

altitude: 887.8 m
ascent: 46 m
cadence: 67 rpm
calories: 201 kcal
distance: 14982.93 m
enhanced_altitude: 887.8 m
enhanced_speed: 8.624 m/s
gps_accuracy: 2 m
grade: 1.04 %
heart_rate: 138 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 58
left_torque_effectiveness: 78.0 percent
position_lat: -304181825 semicircles
position_long: -586531996 semicircles
power: 163 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 73.5 percent
speed: 8.624 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:47

altitude: 887.5999999999999 m
ascent: 46 m
cadence: 67 rpm
calories: 201 kcal
distance: 14991.63 m
enhanced_altitude: 887.5999999999999 m
enhanced_speed: 8.663 m/s
gps_accuracy: 2 m
grade: 0.52 %
heart_rate: 138 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 60
left_torque_effectiveness: 78.5 percent
position_lat: -304182221 semicircles
position_long: -586531066 semicircles
power: 166 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 70.5 percent
speed: 8.663 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:48

altitude: 887.5999999999999 m
ascent: 46 m
cadence: 68 rpm
calories: 201 kcal
distance: 15000.25 m
enhanced_altitude: 887.5999999999999 m
enhanced_speed: 8.679 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 138 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 56
left_torque_effectiveness: 78.5 percent
position_lat: -304182622 semicircles
position_long: -586530156 semicircles
power: 151 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 69.5 percent
speed: 8.679 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:49

altitude: 887.5999999999999 m
ascent: 46 m
cadence: 68 rpm
calories: 201 kcal
distance: 15008.96 m
enhanced_altitude: 887.5999999999999 m
enhanced_speed: 8.738 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 139 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 53
left_torque_effectiveness: 74.5 percent
position_lat: -304183032 semicircles
position_long: -586529216 semicircles
power: 144 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 75.0 percent
speed: 8.738 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:50

altitude: 887.5999999999999 m
ascent: 46 m
cadence: 68 rpm
calories: 201 kcal
distance: 15017.77 m
enhanced_altitude: 887.5999999999999 m
enhanced_speed: 8.868 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 139 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 55
left_torque_effectiveness: 74.0 percent
position_lat: -304183443 semicircles
position_long: -586528284 semicircles
power: 147 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 74.0 percent
speed: 8.868 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:51

altitude: 887.4000000000001 m
ascent: 46 m
cadence: 70 rpm
calories: 201 kcal
distance: 15026.4 m
enhanced_altitude: 887.4000000000001 m
enhanced_speed: 9.017 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 138 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 53
left_torque_effectiveness: 73.5 percent
position_lat: -304183861 semicircles
position_long: -586527360 semicircles
power: 142 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 73.5 percent
speed: 9.017 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:52

altitude: 887.4000000000001 m
ascent: 46 m
cadence: 71 rpm
calories: 201 kcal
distance: 15035.62 m
enhanced_altitude: 887.4000000000001 m
enhanced_speed: 9.159 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 138 bpm
left_pedal_smoothness: 21.5 percent
left_right_balance: 53
left_torque_effectiveness: 72.0 percent
position_lat: -304184307 semicircles
position_long: -586526378 semicircles
power: 136 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 72.0 percent
speed: 9.159 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:53

altitude: 887.2 m
ascent: 46 m
cadence: 71 rpm
calories: 201 kcal
distance: 15045.07 m
enhanced_altitude: 887.2 m
enhanced_speed: 9.283 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 138 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 52
left_torque_effectiveness: 68.5 percent
position_lat: -304184753 semicircles
position_long: -586525392 semicircles
power: 128 watts
right_pedal_smoothness: 20.0 percent
right_torque_effectiveness: 70.0 percent
speed: 9.283 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:54

altitude: 887.0 m
ascent: 46 m
cadence: 72 rpm
calories: 202 kcal
distance: 15054.05 m
enhanced_altitude: 887.0 m
enhanced_speed: 9.383 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 138 bpm
left_pedal_smoothness: 18.5 percent
left_right_balance: 52
left_torque_effectiveness: 63.0 percent
position_lat: -304185179 semicircles
position_long: -586524427 semicircles
power: 119 watts
right_pedal_smoothness: 20.5 percent
right_torque_effectiveness: 68.5 percent
speed: 9.383 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:55

altitude: 886.8 m
ascent: 46 m
cadence: 73 rpm
calories: 202 kcal
distance: 15063.67 m
enhanced_altitude: 886.8 m
enhanced_speed: 9.519 m/s
gps_accuracy: 2 m
grade: -0.44 %
heart_rate: 138 bpm
left_pedal_smoothness: 18.5 percent
left_right_balance: 54
left_torque_effectiveness: 63.0 percent
position_lat: -304185638 semicircles
position_long: -586523397 semicircles
power: 116 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 63.0 percent
speed: 9.519 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:56

altitude: 886.4000000000001 m
ascent: 46 m
cadence: 75 rpm
calories: 202 kcal
distance: 15073.68 m
enhanced_altitude: 886.4000000000001 m
enhanced_speed: 9.669 m/s
gps_accuracy: 2 m
grade: -1.16 %
heart_rate: 138 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 55
left_torque_effectiveness: 61.5 percent
position_lat: -304186122 semicircles
position_long: -586522335 semicircles
power: 110 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 63.0 percent
speed: 9.669 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:57

altitude: 886.2 m
ascent: 46 m
cadence: 76 rpm
calories: 202 kcal
distance: 15083.4 m
enhanced_altitude: 886.2 m
enhanced_speed: 9.835 m/s
gps_accuracy: 2 m
grade: -1.51 %
heart_rate: 137 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 57
left_torque_effectiveness: 61.5 percent
position_lat: -304186586 semicircles
position_long: -586521315 semicircles
power: 109 watts
right_pedal_smoothness: 18.5 percent
right_torque_effectiveness: 61.0 percent
speed: 9.835 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:58

altitude: 885.8 m
ascent: 46 m
cadence: 77 rpm
calories: 202 kcal
distance: 15093.34 m
enhanced_altitude: 885.8 m
enhanced_speed: 9.999 m/s
gps_accuracy: 2 m
grade: -1.92 %
heart_rate: 137 bpm
left_pedal_smoothness: 19.0 percent
left_right_balance: 57
left_torque_effectiveness: 62.5 percent
position_lat: -304187056 semicircles
position_long: -586520259 semicircles
power: 108 watts
right_pedal_smoothness: 17.5 percent
right_torque_effectiveness: 58.5 percent
speed: 9.999 m/s
temperature: 17 C
timestamp: 2021-01-26 10:02:59

altitude: 885.2 m
ascent: 46 m
cadence: 78 rpm
calories: 202 kcal
distance: 15103.47 m
enhanced_altitude: 885.2 m
enhanced_speed: 10.111 m/s
gps_accuracy: 2 m
grade: -2.3 %
heart_rate: 137 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 55
left_torque_effectiveness: 60.0 percent
position_lat: -304187547 semicircles
position_long: -586519168 semicircles
power: 106 watts
right_pedal_smoothness: 17.0 percent
right_torque_effectiveness: 59.5 percent
speed: 10.111 m/s
temperature: 17 C
timestamp: 2021-01-26 10:03:00

altitude: 885.0 m
ascent: 46 m
cadence: 79 rpm
calories: 202 kcal
distance: 15113.63 m
enhanced_altitude: 885.0 m
enhanced_speed: 10.199 m/s
gps_accuracy: 3 m
grade: -2.55 %
heart_rate: 136 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 55
left_torque_effectiveness: 61.0 percent
position_lat: -304188045 semicircles
position_long: -586518083 semicircles
power: 111 watts
right_pedal_smoothness: 15.5 percent
right_torque_effectiveness: 57.0 percent
speed: 10.199 m/s
temperature: 17 C
timestamp: 2021-01-26 10:03:01

altitude: 884.5999999999999 m
ascent: 46 m
cadence: 79 rpm
calories: 202 kcal
distance: 15124.23 m
enhanced_altitude: 884.5999999999999 m
enhanced_speed: 10.245 m/s
gps_accuracy: 3 m
grade: -2.72 %
heart_rate: 136 bpm
left_pedal_smoothness: 17.5 percent
left_right_balance: 56
left_torque_effectiveness: 61.5 percent
position_lat: -304188544 semicircles
position_long: -586516967 semicircles
power: 114 watts
right_pedal_smoothness: 16.5 percent
right_torque_effectiveness: 57.5 percent
speed: 10.245 m/s
temperature: 17 C
timestamp: 2021-01-26 10:03:02

altitude: 884.4000000000001 m
ascent: 46 m
cadence: 80 rpm
calories: 202 kcal
distance: 15134.7 m
enhanced_altitude: 884.4000000000001 m
enhanced_speed: 10.255 m/s
gps_accuracy: 3 m
grade: -2.79 %
heart_rate: 135 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 57
left_torque_effectiveness: 64.0 percent
position_lat: -304188994 semicircles
position_long: -586515849 semicircles
power: 120 watts
right_pedal_smoothness: 17.0 percent
right_torque_effectiveness: 58.5 percent
speed: 10.255 m/s
temperature: 17 C
timestamp: 2021-01-26 10:03:03

altitude: 884.2 m
ascent: 46 m
cadence: 80 rpm
calories: 203 kcal
distance: 15144.84 m
enhanced_altitude: 884.2 m
enhanced_speed: 10.241 m/s
gps_accuracy: 3 m
grade: -2.77 %
heart_rate: 135 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 58
left_torque_effectiveness: 68.0 percent
