Gear: Cannondale SuperSix
power: 46 watts
right_pedal_smoothness: 10.5 percent
right_torque_effectiveness: 57.5 percent
speed: 5.969 m/s
temperature: 26 C
timestamp: 2020-11-15 11:16:51

altitude: 940.0 m
ascent: 26 m
cadence: 55 rpm
calories: 58 kcal
distance: 4975.95 m
enhanced_altitude: 940.0 m
enhanced_speed: 6.1 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 104 bpm
left_pedal_smoothness: 10.5 percent
left_right_balance: 37
left_torque_effectiveness: 40.0 percent
position_lat: -303518807 semicircles
position_long: -587389504 semicircles
power: 18 watts
right_pedal_smoothness: 3.0 percent
right_torque_effectiveness: 55.5 percent
speed: 6.1 m/s
temperature: 26 C
timestamp: 2020-11-15 11:16:52

altitude: 940.0 m
ascent: 26 m
cadence: 52 rpm
calories: 58 kcal
distance: 4982.28 m
enhanced_altitude: 940.0 m
enhanced_speed: 6.247 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 104 bpm
left_pedal_smoothness: 5.5 percent
left_right_balance: 46
left_torque_effectiveness: 21.0 percent
position_lat: -303519209 semicircles
position_long: -587390119 semicircles
power: 11 watts
right_pedal_smoothness: 15.5 percent
right_torque_effectiveness: 53.5 percent
speed: 6.247 m/s
temperature: 26 C
timestamp: 2020-11-15 11:16:53

altitude: 939.8 m
ascent: 26 m
cadence: 50 rpm
calories: 58 kcal
distance: 4988.7 m
enhanced_altitude: 939.8 m
enhanced_speed: 6.507 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 103 bpm
left_pedal_smoothness: 6.5 percent
left_right_balance: 99
left_torque_effectiveness: 25.0 percent
position_lat: -303519622 semicircles
position_long: -587390731 semicircles
power: 16 watts
right_pedal_smoothness: 13.0 percent
right_torque_effectiveness: 43.5 percent
speed: 6.507 m/s
temperature: 26 C
timestamp: 2020-11-15 11:16:54

altitude: 939.5999999999999 m
ascent: 26 m
cadence: 51 rpm
calories: 58 kcal
distance: 4995.44 m
enhanced_altitude: 939.5999999999999 m
enhanced_speed: 6.809 m/s
gps_accuracy: 2 m
grade: -0.03 %
heart_rate: 103 bpm
left_pedal_smoothness: 8.0 percent
left_right_balance: 100
left_torque_effectiveness: 30.0 percent
position_lat: -303520076 semicircles
position_long: -587391361 semicircles
power: 14 watts
right_pedal_smoothness: 9.5 percent
right_torque_effectiveness: 33.0 percent
speed: 6.809 m/s
temperature: 26 C
timestamp: 2020-11-15 11:16:55

altitude: 939.4000000000001 m
ascent: 26 m
cadence: 53 rpm
calories: 58 kcal
distance: 5002.6 m
enhanced_altitude: 939.4000000000001 m
enhanced_speed: 7.086 m/s
gps_accuracy: 2 m
grade: -0.98 %
heart_rate: 103 bpm
left_pedal_smoothness: 5.5 percent
left_right_balance: 100
position_lat: -303520536 semicircles
position_long: -587392050 semicircles
power: 0 watts
right_pedal_smoothness: 5.0 percent
right_torque_effectiveness: 28.0 percent
speed: 7.086 m/s
temperature: 26 C
timestamp: 2020-11-15 11:16:56

altitude: 939.0 m
ascent: 26 m
cadence: 51 rpm
calories: 58 kcal
distance: 5009.98 m
enhanced_altitude: 939.0 m
enhanced_speed: 7.508 m/s
gps_accuracy: 2 m
grade: -1.44 %
heart_rate: 102 bpm
left_pedal_smoothness: 0.0 percent
left_right_balance: 100
position_lat: -303521010 semicircles
position_long: -587392751 semicircles
power: 0 watts
right_pedal_smoothness: 0.0 percent
right_torque_effectiveness: 28.5 percent
speed: 7.508 m/s
temperature: 26 C
timestamp: 2020-11-15 11:16:57

altitude: 938.5999999999999 m
ascent: 26 m
cadence: 53 rpm
calories: 58 kcal
distance: 5017.64 m
enhanced_altitude: 938.5999999999999 m
enhanced_speed: 7.848 m/s
gps_accuracy: 2 m
grade: -1.94 %
heart_rate: 102 bpm
left_pedal_smoothness: 0.0 percent
left_right_balance: 100
position_lat: -303521503 semicircles
position_long: -587393469 semicircles
power: 0 watts
right_pedal_smoothness: 0.0 percent
right_torque_effectiveness: 29.5 percent
speed: 7.848 m/s
temperature: 26 C
timestamp: 2020-11-15 11:16:58

altitude: 938.0 m
ascent: 26 m
cadence: 63 rpm
calories: 58 kcal
distance: 5025.57 m
enhanced_altitude: 938.0 m
enhanced_speed: 7.807 m/s
gps_accuracy: 2 m
grade: -2.56 %
heart_rate: 102 bpm
left_pedal_smoothness: 0.0 percent
left_right_balance: 100
position_lat: -303522004 semicircles
position_long: -587394216 semicircles
power: 0 watts
right_pedal_smoothness: 0.0 percent
right_torque_effectiveness: 30.0 percent
speed: 7.807 m/s
temperature: 26 C
timestamp: 2020-11-15 11:16:59

altitude: 937.5999999999999 m
ascent: 26 m
cadence: 57 rpm
calories: 58 kcal
distance: 5033.48 m
enhanced_altitude: 937.5999999999999 m
enhanced_speed: 7.684 m/s
gps_accuracy: 2 m
grade: -3.33 %
heart_rate: 101 bpm
left_pedal_smoothness: 0.0 percent
left_right_balance: 100
position_lat: -303522515 semicircles
position_long: -587394986 semicircles
power: 2 watts
right_pedal_smoothness: 0.0 percent
right_torque_effectiveness: 31.0 percent
speed: 7.684 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:00

altitude: 937.4000000000001 m
ascent: 26 m
cadence: 50 rpm
calories: 58 kcal
distance: 5040.97 m
enhanced_altitude: 937.4000000000001 m
enhanced_speed: 7.31 m/s
gps_accuracy: 2 m
grade: -3.93 %
heart_rate: 101 bpm
left_pedal_smoothness: 0.0 percent
left_right_balance: 42
position_lat: -303522995 semicircles
position_long: -587395693 semicircles
power: 3 watts
right_pedal_smoothness: 0.0 percent
right_torque_effectiveness: 32.0 percent
speed: 7.31 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:01

altitude: 937.0 m
ascent: 26 m
cadence: 36 rpm
calories: 58 kcal
distance: 5047.83 m
enhanced_altitude: 937.0 m
enhanced_speed: 6.321 m/s
gps_accuracy: 2 m
grade: -4.35 %
heart_rate: 100 bpm
left_pedal_smoothness: 0.0 percent
left_right_balance: 9
position_lat: -303523411 semicircles
position_long: -587396358 semicircles
power: 2 watts
right_pedal_smoothness: 0.5 percent
right_torque_effectiveness: 32.5 percent
speed: 6.321 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:02

altitude: 936.8 m
ascent: 26 m
cadence: 22 rpm
calories: 58 kcal
distance: 5053.51 m
enhanced_altitude: 936.8 m
enhanced_speed: 5.22 m/s
gps_accuracy: 2 m
grade: -4.53 %
heart_rate: 99 bpm
left_pedal_smoothness: 0.0 percent
left_right_balance: 28
position_lat: -303523723 semicircles
position_long: -587396951 semicircles
power: 1 watts
right_pedal_smoothness: 3.0 percent
right_torque_effectiveness: 33.5 percent
speed: 5.22 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:03

altitude: 936.5999999999999 m
ascent: 26 m
cadence: 8 rpm
calories: 58 kcal
distance: 5058.49 m
enhanced_altitude: 936.5999999999999 m
enhanced_speed: 4.624 m/s
gps_accuracy: 2 m
grade: -4.54 %
heart_rate: 98 bpm
left_pedal_smoothness: 0.0 percent
left_right_balance: 47
position_lat: -303524018 semicircles
position_long: -587397432 semicircles
power: 0 watts
right_pedal_smoothness: 5.0 percent
right_torque_effectiveness: 34.0 percent
speed: 4.624 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:04

altitude: 936.4000000000001 m
ascent: 26 m
cadence: 3 rpm
calories: 58 kcal
distance: 5063.58 m
enhanced_altitude: 936.4000000000001 m
enhanced_speed: 5.069 m/s
gps_accuracy: 2 m
grade: -4.34 %
heart_rate: 97 bpm
left_pedal_smoothness: 0.0 percent
left_right_balance: 66
position_lat: -303524458 semicircles
position_long: -587397724 semicircles
power: 0 watts
right_pedal_smoothness: 7.5 percent
right_torque_effectiveness: 35.0 percent
speed: 5.069 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:05

altitude: 936.2 m
ascent: 26 m
cadence: 20 rpm
calories: 58 kcal
distance: 5069.17 m
enhanced_altitude: 936.2 m
enhanced_speed: 5.646 m/s
gps_accuracy: 2 m
grade: -4.07 %
heart_rate: 96 bpm
left_pedal_smoothness: 0.0 percent
left_right_balance: 85
position_lat: -303525041 semicircles
position_long: -587397763 semicircles
power: 0 watts
right_pedal_smoothness: 9.5 percent
right_torque_effectiveness: 35.5 percent
speed: 5.646 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:06

altitude: 936.0 m
ascent: 26 m
cadence: 56 rpm
calories: 58 kcal
distance: 5074.98 m
enhanced_altitude: 936.0 m
enhanced_speed: 5.712 m/s
gps_accuracy: 2 m
grade: -3.72 %
heart_rate: 96 bpm
left_pedal_smoothness: 0.0 percent
left_right_balance: 100
position_lat: -303525647 semicircles
position_long: -587397592 semicircles
power: 0 watts
right_pedal_smoothness: 12.0 percent
right_torque_effectiveness: 36.5 percent
speed: 5.712 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:07

altitude: 936.0 m
ascent: 26 m
cadence: 63 rpm
calories: 58 kcal
distance: 5080.86 m
enhanced_altitude: 936.0 m
enhanced_speed: 5.949 m/s
gps_accuracy: 2 m
grade: -3.33 %
heart_rate: 94 bpm
left_pedal_smoothness: 0.0 percent
left_right_balance: 100
position_lat: -303526229 semicircles
position_long: -587397299 semicircles
power: 0 watts
right_pedal_smoothness: 7.5 percent
right_torque_effectiveness: 39.5 percent
speed: 5.949 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:08

altitude: 936.0 m
ascent: 26 m
cadence: 54 rpm
calories: 58 kcal
distance: 5087.01 m
enhanced_altitude: 936.0 m
enhanced_speed: 6.3 m/s
gps_accuracy: 2 m
grade: -2.92 %
heart_rate: 94 bpm
left_pedal_smoothness: 0.0 percent
left_right_balance: 100
position_lat: -303526819 semicircles
position_long: -587396980 semicircles
power: 0 watts
right_pedal_smoothness: 2.5 percent
right_torque_effectiveness: 42.5 percent
speed: 6.3 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:09

altitude: 935.8 m
ascent: 26 m
cadence: 38 rpm
calories: 58 kcal
distance: 5093.49 m
enhanced_altitude: 935.8 m
enhanced_speed: 6.584 m/s
gps_accuracy: 2 m
grade: -2.63 %
heart_rate: 94 bpm
left_pedal_smoothness: 0.5 percent
left_right_balance: 99
position_lat: -303527452 semicircles
position_long: -587396661 semicircles
power: 0 watts
right_pedal_smoothness: 1.0 percent
right_torque_effectiveness: 45.0 percent
speed: 6.584 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:10

altitude: 935.5999999999999 m
ascent: 26 m
cadence: 21 rpm
calories: 58 kcal
distance: 5100.02 m
enhanced_altitude: 935.5999999999999 m
enhanced_speed: 6.448 m/s
gps_accuracy: 2 m
grade: -2.3 %
heart_rate: 93 bpm
left_pedal_smoothness: 2.0 percent
left_right_balance: 97
position_lat: -303528101 semicircles
position_long: -587396363 semicircles
power: 0 watts
right_pedal_smoothness: 3.0 percent
right_torque_effectiveness: 48.0 percent
speed: 6.448 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:11

altitude: 935.5999999999999 m
ascent: 26 m
cadence: 4 rpm
calories: 58 kcal
distance: 5106.19 m
enhanced_altitude: 935.5999999999999 m
enhanced_speed: 6.174 m/s
gps_accuracy: 2 m
grade: -2.06 %
heart_rate: 93 bpm
left_pedal_smoothness: 3.5 percent
left_right_balance: 96
position_lat: -303528737 semicircles
position_long: -587396150 semicircles
power: 0 watts
right_pedal_smoothness: 4.5 percent
right_torque_effectiveness: 51.0 percent
speed: 6.174 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:12

altitude: 935.4000000000001 m
ascent: 26 m
cadence: 0 rpm
calories: 58 kcal
distance: 5112.25 m
enhanced_altitude: 935.4000000000001 m
enhanced_speed: 6.142 m/s
gps_accuracy: 2 m
grade: -1.94 %
heart_rate: 93 bpm
left_pedal_smoothness: 4.5 percent
left_right_balance: 94
position_lat: -303529384 semicircles
position_long: -587396113 semicircles
power: 0 watts
right_pedal_smoothness: 6.5 percent
right_torque_effectiveness: 54.0 percent
speed: 6.142 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:13

altitude: 935.2 m
ascent: 26 m
cadence: 0 rpm
calories: 58 kcal
distance: 5118.4 m
enhanced_altitude: 935.2 m
enhanced_speed: 5.771 m/s
gps_accuracy: 2 m
grade: -1.96 %
heart_rate: 92 bpm
left_pedal_smoothness: 6.0 percent
left_right_balance: 93
position_lat: -303530042 semicircles
position_long: -587396223 semicircles
power: 0 watts
right_pedal_smoothness: 8.5 percent
right_torque_effectiveness: 57.0 percent
speed: 5.771 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:14

altitude: 935.0 m
ascent: 26 m
cadence: 0 rpm
calories: 58 kcal
distance: 5124.03 m
enhanced_altitude: 935.0 m
enhanced_speed: 5.005 m/s
gps_accuracy: 2 m
grade: -1.99 %
heart_rate: 92 bpm
left_pedal_smoothness: 7.5 percent
left_right_balance: 91
position_lat: -303530638 semicircles
position_long: -587396301 semicircles
power: 0 watts
right_pedal_smoothness: 10.0 percent
right_torque_effectiveness: 60.0 percent
speed: 5.005 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:15

altitude: 935.0 m
ascent: 26 m
cadence: 0 rpm
calories: 58 kcal
distance: 5128.64 m
enhanced_altitude: 935.0 m
enhanced_speed: 4.365 m/s
gps_accuracy: 2 m
grade: -2.07 %
heart_rate: 90 bpm
left_pedal_smoothness: 8.5 percent
left_right_balance: 90
position_lat: -303531127 semicircles
position_long: -587396242 semicircles
power: 0 watts
right_pedal_smoothness: 12.0 percent
right_torque_effectiveness: 62.5 percent
speed: 4.365 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:16

altitude: 934.8 m
ascent: 26 m
cadence: 0 rpm
calories: 58 kcal
distance: 5132.59 m
enhanced_altitude: 934.8 m
enhanced_speed: 3.773 m/s
gps_accuracy: 2 m
grade: -2.11 %
heart_rate: 89 bpm
left_pedal_smoothness: 10.0 percent
left_right_balance: 88
position_lat: -303531532 semicircles
position_long: -587396084 semicircles
power: 0 watts
right_pedal_smoothness: 14.0 percent
right_torque_effectiveness: 65.5 percent
speed: 3.773 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:17

altitude: 934.8 m
ascent: 26 m
cadence: 0 rpm
calories: 58 kcal
distance: 5135.85 m
enhanced_altitude: 934.8 m
enhanced_speed: 2.812 m/s
gps_accuracy: 2 m
grade: -2.08 %
heart_rate: 88 bpm
left_pedal_smoothness: 11.5 percent
left_right_balance: 86
position_lat: -303531854 semicircles
position_long: -587395943 semicircles
power: 0 watts
right_pedal_smoothness: 15.5 percent
right_torque_effectiveness: 68.5 percent
speed: 2.812 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:18

altitude: 934.8 m
ascent: 26 m
cadence: 0 rpm
calories: 58 kcal
distance: 5138.28 m
enhanced_altitude: 934.8 m
enhanced_speed: 2.089 m/s
gps_accuracy: 2 m
grade: -2.0 %
heart_rate: 88 bpm
left_pedal_smoothness: 13.0 percent
left_right_balance: 85
position_lat: -303532097 semicircles
position_long: -587395833 semicircles
power: 0 watts
right_pedal_smoothness: 17.5 percent
right_torque_effectiveness: 71.5 percent
speed: 2.089 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:19

altitude: 934.8 m
ascent: 26 m
cadence: 0 rpm
calories: 58 kcal
distance: 5140.47 m
enhanced_altitude: 934.8 m
enhanced_speed: 1.951 m/s
gps_accuracy: 2 m
grade: -1.85 %
heart_rate: 87 bpm
left_pedal_smoothness: 14.0 percent
left_right_balance: 83
position_lat: -303532314 semicircles
position_long: -587395735 semicircles
power: 0 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 74.5 percent
speed: 1.951 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:20

altitude: 934.8 m
ascent: 26 m
cadence: 0 rpm
calories: 58 kcal
distance: 5142.44 m
enhanced_altitude: 934.8 m
enhanced_speed: 1.968 m/s
gps_accuracy: 2 m
grade: -1.62 %
heart_rate: 87 bpm
left_pedal_smoothness: 15.5 percent
left_right_balance: 82
position_lat: -303532502 semicircles
position_long: -587395649 semicircles
power: 0 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 77.0 percent
speed: 1.968 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:21

altitude: 934.5999999999999 m
ascent: 26 m
cadence: 0 rpm
calories: 58 kcal
distance: 5144.44 m
enhanced_altitude: 934.5999999999999 m
enhanced_speed: 2.2 m/s
gps_accuracy: 2 m
grade: -1.37 %
heart_rate: 88 bpm
left_pedal_smoothness: 17.0 percent
left_right_balance: 80
position_lat: -303532588 semicircles
position_long: -587395434 semicircles
power: 0 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 80.0 percent
speed: 2.2 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:22

altitude: 934.5999999999999 m
ascent: 26 m
cadence: 0 rpm
calories: 58 kcal
distance: 5147.09 m
enhanced_altitude: 934.5999999999999 m
enhanced_speed: 3.005 m/s
gps_accuracy: 2 m
grade: -1.24 %
heart_rate: 89 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 79
position_lat: -303532581 semicircles
position_long: -587395116 semicircles
power: 0 watts
right_pedal_smoothness: 25.0 percent
right_torque_effectiveness: 83.0 percent
speed: 3.005 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:23

altitude: 934.4000000000001 m
ascent: 26 m
cadence: 0 rpm
calories: 58 kcal
distance: 5150.43 m
enhanced_altitude: 934.4000000000001 m
enhanced_speed: 3.723 m/s
gps_accuracy: 2 m
grade: -1.37 %
heart_rate: 90 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 77
position_lat: -303532535 semicircles
position_long: -587394736 semicircles
power: 0 watts
right_pedal_smoothness: 27.0 percent
right_torque_effectiveness: 86.0 percent
speed: 3.723 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:24

altitude: 934.4000000000001 m
ascent: 26 m
cadence: 23 rpm
calories: 58 kcal
distance: 5154.26 m
enhanced_altitude: 934.4000000000001 m
enhanced_speed: 3.98 m/s
gps_accuracy: 2 m
grade: -1.85 %
heart_rate: 92 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 76
position_lat: -303532530 semicircles
position_long: -587394284 semicircles
power: 134 watts
right_pedal_smoothness: 28.5 percent
right_torque_effectiveness: 89.0 percent
speed: 3.98 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:25

altitude: 934.4000000000001 m
ascent: 26 m
cadence: 35 rpm
calories: 58 kcal
distance: 5158.45 m
enhanced_altitude: 934.4000000000001 m
enhanced_speed: 4.343 m/s
gps_accuracy: 2 m
grade: -2.38 %
heart_rate: 93 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 74
left_torque_effectiveness: 82.0 percent
position_lat: -303532575 semicircles
position_long: -587393789 semicircles
power: 196 watts
right_pedal_smoothness: 30.5 percent
right_torque_effectiveness: 92.0 percent
speed: 4.343 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:26

altitude: 934.2 m
ascent: 26 m
cadence: 44 rpm
calories: 58 kcal
distance: 5163.16 m
enhanced_altitude: 934.2 m
enhanced_speed: 5.108 m/s
gps_accuracy: 2 m
grade: -2.61 %
heart_rate: 93 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 57
left_torque_effectiveness: 82.0 percent
position_lat: -303532631 semicircles
position_long: -587393219 semicircles
power: 233 watts
right_pedal_smoothness: 29.5 percent
right_torque_effectiveness: 91.0 percent
speed: 5.108 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:27

altitude: 934.2 m
ascent: 26 m
cadence: 50 rpm
calories: 58 kcal
distance: 5168.3 m
enhanced_altitude: 934.2 m
enhanced_speed: 5.35 m/s
gps_accuracy: 2 m
grade: -2.52 %
heart_rate: 95 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 51
left_torque_effectiveness: 82.5 percent
position_lat: -303532689 semicircles
position_long: -587392628 semicircles
power: 242 watts
right_pedal_smoothness: 28.0 percent
right_torque_effectiveness: 88.5 percent
speed: 5.35 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:28

altitude: 934.2 m
ascent: 26 m
cadence: 57 rpm
calories: 59 kcal
distance: 5173.52 m
enhanced_altitude: 934.2 m
enhanced_speed: 5.305 m/s
gps_accuracy: 2 m
grade: -2.25 %
heart_rate: 96 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 49
left_torque_effectiveness: 81.5 percent
position_lat: -303532725 semicircles
position_long: -587392015 semicircles
power: 233 watts
right_pedal_smoothness: 26.0 percent
right_torque_effectiveness: 86.0 percent
speed: 5.305 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:29

altitude: 934.0 m
ascent: 26 m
cadence: 57 rpm
calories: 59 kcal
distance: 5178.87 m
enhanced_altitude: 934.0 m
enhanced_speed: 5.481 m/s
gps_accuracy: 2 m
grade: -1.9 %
heart_rate: 96 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 50
left_torque_effectiveness: 78.5 percent
position_lat: -303532747 semicircles
position_long: -587391378 semicircles
power: 192 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 82.0 percent
speed: 5.481 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:30

altitude: 934.0 m
ascent: 26 m
cadence: 58 rpm
calories: 59 kcal
distance: 5184.46 m
enhanced_altitude: 934.0 m
enhanced_speed: 5.611 m/s
gps_accuracy: 2 m
grade: -1.59 %
heart_rate: 97 bpm
left_pedal_smoothness: 25.5 percent
left_right_balance: 56
left_torque_effectiveness: 81.5 percent
position_lat: -303532770 semicircles
position_long: -587390722 semicircles
power: 168 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 78.0 percent
speed: 5.611 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:31

altitude: 934.0 m
ascent: 26 m
cadence: 59 rpm
calories: 59 kcal
distance: 5190.08 m
enhanced_altitude: 934.0 m
enhanced_speed: 5.672 m/s
gps_accuracy: 2 m
grade: -1.26 %
heart_rate: 98 bpm
left_pedal_smoothness: 25.0 percent
left_right_balance: 55
left_torque_effectiveness: 79.0 percent
position_lat: -303532793 semicircles
position_long: -587390041 semicircles
power: 159 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 77.0 percent
speed: 5.672 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:32

altitude: 934.0 m
ascent: 26 m
cadence: 60 rpm
calories: 59 kcal
distance: 5195.68 m
enhanced_altitude: 934.0 m
enhanced_speed: 5.696 m/s
gps_accuracy: 2 m
grade: -1.04 %
heart_rate: 98 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 54
left_torque_effectiveness: 77.0 percent
position_lat: -303532815 semicircles
position_long: -587389368 semicircles
power: 159 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 79.0 percent
speed: 5.696 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:33

altitude: 933.8 m
ascent: 26 m
cadence: 61 rpm
calories: 59 kcal
distance: 5201.49 m
enhanced_altitude: 933.8 m
enhanced_speed: 5.781 m/s
gps_accuracy: 2 m
grade: -0.92 %
heart_rate: 99 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 54
left_torque_effectiveness: 77.0 percent
position_lat: -303532838 semicircles
position_long: -587388685 semicircles
power: 159 watts
right_pedal_smoothness: 25.0 percent
right_torque_effectiveness: 81.0 percent
speed: 5.781 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:34

altitude: 933.8 m
ascent: 26 m
cadence: 62 rpm
calories: 59 kcal
distance: 5207.32 m
enhanced_altitude: 933.8 m
enhanced_speed: 5.89 m/s
gps_accuracy: 2 m
grade: -0.81 %
heart_rate: 99 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 54
left_torque_effectiveness: 78.5 percent
position_lat: -303532861 semicircles
position_long: -587387985 semicircles
power: 154 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 78.0 percent
speed: 5.89 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:35

altitude: 934.0 m
ascent: 26 m
cadence: 62 rpm
calories: 60 kcal
distance: 5213.32 m
enhanced_altitude: 934.0 m
enhanced_speed: 5.969 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 99 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 56
left_torque_effectiveness: 78.0 percent
position_lat: -303532883 semicircles
position_long: -587387280 semicircles
power: 158 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 79.0 percent
speed: 5.969 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:36

altitude: 934.0 m
ascent: 26 m
cadence: 64 rpm
calories: 60 kcal
distance: 5219.47 m
enhanced_altitude: 934.0 m
enhanced_speed: 6.101 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 100 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 58
left_torque_effectiveness: 77.5 percent
position_lat: -303532906 semicircles
position_long: -587386574 semicircles
power: 156 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 79.5 percent
speed: 6.101 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:37

altitude: 934.0 m
ascent: 26 m
cadence: 64 rpm
calories: 60 kcal
distance: 5225.62 m
enhanced_altitude: 934.0 m
enhanced_speed: 6.152 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 100 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 53
left_torque_effectiveness: 76.5 percent
position_lat: -303532929 semicircles
position_long: -587385833 semicircles
power: 144 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 76.0 percent
speed: 6.152 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:38

altitude: 934.0 m
ascent: 26 m
cadence: 65 rpm
calories: 60 kcal
distance: 5231.96 m
enhanced_altitude: 934.0 m
enhanced_speed: 6.11 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 100 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 49
left_torque_effectiveness: 74.5 percent
position_lat: -303532942 semicircles
position_long: -587385063 semicircles
power: 132 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 71.5 percent
speed: 6.11 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:39

altitude: 934.0 m
ascent: 26 m
cadence: 65 rpm
calories: 60 kcal
distance: 5238.2 m
enhanced_altitude: 934.0 m
enhanced_speed: 6.142 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 100 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 49
left_torque_effectiveness: 70.5 percent
position_lat: -303532952 semicircles
position_long: -587384330 semicircles
power: 130 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 71.5 percent
speed: 6.142 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:40

altitude: 934.0 m
ascent: 26 m
cadence: 65 rpm
calories: 60 kcal
distance: 5244.33 m
enhanced_altitude: 934.0 m
enhanced_speed: 6.041 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 100 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 52
left_torque_effectiveness: 73.0 percent
position_lat: -303532975 semicircles
position_long: -587383602 semicircles
power: 135 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 71.5 percent
speed: 6.041 m/s
temperature: 26 C
timestamp: 2020-11-15 11:17:41

altitude: 934.0 m
ascent: 26 m
cadence: 65 rpm
calories: 60 kcal
distance: 5250.15 m
enhanced_altitude: 934.0 m
enhanced_speed: 5.687 m/s
gps_accuracy: 2 m
