Gear: Cannondale SuperSix
calories: 79 kcal
distance: 5071.42 m
enhanced_altitude: 928.4000000000001 m
enhanced_speed: 7.559 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 118 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 50
left_torque_effectiveness: 69.0 percent
position_lat: -303532965 semicircles
position_long: -587368181 semicircles
power: 134 watts
right_pedal_smoothness: 15.5 percent
right_torque_effectiveness: 69.5 percent
speed: 7.559 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:20

altitude: 928.4000000000001 m
ascent: 32 m
cadence: 51 rpm
calories: 79 kcal
distance: 5078.9 m
enhanced_altitude: 928.4000000000001 m
enhanced_speed: 7.316 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 118 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 54
left_torque_effectiveness: 69.0 percent
position_lat: -303532965 semicircles
position_long: -587367279 semicircles
power: 99 watts
right_pedal_smoothness: 15.5 percent
right_torque_effectiveness: 69.5 percent
speed: 7.316 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:21

altitude: 928.5999999999999 m
ascent: 32 m
cadence: 33 rpm
calories: 79 kcal
distance: 5086.19 m
enhanced_altitude: 928.5999999999999 m
enhanced_speed: 6.989 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 118 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 57
left_torque_effectiveness: 69.0 percent
position_lat: -303532897 semicircles
position_long: -587366407 semicircles
power: 65 watts
right_pedal_smoothness: 15.0 percent
right_torque_effectiveness: 68.0 percent
speed: 6.989 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:22

altitude: 928.5999999999999 m
ascent: 32 m
cadence: 15 rpm
calories: 79 kcal
distance: 5093.39 m
enhanced_altitude: 928.5999999999999 m
enhanced_speed: 6.74 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 118 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 61
left_torque_effectiveness: 68.0 percent
position_lat: -303532829 semicircles
position_long: -587365546 semicircles
power: 30 watts
right_pedal_smoothness: 13.5 percent
right_torque_effectiveness: 60.5 percent
speed: 6.74 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:23

altitude: 928.8 m
ascent: 32 m
cadence: 0 rpm
calories: 79 kcal
distance: 5099.83 m
enhanced_altitude: 928.8 m
enhanced_speed: 6.48 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 118 bpm
left_pedal_smoothness: 19.0 percent
left_right_balance: 65
left_torque_effectiveness: 67.0 percent
position_lat: -303532885 semicircles
position_long: -587364792 semicircles
power: 0 watts
right_pedal_smoothness: 12.0 percent
right_torque_effectiveness: 53.0 percent
speed: 6.48 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:24

altitude: 928.8 m
ascent: 32 m
cadence: 0 rpm
calories: 79 kcal
distance: 5106.27 m
enhanced_altitude: 928.8 m
enhanced_speed: 6.22 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 118 bpm
left_pedal_smoothness: 19.0 percent
left_right_balance: 69
left_torque_effectiveness: 66.0 percent
position_lat: -303532942 semicircles
position_long: -587364040 semicircles
power: 0 watts
right_pedal_smoothness: 10.0 percent
right_torque_effectiveness: 45.0 percent
speed: 6.22 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:25

altitude: 929.0 m
ascent: 32 m
cadence: 0 rpm
calories: 79 kcal
distance: 5112.21 m
enhanced_altitude: 929.0 m
enhanced_speed: 6.128 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 117 bpm
left_pedal_smoothness: 19.0 percent
left_right_balance: 73
left_torque_effectiveness: 65.0 percent
position_lat: -303533212 semicircles
position_long: -587363403 semicircles
power: 0 watts
right_pedal_smoothness: 8.5 percent
right_torque_effectiveness: 37.5 percent
speed: 6.128 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:26

altitude: 929.0 m
ascent: 32 m
cadence: 0 rpm
calories: 79 kcal
distance: 5117.74 m
enhanced_altitude: 929.0 m
enhanced_speed: 5.069 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 117 bpm
left_pedal_smoothness: 18.5 percent
left_right_balance: 77
left_torque_effectiveness: 64.0 percent
position_lat: -303533645 semicircles
position_long: -587362989 semicircles
power: 0 watts
right_pedal_smoothness: 6.5 percent
right_torque_effectiveness: 29.5 percent
speed: 5.069 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:27

altitude: 929.2 m
ascent: 32 m
cadence: 0 rpm
calories: 79 kcal
distance: 5122.82 m
enhanced_altitude: 929.2 m
enhanced_speed: 5.405 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 116 bpm
left_pedal_smoothness: 18.5 percent
left_right_balance: 81
left_torque_effectiveness: 63.0 percent
position_lat: -303534187 semicircles
position_long: -587362807 semicircles
power: 0 watts
right_pedal_smoothness: 5.0 percent
right_torque_effectiveness: 22.0 percent
speed: 5.405 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:28

altitude: 929.2 m
ascent: 32 m
cadence: 8 rpm
calories: 79 kcal
distance: 5128.47 m
enhanced_altitude: 929.2 m
enhanced_speed: 5.718 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 116 bpm
left_pedal_smoothness: 18.5 percent
left_right_balance: 85
left_torque_effectiveness: 62.0 percent
position_lat: -303534792 semicircles
position_long: -587362849 semicircles
power: 20 watts
right_pedal_smoothness: 3.0 percent
right_torque_effectiveness: 14.0 percent
speed: 5.718 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:29

altitude: 929.2 m
ascent: 32 m
cadence: 39 rpm
calories: 79 kcal
distance: 5134.44 m
enhanced_altitude: 929.2 m
enhanced_speed: 6.045 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 115 bpm
left_pedal_smoothness: 18.0 percent
left_right_balance: 89
left_torque_effectiveness: 61.5 percent
position_lat: -303535435 semicircles
position_long: -587362895 semicircles
power: 139 watts
right_pedal_smoothness: 1.5 percent
right_torque_effectiveness: 6.5 percent
speed: 6.045 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:30

altitude: 929.2 m
ascent: 32 m
cadence: 51 rpm
calories: 79 kcal
distance: 5140.75 m
enhanced_altitude: 929.2 m
enhanced_speed: 6.345 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 115 bpm
left_pedal_smoothness: 18.5 percent
left_right_balance: 84
left_torque_effectiveness: 64.0 percent
position_lat: -303536097 semicircles
position_long: -587362941 semicircles
power: 262 watts
right_pedal_smoothness: 3.5 percent
right_torque_effectiveness: 11.5 percent
speed: 6.345 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:31

altitude: 929.4000000000001 m
ascent: 32 m
cadence: 58 rpm
calories: 80 kcal
distance: 5147.26 m
enhanced_altitude: 929.4000000000001 m
enhanced_speed: 6.34 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 115 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 68
left_torque_effectiveness: 84.0 percent
position_lat: -303536807 semicircles
position_long: -587362986 semicircles
power: 328 watts
right_pedal_smoothness: 25.5 percent
right_torque_effectiveness: 83.5 percent
speed: 6.34 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:32

altitude: 929.4000000000001 m
ascent: 32 m
cadence: 60 rpm
calories: 80 kcal
distance: 5153.56 m
enhanced_altitude: 929.4000000000001 m
enhanced_speed: 6.433 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 115 bpm
left_pedal_smoothness: 25.5 percent
left_right_balance: 51
left_torque_effectiveness: 87.0 percent
position_lat: -303537494 semicircles
position_long: -587362943 semicircles
power: 339 watts
right_pedal_smoothness: 26.5 percent
right_torque_effectiveness: 88.0 percent
speed: 6.433 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:33

altitude: 929.5999999999999 m
ascent: 32 m
cadence: 61 rpm
calories: 81 kcal
distance: 5160.25 m
enhanced_altitude: 929.5999999999999 m
enhanced_speed: 6.299 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 116 bpm
left_pedal_smoothness: 25.0 percent
left_right_balance: 49
left_torque_effectiveness: 88.0 percent
position_lat: -303538204 semicircles
position_long: -587362941 semicircles
power: 340 watts
right_pedal_smoothness: 26.5 percent
right_torque_effectiveness: 88.0 percent
speed: 6.299 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:34

altitude: 929.8 m
ascent: 32 m
cadence: 63 rpm
calories: 81 kcal
distance: 5167.02 m
enhanced_altitude: 929.8 m
enhanced_speed: 6.631 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 116 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 49
left_torque_effectiveness: 87.5 percent
position_lat: -303538945 semicircles
position_long: -587362896 semicircles
power: 326 watts
right_pedal_smoothness: 26.0 percent
right_torque_effectiveness: 89.0 percent
speed: 6.631 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:35

altitude: 930.0 m
ascent: 32 m
cadence: 64 rpm
calories: 81 kcal
distance: 5173.84 m
enhanced_altitude: 930.0 m
enhanced_speed: 7.099 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 116 bpm
left_pedal_smoothness: 25.0 percent
left_right_balance: 49
left_torque_effectiveness: 86.0 percent
position_lat: -303539672 semicircles
position_long: -587362896 semicircles
power: 348 watts
right_pedal_smoothness: 25.0 percent
right_torque_effectiveness: 89.0 percent
speed: 7.099 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:36

altitude: 930.0 m
ascent: 32 m
cadence: 66 rpm
calories: 81 kcal
distance: 5181.2 m
enhanced_altitude: 930.0 m
enhanced_speed: 7.254 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 117 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 50
left_torque_effectiveness: 86.0 percent
position_lat: -303540466 semicircles
position_long: -587362941 semicircles
power: 357 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 85.0 percent
speed: 7.254 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:37

altitude: 930.2 m
ascent: 32 m
cadence: 67 rpm
calories: 82 kcal
distance: 5188.43 m
enhanced_altitude: 930.2 m
enhanced_speed: 7.15 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 117 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 49
left_torque_effectiveness: 87.0 percent
position_lat: -303541243 semicircles
position_long: -587362941 semicircles
power: 362 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 85.5 percent
speed: 7.15 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:38

altitude: 930.4000000000001 m
ascent: 32 m
cadence: 67 rpm
calories: 82 kcal
distance: 5195.44 m
enhanced_altitude: 930.4000000000001 m
enhanced_speed: 7.014 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 118 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 48
left_torque_effectiveness: 88.0 percent
position_lat: -303541993 semicircles
position_long: -587362941 semicircles
power: 376 watts
right_pedal_smoothness: 24.0 percent
right_torque_effectiveness: 86.0 percent
speed: 7.014 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:39

altitude: 930.5999999999999 m
ascent: 32 m
cadence: 67 rpm
calories: 82 kcal
distance: 5202.65 m
enhanced_altitude: 930.5999999999999 m
enhanced_speed: 7.004 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 119 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 50
left_torque_effectiveness: 88.0 percent
position_lat: -303542766 semicircles
position_long: -587362896 semicircles
power: 369 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 86.0 percent
speed: 7.004 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:40

altitude: 930.8 m
ascent: 34 m
cadence: 67 rpm
calories: 83 kcal
distance: 5209.96 m
enhanced_altitude: 930.8 m
enhanced_speed: 7.154 m/s
gps_accuracy: 2 m
grade: 1.67 %
heart_rate: 120 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 50
left_torque_effectiveness: 88.0 percent
position_lat: -303543549 semicircles
position_long: -587362805 semicircles
power: 362 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 86.0 percent
speed: 7.154 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:41

altitude: 931.2 m
ascent: 34 m
cadence: 67 rpm
calories: 83 kcal
distance: 5217.13 m
enhanced_altitude: 931.2 m
enhanced_speed: 7.144 m/s
gps_accuracy: 2 m
grade: 1.95 %
heart_rate: 122 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 47
left_torque_effectiveness: 86.5 percent
position_lat: -303544319 semicircles
position_long: -587362805 semicircles
power: 354 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 86.0 percent
speed: 7.144 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:42

altitude: 931.4000000000001 m
ascent: 34 m
cadence: 67 rpm
calories: 83 kcal
distance: 5223.88 m
enhanced_altitude: 931.4000000000001 m
enhanced_speed: 6.959 m/s
gps_accuracy: 2 m
grade: 2.18 %
heart_rate: 123 bpm
left_pedal_smoothness: 23.0 percent
left_right_balance: 50
left_torque_effectiveness: 86.5 percent
position_lat: -303545064 semicircles
position_long: -587362848 semicircles
power: 348 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 85.5 percent
speed: 6.959 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:43

altitude: 931.5999999999999 m
ascent: 35 m
cadence: 67 rpm
calories: 84 kcal
distance: 5231.12 m
enhanced_altitude: 931.5999999999999 m
enhanced_speed: 6.948 m/s
gps_accuracy: 2 m
grade: 2.49 %
heart_rate: 123 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 49
left_torque_effectiveness: 86.0 percent
position_lat: -303545837 semicircles
position_long: -587362895 semicircles
power: 355 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 85.0 percent
speed: 6.948 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:44

altitude: 931.8 m
ascent: 35 m
cadence: 68 rpm
calories: 84 kcal
distance: 5238.17 m
enhanced_altitude: 931.8 m
enhanced_speed: 7.1 m/s
gps_accuracy: 2 m
grade: 2.78 %
heart_rate: 125 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 49
left_torque_effectiveness: 85.0 percent
position_lat: -303546592 semicircles
position_long: -587362941 semicircles
power: 360 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 85.0 percent
speed: 7.1 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:45

altitude: 932.2 m
ascent: 35 m
cadence: 68 rpm
calories: 85 kcal
distance: 5245.1 m
enhanced_altitude: 932.2 m
enhanced_speed: 6.856 m/s
gps_accuracy: 2 m
grade: 3.07 %
heart_rate: 126 bpm
left_pedal_smoothness: 24.5 percent
left_right_balance: 47
left_torque_effectiveness: 84.0 percent
position_lat: -303547333 semicircles
position_long: -587362941 semicircles
power: 309 watts
right_pedal_smoothness: 22.0 percent
right_torque_effectiveness: 84.5 percent
speed: 6.856 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:46

altitude: 932.4000000000001 m
ascent: 35 m
cadence: 67 rpm
calories: 85 kcal
distance: 5252.13 m
enhanced_altitude: 932.4000000000001 m
enhanced_speed: 6.821 m/s
gps_accuracy: 2 m
grade: 3.27 %
heart_rate: 126 bpm
left_pedal_smoothness: 24.0 percent
left_right_balance: 44
left_torque_effectiveness: 87.5 percent
position_lat: -303548085 semicircles
position_long: -587362941 semicircles
power: 243 watts
right_pedal_smoothness: 19.5 percent
right_torque_effectiveness: 80.0 percent
speed: 6.821 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:47

altitude: 932.5999999999999 m
ascent: 36 m
cadence: 66 rpm
calories: 85 kcal
distance: 5259.03 m
enhanced_altitude: 932.5999999999999 m
enhanced_speed: 6.797 m/s
gps_accuracy: 2 m
grade: 3.42 %
heart_rate: 128 bpm
left_pedal_smoothness: 25.5 percent
left_right_balance: 45
left_torque_effectiveness: 87.0 percent
position_lat: -303548844 semicircles
position_long: -587362941 semicircles
power: 192 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 83.0 percent
speed: 6.797 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:48

altitude: 933.0 m
ascent: 36 m
cadence: 65 rpm
calories: 85 kcal
distance: 5266.2 m
enhanced_altitude: 933.0 m
enhanced_speed: 6.784 m/s
gps_accuracy: 2 m
grade: 3.36 %
heart_rate: 129 bpm
left_pedal_smoothness: 25.0 percent
left_right_balance: 46
left_torque_effectiveness: 82.0 percent
position_lat: -303549614 semicircles
position_long: -587362896 semicircles
power: 164 watts
right_pedal_smoothness: 25.0 percent
right_torque_effectiveness: 84.0 percent
speed: 6.784 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:49

altitude: 933.0 m
ascent: 36 m
cadence: 64 rpm
calories: 85 kcal
distance: 5272.76 m
enhanced_altitude: 933.0 m
enhanced_speed: 6.758 m/s
gps_accuracy: 2 m
grade: 3.25 %
heart_rate: 130 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 47
left_torque_effectiveness: 75.5 percent
position_lat: -303550309 semicircles
position_long: -587362851 semicircles
power: 127 watts
right_pedal_smoothness: 24.5 percent
right_torque_effectiveness: 82.5 percent
speed: 6.758 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:50

altitude: 933.2 m
ascent: 36 m
cadence: 65 rpm
calories: 85 kcal
distance: 5279.54 m
enhanced_altitude: 933.2 m
enhanced_speed: 6.898 m/s
gps_accuracy: 2 m
grade: 3.09 %
heart_rate: 131 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 49
left_torque_effectiveness: 73.0 percent
position_lat: -303551051 semicircles
position_long: -587362850 semicircles
power: 101 watts
right_pedal_smoothness: 21.5 percent
right_torque_effectiveness: 73.5 percent
speed: 6.898 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:51

altitude: 933.2 m
ascent: 37 m
cadence: 66 rpm
calories: 85 kcal
distance: 5286.55 m
enhanced_altitude: 933.2 m
enhanced_speed: 7.179 m/s
gps_accuracy: 2 m
grade: 2.86 %
heart_rate: 132 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 54
left_torque_effectiveness: 69.0 percent
position_lat: -303551801 semicircles
position_long: -587362805 semicircles
power: 91 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 65.0 percent
speed: 7.179 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:52

altitude: 933.2 m
ascent: 37 m
cadence: 59 rpm
calories: 86 kcal
distance: 5294.15 m
enhanced_altitude: 933.2 m
enhanced_speed: 7.385 m/s
gps_accuracy: 2 m
grade: 2.54 %
heart_rate: 132 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 56
left_torque_effectiveness: 67.0 percent
position_lat: -303552623 semicircles
position_long: -587362805 semicircles
power: 78 watts
right_pedal_smoothness: 18.0 percent
right_torque_effectiveness: 60.5 percent
speed: 7.385 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:53

altitude: 932.8 m
ascent: 37 m
cadence: 41 rpm
calories: 86 kcal
distance: 5301.85 m
enhanced_altitude: 932.8 m
enhanced_speed: 8.152 m/s
gps_accuracy: 2 m
grade: 2.03 %
heart_rate: 133 bpm
left_pedal_smoothness: 19.5 percent
left_right_balance: 63
left_torque_effectiveness: 66.0 percent
position_lat: -303553432 semicircles
position_long: -587362894 semicircles
power: 55 watts
right_pedal_smoothness: 17.0 percent
right_torque_effectiveness: 57.5 percent
speed: 8.152 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:54

altitude: 932.5999999999999 m
ascent: 37 m
cadence: 23 rpm
calories: 86 kcal
distance: 5309.49 m
enhanced_altitude: 932.5999999999999 m
enhanced_speed: 7.849 m/s
gps_accuracy: 2 m
grade: 0.16 %
heart_rate: 133 bpm
left_pedal_smoothness: 19.0 percent
left_right_balance: 72
left_torque_effectiveness: 65.5 percent
position_lat: -303554150 semicircles
position_long: -587363350 semicircles
power: 31 watts
right_pedal_smoothness: 16.5 percent
right_torque_effectiveness: 55.5 percent
speed: 7.849 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:55

altitude: 932.4000000000001 m
ascent: 37 m
cadence: 5 rpm
calories: 86 kcal
distance: 5317.06 m
enhanced_altitude: 932.4000000000001 m
enhanced_speed: 7.443 m/s
gps_accuracy: 2 m
grade: 0.31 %
heart_rate: 132 bpm
left_pedal_smoothness: 20.0 percent
left_right_balance: 80
left_torque_effectiveness: 67.5 percent
position_lat: -303554537 semicircles
position_long: -587364169 semicircles
power: 7 watts
right_pedal_smoothness: 16.5 percent
right_torque_effectiveness: 55.0 percent
speed: 7.443 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:56

altitude: 932.4000000000001 m
ascent: 37 m
cadence: 9 rpm
calories: 86 kcal
distance: 5324.54 m
enhanced_altitude: 932.4000000000001 m
enhanced_speed: 7.649 m/s
gps_accuracy: 2 m
grade: -0.32 %
heart_rate: 132 bpm
left_pedal_smoothness: 21.0 percent
left_right_balance: 89
left_torque_effectiveness: 69.5 percent
position_lat: -303554582 semicircles
position_long: -587365025 semicircles
power: 8 watts
right_pedal_smoothness: 16.5 percent
right_torque_effectiveness: 54.5 percent
speed: 7.649 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:57

altitude: 932.4000000000001 m
ascent: 37 m
cadence: 36 rpm
calories: 86 kcal
distance: 5332.09 m
enhanced_altitude: 932.4000000000001 m
enhanced_speed: 7.451 m/s
gps_accuracy: 2 m
grade: -0.82 %
heart_rate: 132 bpm
left_pedal_smoothness: 22.0 percent
left_right_balance: 97
left_torque_effectiveness: 71.5 percent
position_lat: -303554538 semicircles
position_long: -587365932 semicircles
power: 75 watts
right_pedal_smoothness: 16.5 percent
right_torque_effectiveness: 54.0 percent
speed: 7.451 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:58

altitude: 932.4000000000001 m
ascent: 37 m
cadence: 71 rpm
calories: 86 kcal
distance: 5339.61 m
enhanced_altitude: 932.4000000000001 m
enhanced_speed: 7.43 m/s
gps_accuracy: 2 m
grade: -1.22 %
heart_rate: 132 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 74
left_torque_effectiveness: 72.5 percent
position_lat: -303554401 semicircles
position_long: -587366805 semicircles
power: 188 watts
right_pedal_smoothness: 17.5 percent
right_torque_effectiveness: 57.0 percent
speed: 7.43 m/s
temperature: 23 C
timestamp: 2020-12-13 11:02:59

altitude: 932.4000000000001 m
ascent: 37 m
cadence: 71 rpm
calories: 86 kcal
distance: 5346.77 m
enhanced_altitude: 932.4000000000001 m
enhanced_speed: 7.452 m/s
gps_accuracy: 2 m
grade: -1.37 %
heart_rate: 132 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 53
left_torque_effectiveness: 73.5 percent
position_lat: -303554250 semicircles
position_long: -587367671 semicircles
power: 200 watts
right_pedal_smoothness: 19.0 percent
right_torque_effectiveness: 63.0 percent
speed: 7.452 m/s
temperature: 23 C
timestamp: 2020-12-13 11:03:00

altitude: 932.4000000000001 m
ascent: 37 m
cadence: 71 rpm
calories: 86 kcal
distance: 5354.43 m
enhanced_altitude: 932.4000000000001 m
enhanced_speed: 7.472 m/s
gps_accuracy: 2 m
grade: -1.3 %
heart_rate: 131 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 51
left_torque_effectiveness: 74.0 percent
position_lat: -303554112 semicircles
position_long: -587368539 semicircles
power: 184 watts
right_pedal_smoothness: 21.0 percent
right_torque_effectiveness: 69.0 percent
speed: 7.472 m/s
temperature: 23 C
timestamp: 2020-12-13 11:03:01

altitude: 932.4000000000001 m
ascent: 37 m
cadence: 71 rpm
calories: 86 kcal
distance: 5362.31 m
enhanced_altitude: 932.4000000000001 m
enhanced_speed: 7.458 m/s
gps_accuracy: 2 m
grade: -0.11 %
heart_rate: 131 bpm
left_pedal_smoothness: 22.5 percent
left_right_balance: 51
left_torque_effectiveness: 74.5 percent
position_lat: -303554037 semicircles
position_long: -587369483 semicircles
power: 173 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 75.0 percent
speed: 7.458 m/s
temperature: 23 C
timestamp: 2020-12-13 11:03:02

altitude: 932.5999999999999 m
ascent: 37 m
cadence: 70 rpm
calories: 86 kcal
distance: 5369.77 m
enhanced_altitude: 932.5999999999999 m
enhanced_speed: 7.372 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 131 bpm
left_pedal_smoothness: 23.5 percent
left_right_balance: 50
left_torque_effectiveness: 77.0 percent
position_lat: -303553946 semicircles
position_long: -587370354 semicircles
power: 181 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 76.5 percent
speed: 7.372 m/s
temperature: 23 C
timestamp: 2020-12-13 11:03:03

altitude: 932.5999999999999 m
ascent: 37 m
cadence: 70 rpm
calories: 86 kcal
distance: 5377.14 m
enhanced_altitude: 932.5999999999999 m
enhanced_speed: 7.351 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 131 bpm
left_pedal_smoothness: 25.0 percent
left_right_balance: 50
left_torque_effectiveness: 80.5 percent
position_lat: -303553901 semicircles
position_long: -587371215 semicircles
power: 179 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 75.5 percent
speed: 7.351 m/s
temperature: 23 C
timestamp: 2020-12-13 11:03:04

altitude: 932.5999999999999 m
ascent: 37 m
cadence: 69 rpm
calories: 87 kcal
distance: 5384.57 m
enhanced_altitude: 932.5999999999999 m
enhanced_speed: 7.327 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 131 bpm
left_pedal_smoothness: 26.0 percent
left_right_balance: 51
left_torque_effectiveness: 83.0 percent
position_lat: -303553877 semicircles
position_long: -587372132 semicircles
power: 186 watts
right_pedal_smoothness: 22.5 percent
right_torque_effectiveness: 75.5 percent
speed: 7.327 m/s
temperature: 23 C
timestamp: 2020-12-13 11:03:05

altitude: 932.5999999999999 m
ascent: 37 m
cadence: 69 rpm
calories: 87 kcal
distance: 5391.74 m
enhanced_altitude: 932.5999999999999 m
enhanced_speed: 7.298 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 131 bpm
left_pedal_smoothness: 25.5 percent
left_right_balance: 49
left_torque_effectiveness: 82.5 percent
position_lat: -303553877 semicircles
position_long: -587372972 semicircles
power: 159 watts
right_pedal_smoothness: 23.5 percent
right_torque_effectiveness: 79.0 percent
speed: 7.298 m/s
temperature: 23 C
timestamp: 2020-12-13 11:03:06

altitude: 932.5999999999999 m
ascent: 37 m
cadence: 69 rpm
calories: 87 kcal
distance: 5399.13 m
enhanced_altitude: 932.5999999999999 m
enhanced_speed: 7.379 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 131 bpm
left_pedal_smoothness: 20.5 percent
left_right_balance: 41
left_torque_effectiveness: 70.0 percent
position_lat: -303553855 semicircles
position_long: -587373858 semicircles
power: 127 watts
right_pedal_smoothness: 23.0 percent
right_torque_effectiveness: 79.0 percent
speed: 7.379 m/s
temperature: 23 C
timestamp: 2020-12-13 11:03:07

altitude: 932.5999999999999 m
ascent: 37 m
cadence: 70 rpm
calories: 87 kcal
distance: 5406.69 m
enhanced_altitude: 932.5999999999999 m
enhanced_speed: 7.48 m/s
gps_accuracy: 2 m
grade: 0.0 %
heart_rate: 130 bpm
